pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection,padj_percollection,padj_joint
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,0.0001136331005889,0.00135749405986502,0.538434096309916,0.694098228039974,2.11660099568706,23,IFIH1;STAT1;IRF7;TBK1;DDX3X;TLR8;DHX9;ZC3HAV1;TLR7;CHUK;TRIM65;MMP12;TLR3,GO:BP,0.00135749405986502,0.00108302371311274
GOBP_CHROMOSOME_CONDENSATION,0.000113866913553075,0.00135749405986502,0.538434096309916,0.612689866997793,2.05320083377259,33,NCAPG2;SMC2;CCNB1;CDK1;NUSAP1;NCAPH;KMT5A;TOP2A;PLK1;NCAPG;CTPS1;DFFB;NCAPD2;ACIN1;CHMP1A;SMC4,GO:BP,0.00135749405986502,0.00108365854146472
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS,0.000115787307595955,0.00137702173618994,0.538434096309916,-0.531308533174998,-1.95479057874256,53,AGT;GDNF;HES1;GATA3;LGR4;BCL2;LZTS2;PTCH1;GPC3;WNT6;FGF1;SOX8;GZF1;GLI3;DCHS1;KIF26B;PKD2;TACSTD2;FOXD1;PBX1;SMAD4;LAMA5;WNT2B;NPNT;SIX4;GREB1L;ILK;CTNNB1;SIX1;OSR1,GO:BP,0.00137702173618994,0.00110031897438326
GOBP_SISTER_CHROMATID_COHESION,0.000116703832344838,0.00138454473604241,0.538434096309916,0.515584734637821,1.9112680171378,57,MCMBP;SGO2;KIF22;BUB1B;BUB1;PLK1;SFPQ;CDCA5;CDC20;ESCO2;REC8;GTF2B;DDX11;RAD21;PHB2;NAA50;NAA10;HDAC8;PPP2R1A;RAD51C;NSMCE2;RB1;MAU2;FEN1;SGO1;DSCC1;DDX12P,GO:BP,0.00138454473604241,0.00110740488642298
GOBP_CELL_GROWTH,0.000117929348445162,0.00139458042283371,0.538434096309916,-0.30680916372322,-1.54768742466729,433,CRYAB;SH3BP4;NLGN3;CPNE9;DCC;BCL6;NTRK3;ALCAM;LGI1;PAK5;COBL;DCBLD2;LHX2;TNN;SORBS2;NRG3;CAMK2D;HPN;SESN1;EDN3;LMX1A;AGT;TGFB2;FLRT1;GDI1;TMEM108;MUC12;IP6K2;SMARCA2;DACT3,GO:BP,0.00139458042283371,0.00111595793537429
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.000118121762639525,0.00139458042283371,0.538434096309916,-0.435410902649904,-1.84731907850881,116,KANK1;DCC;NR2F1;LRRK2;GDI1;HES1;EFNB2;MCF2;SEMA3G;ULK2;RTN4;RYK;APOE;EPHA7;SEMA3A;PLXNA3;ADCY6;SEMA6C;NLGN1;EFNB3;RGMA;FAT3;PTPN9;DPYSL3;EFNA1;RTN4RL1;CDKL3;LRIG2;CRMP1;WNT3A,GO:BP,0.00139458042283371,0.00111595793537429
KEGG_PRIMARY_IMMUNODEFICIENCY,0.000118023743214292,0.000890095730074455,0.538434096309916,0.62842205240299,2.06967352744659,29,TNFRSF13C;TAP1;DCLRE1C;PTPRC;IL7R;CD3D;RFX5;TAP2;LCK;BLNK;CIITA;CD8A;JAK3;IKBKG;CD4;ZAP70;ICOS;IL2RG;CD3E;CD40;CD40LG;RFXANK,KEGG,0.000890095730074455,0.00111595793537429
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,0.000120752615889767,0.00142151169343985,0.538434096309916,-0.350852906877158,-1.66886415029097,234,FOLR1;FBXL17;LDLRAD4;RGCC;DSG2;HPN;EDN3;TBX1;MEF2C;AGT;GDNF;TGFB2;HES1;GCNT2;PDCD4;ALDH1A2;SPRY1;DACT3;SEMA3G;GATA3;FOXA1;RTN4;TGFBR3;ALX1;ELL3;CDH2;SEMA3A;NRTN;FOXC1;IL17RD,GO:BP,0.00142151169343985,0.00113915240696009
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.000120985921406386,0.00142151169343985,0.538434096309916,0.375609835182006,1.72479789886533,170,IFI35;GBP2;RSAD2;CSNK1A1;AURKB;PARP1;MAPK8;DHX58;PLCG2;IFI16;IRF7;RIOK3;OASL;DDX3X;ZDHHC12;KCNK6;EIF2AK2;C1QBP;KCNK13;NLRX1;PPP2CA;TARBP2;LYN;LAMP2;PYDC1;MFHAS1;ZC3HAV1;S100A8;SMPDL3A;S100A9,GO:BP,0.00142151169343985,0.00113969441371335
HALLMARK_BILE_ACID_METABOLISM,0.000121383507564482,0.000379323461139007,0.538434096309916,-0.453909552731335,-1.8713107745815,94,ABCA3;ABCA2;CYP46A1;SLC27A2;AQP9;MLYCD;NR3C2;SLC27A5;CAT;ABCA8;AR;ALDH1A1;HSD3B1;RXRG;DHCR24;CYP27A1;BCAR3;SLC35B2;ABCA4;ALDH8A1;PHYH;FADS2;PEX11A;GNPAT;CYP39A1;PIPOX;FADS1;ACSL1;AMACR;ABCA9,Hallmark,0.000379323461139007,0.00114178013428942
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_HOMEOSTASIS,0.000121864234327114,0.00142838943889184,0.538434096309916,0.772317151069946,2.07005316246717,14,PSMB8;PSMB9;PSMB10;PSMA6;PSMA3;PSMB3;PSMB2;PSMA4;PSMA2;PSMA5;PSMA7;PSMA1;PSMB1;PSMB4,GO:BP,0.00142838943889184,0.00114464072851308
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS,0.000123204834710835,0.00143819073622451,0.518848077743792,-0.350008312799934,-1.68445494242587,256,FOLR1;ALX4;FGF9;IRX5;MYO15A;GRXCR2;HPN;TEAD2;PAX6;TBX1;MYO3A;MEF2C;SLITRK6;HOXD3;HES1;MIB1;DVL2;SATB2;GATA3;ATP8A2;MYO3B;FOXL2;ALX1;PDZD7;STRC;TPRN;FOXI1;SOBP;WDR19;BLOC1S5,GO:BP,0.00143819073622451,0.00115468892093126
GOBP_PROGRAMMED_NECROTIC_CELL_DEATH,0.000123290346132454,0.00143819073622451,0.518848077743792,0.518440834274441,1.89970681659837,53,LTB;CASP8;PARP1;PYGL;FADD;LTBR;ZBP1;PPIF;RNF31;PGAM5;CYLD;RBCK1;MAP3K5;ATG9B;BAX;TSPO;MLKL;TLR3;PELI1;TNF;RIPK3;FASLG;ATG9A,GO:BP,0.00143819073622451,0.00115468892093126
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM,0.000125091033227124,0.00145571331268606,0.518848077743792,0.784804834028395,2.05729037905647,13,CCT6A;CCT5;DKC1;CCT2;MEPCE;CCT7;CCT8;CCT3;WRAP53,GO:BP,0.00145571331268606,0.00116986289515872
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.000125341215293579,0.000732846084312242,0.518848077743792,0.478871770201395,1.85806294958745,70,SSRP1;TAF11;NELFCD;GTF2H3;TAF5;ELL;POLR2H;POLR2B;GTF2B;CDK7;GTF2H1;NELFE;SUPT4H1;GTF2A2;TAF12;GTF2F1;TAF13;GTF2E1;POLR2G;ELOB;ELOC;POLR2F;POLR2J;POLR2E;ELOA;NCBP2;SUPT16H;CTDP1;TAF9;GTF2H2,Reactome,0.000732846084312242,0.0011705135681811
GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,0.000126097802106216,0.00146393543588073,0.518848077743792,0.722521287922159,2.07159930086386,18,NT5C3A;NT5C;DNPH1;AMPD3;HPRT1;TYMP;NT5C2;PRTFDC1;GDA;UPP1;PNP;XDH,GO:BP,0.00146393543588073,0.00117588468410127
REACTOME_COMPLEX_I_BIOGENESIS,0.000126586860136573,0.000736992990795134,0.518848077743792,0.492737430017323,1.89530907375052,66,NDUFAF6;NDUFV3;NDUFA6;NDUFB1;NDUFA11;TIMMDC1;NDUFB9;NDUFAF1;NDUFC1;TMEM126A;NDUFAF8;NDUFB4;FOXRED1;NDUFA9;NDUFAF2;NDUFB6;NDUFAB1;NDUFA7;NDUFV2;NDUFS5;NDUFAF3;NDUFS6;NDUFB11;HSCB;NDUFB7;SFXN4;NDUFB10;NDUFB5;NDUFA8;PYURF,Reactome,0.000736992990795134,0.00117874919618553
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.000127344865287092,0.000738277826601113,0.518848077743792,0.598385871993285,2.01145095254917,37,NOP56;CCNE2;CCT6A;CCT5;CCT2;FBXO6;CCT7;CCT8;CCT3;STAT3;WRAP53;FBXO4;XRN2;CCNE1;FBXW5;CCT4;FBXW9;FBXW10,Reactome,0.000738277826601113,0.00118410627249016
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II,0.000127765304933467,0.00147977108516767,0.518848077743792,0.40205980555543,1.7581367868282,134,PARP1;WDR43;MED8;EAF1;NELFCD;MED31;PPP2CA;INTS12;ELL;GLYR1;POLR2H;INTS8;EZH2;POLR2B;LEO1;WDR82;VHL;INTS5;ELOF1;IWS1;MED6;SUPT6H;USP15;PPP1CA;TCERG1;PCID2;NELFE;HNRNPU;MED4;PPP2R1A,GO:BP,0.00147977108516767,0.00118631366944671
REACTOME_LEISHMANIA_INFECTION,0.000128160751833925,0.000739655509206049,0.518848077743792,0.378295206082798,1.69801936082297,161,HMOX1;SYK;NCKAP1L;PYCARD;MAPK8;MAPK14;PLCG2;ARPC4;PSTPIP1;CALM1;CASP1;PLCG1;LYN;PLK2;NFKB1;WASL;ARPC2;MYO9B;CDC42;BAIAP2;MAPK3;FCGR3A;ABI1;CYBA;ADAM17;ARPC1B;HCK;RAC1;GNAI3;ARPC3,Reactome,0.000739655509206049,0.00118828302236862
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.000128659146070048,0.000739655509206049,0.518848077743792,0.329202566920574,1.59593687835203,281,LMO7;HERC6;UBE2L6;TRIM21;RNF144B;RNF138;LRR1;CDC23;DTX3L;ATG7;FBXO6;PSMD2;FBXO9;RBBP6;HECTD1;HERC5;TRIM69;UBE2C;ANAPC1;UBA7;PSMD11;TRIM37;CUL1;TRIM41;ASB7;FBXW11;UBA5;UBE2F;CDC27;ANAPC10,Reactome,0.000739655509206049,0.00118975886064449
GOBP_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION,0.000128687079356857,0.00148691516337449,0.518848077743792,0.597818854448815,2.03288044388989,36,PRPF4;SNRPD1;EFTUD2;SNRNP40;SNRPD3;SNRPG;PHF5A;SNRPF;SNRPB;ISY1;PRPF31;USP39;SF3B5;DDX23;SNRNP25;SCNM1;SF3B6;PRPF18,GO:BP,0.00148691516337449,0.00118975886064449
GOBP_LIPID_MODIFICATION,0.00013071457221821,0.00150677128637351,0.518848077743792,-0.384556996432317,-1.73940507661213,167,DGAT2;CYP3A4;OCRL;PRKAG2;GDF15;PLPP4;SLC27A2;MLYCD;MTMR7;IRS1;APOD;HADHA;ACAD11;FMO4;ACSM1;HAO2;INPPL1;MTMR3;DGKG;ACAT1;IRS2;ACACB;ACOX2;ECI2;SIRT4;FA2H;PHYH;MTMR8;PPARGC1A;PDK4,GO:BP,0.00150677128637351,0.00120678225433935
GOBP_CELLULAR_RESPONSE_TO_CAMP,0.000131377811376302,0.00151084483082747,0.518848077743792,-0.54420303015142,-1.95939320497863,49,INHBB;SLC26A3;SLC8A3;FDX1;AQP9;KCNE1;GPD1;RAPGEF2;WNT10B;FBP1;SCX;CRTC1;RAP1A;CRTC2;CPS1;ZFP36L1;DMTN;PKD2;CRTC3;AKAP9;SRD5A1;ADIPOQ;CFTR;AQP1;IGFBP5;HCN3;RAPGEF1,GO:BP,0.00151084483082747,0.00121118007898978
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.000131739784549334,0.000953796040137175,0.518848077743792,0.396758689681243,1.73508429958099,130,UBE2L6;CDC23;UBE2C;BRCA1;ANAPC1;UBA7;TRIM37;CUL1;FBXW11;PML;UBE2F;CDC27;ANAPC10;UBE3C;CUL2;SAE1;CDC20;UBA2;FBXO4;HERC3;NEDD4;VHL;UBE2L3;ANAPC5;KEAP1;UBE2D3;FANCL;PRPF19;UBE2J2;CUL3,KEGG,0.000953796040137175,0.00121279196543215
GOBP_CENP_A_CONTAINING_CHROMATIN_ASSEMBLY,0.000132258445118425,0.00151739336093516,0.518848077743792,0.826888694933242,2.0832406578861,11,OIP5;CENPP;NASP;CENPW;HJURP;MIS18A;CENPI;CENPA;CENPN,GO:BP,0.00151739336093516,0.00121583969193265
GOBP_B_CELL_ACTIVATION,0.00013403314602696,0.00152733785609544,0.518848077743792,0.338679553357747,1.62551228084592,246,CASP8;SYK;NCKAP1L;ITGA4;LGALS8;PLCG2;IRF8;TNFRSF13C;TNFSF13B;ATAD5;HMGB3;NOD2;EXO1;BANK1;DCLRE1C;TYROBP;PTPRC;RASGRP1;LYN;LAPTM5;NSD2;MNDA;CD86;PPP2R3C;CASP3;IL7R;IL4I1;CMTM7;PAXIP1;CFB,GO:BP,0.00152733785609544,0.00122722431678849
GOBP_CELLULAR_RESPONSE_TO_STEROL,0.00013369170629291,0.00152733785609544,0.518848077743792,-0.687122106983112,-2.05699655411213,21,RORC;INHBB;NFE2L1;LRP6;INSIG2;MLC1;DAG1;PTCH1;RORA;INSIG1,GO:BP,0.00152733785609544,0.00122722431678849
GOBP_MUSCLE_CELL_DEVELOPMENT,0.000134064930764736,0.00152733785609544,0.518848077743792,-0.394807724383454,-1.78410547151792,164,WFIKKN2;LDB3;WFIKKN1;SYPL2;CACNA2D2;KRT8;SORBS2;TNNT1;MEGF10;NEBL;TNNT3;HES1;KRT19;LMOD3;MYOM1;TPM1;BMPR1A;TMOD2;SDC1;WNT10B;BCL2;DMD;CHRNB1;CAPN3;DNER;PRKD1;SGCB;SGCD;TNNT2;PPARA,GO:BP,0.00152733785609544,0.00122722431678849
GOBP_ACTION_POTENTIAL,0.000134942269141748,0.00153374942735469,0.518848077743792,-0.406889478158375,-1.7897794364363,141,ATP1A2;NTRK3;CASQ2;SCN3B;MYH14;KCNQ3;NTRK2;DSG2;CAMK2D;KCNK3;NALCN;SCN7A;KCNE1;SCN1B;KCNB1;UNC80;TAC1;KCNG2;KCNJ11;SCN11A;GPD1L;KCNJ8;DMD;NEDD4L;PKP2;NOS1;FGF12;GRIA1;SCN3A;GPER1,GO:BP,0.00153374942735469,0.00123351318238035
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE,0.000135551039441775,0.00153708574027464,0.518848077743792,0.532788451812338,1.91993988369635,50,SMC2;PSMC3IP;CCNE2;MND1;NDC1;FANCD2;RAD51;NCAPH;TRIP13;MEIOC;ANKRD31;SIRT7;REC8;SPATA22;BRIP1;MLH1;NCAPD2;CCNE1,GO:BP,0.00153708574027464,0.00123733279805935
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT,0.000136508330292329,0.00154368619703819,0.518848077743792,-0.455887237549094,-1.85677344851839,91,INHBB;DKK3;PAX6;SIDT2;TBX1;TG;HOXD3;HES1;ALDH1A2;GATA3;GLI2;CDKN1C;CDH2;BMPR1A;EIF2AK3;SOX4;INSR;GATA2;GATA6;TBX19;GSK3B;NF1;BRAF;SMAD3;BMP5;THRA;MAPK1;EDN1;MSX1;PITX2,GO:BP,0.00154368619703819,0.00124431854940167
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,0.000136766291452112,0.00154368619703819,0.518848077743792,0.465798238596765,1.85862683497081,80,PGLYRP4;PRF1;DEFB103B;GZMH;GBP2;ARG1;CSNK2B;GBP3;LCE3A;NKG7;DEFB4A;S100A12;APOL1;RNASE7;GNLY;GZMB;CCL13;GZMA;MYD88;HMGN2;PGLYRP3;GBP1;NCF1;LYZ;GBP5,GO:BP,0.00154368619703819,0.00124491900969261
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,0.000137516107200263,0.000784335771920105,0.518848077743792,0.713316502795851,1.9942186981885,17,RFC5;RFC3;RFC4;RPA3;PCNA;RFC2;RPA1;REV1;MAD2L2,Reactome,0.000784335771920105,0.00124875184316704
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.000137572722731256,0.000784335771920105,0.518848077743792,0.578531022557384,2.01446909985749,42,PUS7;FTSJ1;TRMT1;NSUN2;METTL1;LAGE3;GON7;QTRT1;TPRKB;ADAT2;TRMT6;CTU2;TRMT112;QTRT2;PUS1;LCMT2;TRMT61A;PUS3;TYW3;DUS2;THG1L;TP53RK;TYW1;TRMT10A;WDR4;ADAT1;OSGEP;URM1;ADAT3,Reactome,0.000784335771920105,0.00124875184316704
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,0.000139973521083667,0.0015762376184849,0.518848077743792,0.340918862781484,1.61562312982221,226,IL17A;PRKCH;CNFN;AQP3;SPRR2G;KRT80;TMEM79;SLC39A2;TGM3;SPRR2E;LCE3D;TMC1;TGM1;CSTA;LCE3E;IVL;MSX2;LCE3A;SPRR2F;SPRR2D;SPRR2B;SPINK5;UGCG;S100A7;CASP3;TRIM16;EZH2;ADAM9;NFKBIZ;SRSF6,GO:BP,0.0015762376184849,0.00126876697922132
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,0.000142488616587556,0.00160086289050903,0.518848077743792,-0.512050573151787,-1.96006398898872,62,BEST2;CA6;GNB1;GNAL;ASIC1;ASIC3;SCNN1B;BBS1;RIC8B;PDE4A;ANO9;UGT2A1;GJB4;ASIC2;TAS1R3;FFAR4;VN1R1;WNT10B;REEP2;GNAS;TRPV1,GO:BP,0.00160086289050903,0.00128976078785467
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,0.000146296881622106,0.00163833519543634,0.518848077743792,-0.42533703532016,-1.80138682135208,115,FZD1;TBX1;MEF2C;TGFB2;HES1;FGFRL1;GATA3;TGFBR3;TNNI1;FOXC1;ZFPM2;TPM1;BMPR1A;PPP1R13L;TNNC1;DHRS3;NOTCH2;SOX4;PKP2;SAV1;RARB;TNNT2;GATA6;PARVA;COL11A1;FOXH1;HEY1;ROBO2;MYL3;SHOX2,GO:BP,0.00163833519543634,0.00132233998571469
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,0.000146495928057884,0.00163833519543634,0.518848077743792,-0.561997523967196,-1.99611122776719,44,ATP1A2;CHRM3;EDN3;ADRB2;ADRA2C;ABAT;DOCK4;EDN2;PRKG1;ARHGAP42;GPER1;TACR1;MYOCD;RGS2;ADRA1A;KIT;DOCK5;EDN1;ADRA2A;ATP2B1;F2R;GHRL;NPNT;TNNI3;SOD1;TACR2,GO:BP,0.00163833519543634,0.00132233998571469
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME,0.000147843257260971,0.00164959966353072,0.518848077743792,0.448556356976322,1.84684493727504,93,ZWILCH;VRK1;AURKB;TINF2;PARP1;TONSL;SPDL1;CDK1;UHRF1;TTK;BUB1B;XRCC5;MCM8;BUB3;PLK1;PML;KNTC1;INTS8;MIS18A;EZH2;XRCC4;ESCO2;PPHLN1;RPA1;TNKS2;KNL1;GNL3;CENPA,GO:BP,0.00164959966353072,0.001332645549803
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,0.000148179789299929,0.00164959966353072,0.518848077743792,-0.576160185505368,-2.00527569845709,41,NLGN3;ETV5;NRXN1;GDNF;APOE;CDH2;DLG4;ZDHHC2;NRXN2;NLGN1;CHRNB1;DAG1;SHISA6;GIT1;GLRB;RELN;GPHN;CHRDL1;NLGN2;LAMA1;CRKL;LAMB1;COLQ;MUSK,GO:BP,0.00164959966353072,0.00133382390896228
REACTOME_PARASITE_INFECTION,0.000148991073296908,0.000845924523594843,0.518848077743792,0.487742170147664,1.87609486192096,66,SYK;NCKAP1L;ARPC4;LYN;WASL;ARPC2;MYO9B;CDC42;BAIAP2;MAPK3;FCGR3A;ABI1;ARPC1B;HCK;RAC1;ARPC3;CYFIP1;BRK1;ARPC5;GRB2;MYH9;ACTG1;ARPC1A;VAV1;NCK1;CD247;ACTR2;MYO5A;ACTR3;CD3G,Reactome,0.000845924523594843,0.0013392664993582
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.000154465191658238,0.00171565438388512,0.518848077743792,-0.393469249017846,-1.75822774446708,148,ATP1A2;SLC6A16;ANO6;GRIN2A;SCN3B;SLC4A4;SLC8A3;ASIC1;ASIC3;CAMK2D;KCNK3;NALCN;FXYD6;SLC13A2;AGT;SCN7A;SLC9A2;SLC5A9;SCNN1B;GRIN1;SCN1B;SLC9A4;WNK2;SLC6A2;TESC;UNC80;SLC13A3;ASIC2;SCN11A;FXYD1,GO:BP,0.00171565438388512,0.00138654973287678
GOBP_NEURON_PROJECTION_EXTENSION,0.000157188878057391,0.001741938566836,0.518848077743792,-0.396907158008559,-1.77197721324196,147,NLGN3;CPNE9;NTRK3;ALCAM;LHX2;TNN;EDN3;FLRT1;GDI1;TMEM108;SEMA3G;DDR1;ULK2;RTN4;RYK;APOE;CPNE8;SEMA3A;PLXNA3;SEMA6C;L1CAM;EDN2;CDH4;MEGF8;DSCAM;CDKL3;CPNE5;NEDD4L;WNT3A;MAPT,GO:BP,0.001741938566836,0.00140904719044254
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,0.00015924531714075,0.000900424138894614,0.518848077743792,0.608537519454805,1.97634856450172,32,SSRP1;NELFCD;ELL;POLR2H;POLR2B;NELFE;SUPT4H1;GTF2F1;POLR2G;ELOB;ELOC;POLR2F;POLR2J;POLR2E;ELOA;SUPT16H;CTDP1;POLR2I;CCNK;POLR2C;POLR2L;NELFA;SUPT5H;POLR2K,Reactome,0.000900424138894614,0.00142550953092431
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.000159791772170057,0.00176676798435645,0.518848077743792,0.629679324306043,2.04799755849925,30,LAG3;HLA-F;KLRK1;RASGRP1;HLA-G;HLA-C;KLRC4-KLRK1;RAET1E;CRTAM;IL18RAP;CD226;RAET1G;SLAMF6;HLA-E;VAV1;SH2D1A;KLRD1;IL12B,GO:BP,0.00176676798435645,0.00142842824197812
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.000161805285079863,0.000911149433195624,0.518848077743792,0.535258217607298,1.91401772836793,50,M6PR;SMPD3;NEU2;FUT2;GM2A;SMPD1;ARSF;FUT1;CTSA;GBA2;GLB1L3;ARSB;UGCG;STS,Reactome,0.000911149433195624,0.00144443533416335
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,0.000164415363536109,0.00181377672534405,0.518848077743792,-0.327936448573082,-1.61355557175702,301,RORC;PSAPL1;DGAT2;THRSP;PRKAG2;DCAF5;APOC2;ABCA3;GDF15;DKK3;ABCA2;MALRD1;ORMDL3;SCARB2;MLYCD;GPR146;PCK1;PDE8B;IRS1;APOD;ACER1;AGT;PDK2;SPATA18;FMO5;WDTC1;NFE2L1;FMO4;ABHD6;SCARB1,GO:BP,0.00181377672534405,0.00146571660395808
HALLMARK_INFLAMMATORY_RESPONSE,0.000164925053335955,0.000485073686282221,0.518848077743792,0.363893595480961,1.67518777596467,183,NMI;FFAR2;RNF144B;TNFSF10;PIK3R5;IRF7;GPR132;PTAFR;IL10RA;CYBB;IRAK2;NOD2;EIF2AK2;KCNJ2;RASGRP1;CD48;LCP2;LYN;NFKB1;IL7R;IL15RA;RTP4;LAMP3;MXD1;CCL5;RHOG;NFKBIA;ABI1;TAPBP;IL18RAP,Hallmark,0.000485073686282221,0.00146824075641528
GOBP_MESONEPHROS_DEVELOPMENT,0.000169927056377106,0.00187034836770828,0.518848077743792,-0.455375261576398,-1.84300397470705,87,AGT;GDNF;SDC4;HES1;SPRY1;CAT;GATA3;LGR4;EPCAM;FOXC1;GDF11;OSR2;ZBTB16;BCL2;LZTS2;RARB;PTCH1;GPC3;WNT6;FGF1;SOX8;GZF1;ROBO2;GLI3;PKD1;DCHS1;FGFR1;SMAD3;KIF26B;RET,GO:BP,0.00187034836770828,0.00151069581945134
GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION,0.000171192932503467,0.00188003770019573,0.518848077743792,0.7373444867554,2.00503898532727,15,ZWINT;PKMYT1;CCNB2;NDC80;TTK;CDC25A;CDC20;CHFR;CDC25C;KNL1;CDC25B,GO:BP,0.00188003770019573,0.00151986492541777
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,0.000172548290258425,0.00189066396247209,0.518848077743792,0.623690961598412,2.04917902799724,31,MAD2L1;ZWINT;AURKB;BIRC5;CCNB1;INCENP;NDC80;DYNLL1;SKA1;LCMT1;GEN1;KNL1;CDCA8;SKA3,GO:BP,0.00189066396247209,0.00152980228339925
GOBP_LEUKOCYTE_MIGRATION,0.000173042170054951,0.00189182426275323,0.518848077743792,0.311806017335076,1.54148308327715,357,IL17A;MYO1G;HMOX1;SPNS2;ANKRD22;FFAR2;SELPLG;SYK;SMPD3;LGALS9;NCKAP1L;PYCARD;ITGA4;MCOLN2;CD47;ADGRE2;KLRK1;CCR1;ITGB2;CYP7B1;CXCR3;C1QBP;THY1;FUT7;RABGEF1;NUP85;PIK3CG;LYN;DNM1L;S100A7,GO:BP,0.00189182426275323,0.00153208511492641
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION,0.000173974396299837,0.0018977609761924,0.518848077743792,-0.614416434818403,-2.05379385918081,33,DGAT2;PRKAG2;GDF15;MLYCD;IRS1;FMO4;IRS2;ACACB;SIRT4;PPARGC1A;PDK4;PPARA;TWIST1;ACADL;ABCB11;LONP2;ETFBKMT,GO:BP,0.0018977609761924,0.00153823746578341
REACTOME_MAPK6_MAPK4_SIGNALING,0.000178585394898842,0.00100153605139187,0.518848077743792,0.474555313351624,1.87802432343574,74,CDK1;PSMD2;MAPK6;PSMD11;CDC42;PSMC3;PSMA6;RAC1;PSMC6;PSMC1;PSMC2;PSMA3;PSMD1;PSMD6;PSMD12;PSMC5;PSMD13;PSMB3;PSMB2;SEM1;PSMA4;PSMA2;PSMD14;PSMA5;PSMA7;PSMA1;PSMC4;UBA52;PSMB5;PSMB1,Reactome,0.00100153605139187,0.00157685550999918
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.000179937976332607,0.0019584320816915,0.518848077743792,-0.40506828790171,-1.77022084726951,138,TMPRSS6;WFIKKN2;CRIM1;WFIKKN1;FST;FSTL3;LDLRAD4;GDF15;DKK3;PRDM16;FZD1;MAGI2;SPRY1;PEG10;PBLD;RASL11B;TGFBR3;SNX25;PMEPA1;IL17RD;MIR27B;GLG1;SORL1;SIRT1;SPRED3;SPRY2;SPRED2;RBPMS2;PPM1A;PPARA,GO:BP,0.0019584320816915,0.00158663676817909
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.000180625328955162,0.00196153475275139,0.518848077743792,0.71450820495978,2.04862434173101,18,EXOSC10;UPF3B;PRDX6;DAZAP1;CLNS1A;PRMT5;TRA2B;PRPF19;RBMX;THRAP3;SNRNP70;WDR77,GO:BP,0.00196153475275139,0.00159053363717175
