pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection
HALLMARK_MYOGENESIS,5.32878596657522e-15,3.33049122910952e-14,0.996986217533181,-0.553550648107268,-2.42431566334849,172,CRYAB;TNNT2;CASQ2;FST;SGCA;TNNT1;DES;TNNC2;SORBS1;LDB3;COX7A1;HSPB2;MAPRE3;CKMT2;CTF1;TNNT3;FOXO4;SPDEF;TNNI1;HDAC5;MEF2C;MYL3;MEF2A;ITGB1;SSPN;SGCG;EPHB3;GSN;ERBB3;MYOM1,Hallmark
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,2.56265580003779e-16,3.77496365461056e-14,1.03769615548758,0.653757191151422,2.77810261950499,106,OAS1;ADAR;IFIT1;STAT1;OAS2;MMP12;SP100;IFIH1;MX1;OAS3;IRF7;PSME1;PSME2;RBM47;ISG15;SMPD1;NLRC5;WNT5A;IFI27;OASL;TANK;TBK1;STAT2;TRAF3;MYD88;USP18;ZBP1;PSMD11;PSMA3;PSMD2,GO:BP
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,2.63820687064253e-16,3.77496365461056e-14,1.03769615548758,0.526261795071043,2.46337851023116,221,IL17A;IL7R;S100A12;SYK;CXCL13;OAS1;BCL3;OAS2;GBP2;SPRR2A;LTF;NOS2;GBP5;GBP1;NOD2;S100A8;GNLY;PGLYRP2;IL18RAP;TNF;DEFB103B;HMGB2;S100A9;DEFB4A;KLRK1;PGLYRP4;NAGK;OAS3;GBP3;LCE3A,GO:BP
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,2.79607400984553e-16,3.88654287368528e-14,1.03769615548758,0.579437584515107,2.62456735847025,165,PNPT1;TWNK;GFM1;SUPV3L1;MRPL17;MRPL44;C1QBP;LRPPRC;TFB2M;MRPS15;MRPL52;MRPL3;MRPL57;MRPS2;TRMT10C;TSFM;MRPS25;MRPL15;MRPL37;MPV17L2;MRPL18;MRPL46;LARS2;FASTKD2;MRPS5;RPUSD3;MRPS18C;MRPL35;TEFM;MRPS11,GO:BP
REACTOME_SIGNALING_BY_INTERLEUKINS,5.71156201495196e-16,4.35030640138841e-14,1.02766987054358,0.433788033131677,2.19147369942272,414,IL17A;HMOX1;IL7R;IL36A;S100A12;SYK;IL19;STAT1;NOS2;NOD2;IL18RAP;IL36G;IL2RG;LGALS9;NLRX1;TNF;BLNK;SNRPA1;PTAFR;SAA1;IL12RB1;HNRNPA2B1;IL2RA;IL36RN;CXCL10;TNFRSF1A;TOLLIP;IL21R;NFKB1;BIRC5,Reactome
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,1.59370453351104e-15,1.14998363970718e-13,1.01754479730988,0.578231419717084,2.64626400263751,158,OAS1;ADAR;IFIT1;STAT1;OAS2;MX2;GBP2;GBP5;GBP1;ILF3;UBE2L6;KPNB1;NDC1;NUP210;KPNA2;MX1;OAS3;GBP3;NUP107;TRIM25;NUP37;ISG15;OASL;STAT3;ILF2;EIF2S3;CDK1;NPM1;USP18;PIM1,Reactome
GOBP_CELL_KILLING,1.10706791699461e-15,1.49607928227188e-13,1.01754479730988,0.53933100979939,2.49885206225492,203,IL7R;GZMB;S100A12;CXCL13;KLRB1;PTPRC;LAG3;GBP2;LTF;SH2D1A;NOS2;GBP5;GBP1;GNLY;SERPINB4;IL18RAP;RAB27A;GZMH;LGALS9;DEFB103B;DEFB4A;IL12RB1;KLRK1;PGLYRP4;GBP3;TIGIT;NCKAP1L;CD2;LCE3A;CXCL10,GO:BP
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,1.14427942234255e-15,1.50457280802609e-13,1.01754479730988,0.464732767727846,2.29127130540699,319,IL17A;IL7R;CXCL13;CD28;BCL3;MYO1G;PTPRC;LAG3;IL18RAP;IL2RG;RAB27A;PSMB8;LGALS9;TNF;HSPD1;FCRLB;TLR8;FUT7;IL12RB1;RSAD2;PSMB9;NCKAP1L;IRF7;CD226;EXO1;IL21R;PRF1;ATAD5;CLEC7A;ZC3H12A,GO:BP
GOBP_TYPE_II_INTERFERON_PRODUCTION,1.78393972834503e-15,2.28391231010489e-13,1.00731795687447,0.622763864131875,2.6586800612551,118,CCR7;IL19;BCL3;PTPN22;PGLYRP2;IL18RAP;PSMB8;LGALS9;TNF;HSPD1;TLR8;IL12RB1;KLRK1;LAPTM5;PSMB9;CD2;IL36RN;PYCARD;CD226;CLEC7A;ZC3H12A;SLAMF6;KLRC4-KLRK1;ISG15;CD3E;LILRB4;WNT5A;CD47;SASH3;SIRPA,GO:BP
REACTOME_DNA_REPAIR,3.69526280940398e-15,2.53310265584643e-13,0.996986217533181,0.478569563431451,2.34502242643979,281,POLD3;UBE2T;RFC3;RFC5;FANCD2;RPA3;FANCI;UBE2L6;FIGNL1;XRCC2;KPNA2;RAD51AP1;TIMELESS;CCNA2;TRIM25;RFC4;POLB;EXO1;POLE2;MAPK8;BLM;ISG15;FEN1;RUVBL1;CHEK1;RAD51;PCNA;DCLRE1B;RPA1;RBBP8,Reactome
GOBP_REGULATION_OF_CELL_CELL_ADHESION,4.2846912329899e-15,5.34487765346047e-13,0.996986217533181,0.412587708492584,2.12538562501761,467,PLA2G2F;CCR7;ICOS;IL7R;IDO1;SYK;CXCL13;CD28;PTPRC;LAG3;EPHA4;NOD2;PTPN22;IL2RG;PSMB8;TMX1;LGALS9;TNF;HSPD1;FUT7;IL12RB1;KLRK1;LAPTM5;DOCK8;CD83;TIGIT;PSMB9;NCKAP1L;IL2RA;CARD11,GO:BP
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,5.78125465075948e-15,7.03145096898622e-13,0.996986217533181,0.480731072754976,2.33319010224726,282,IL7R;GZMB;CD28;KLRB1;BCL3;MYO1G;PTPRC;LAG3;SH2D1A;SERPINB4;IL18RAP;IL2RG;RAB27A;LGALS9;TNF;HSPD1;FCRLB;TLR8;FUT7;IL12RB1;KLRK1;RSAD2;TIGIT;NCKAP1L;CD2;IRF7;CD226;EXO1;IL21R;PRF1,GO:BP
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,6.73091441092852e-15,7.98680453882128e-13,0.996986217533181,0.535707197309635,2.4649436637703,192,DTX3L;PARP9;RFC3;RFC5;FANCD2;MAD2L1;ZWILCH;LCMT1;WDR76;TICRR;CCNB1;AURKB;CDC6;TIMELESS;RFC4;CDCA8;ORC1;NSUN2;BIRC5;ZWINT;MAPK14;FBXO6;BLM;TRIP13;CHEK1;CDC20;RAD51;BUB1;TTK;SKA1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS,6.96594775018941e-15,8.06888947730273e-13,0.996986217533181,0.722817376733591,2.82354308756441,67,OAS1;IFIT1;STAT1;IFIT5;OAS2;LTF;IFI16;TRIM15;SP100;ILF3;IFIH1;TNF;RSAD2;MX1;OAS3;CSNK2B;TRIM21;ZNFX1;ISG15;PLSCR1;OASL;APOBEC3A;ISG20;SLPI;N4BP1;TRIM14;APOBEC3B;EIF2AK2;TRIM62;CCL5,GO:BP
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,8.6627331121416e-15,9.80097595129508e-13,0.986546283587582,0.530874442670525,2.45179211176344,201,CCR7;SYK;CD28;PTPRC;LAG3;SH2D1A;GBP1;UBASH3A;THEMIS;PTPN22;TRAC;ITK;PRKCH;BLNK;CD247;LAPTM5;NCKAP1L;CARD11;CYLD;CD226;TRBC1;NFKB1;ZC3H12A;LPXN;CD3E;LILRB4;CTLA4;FCMR;LCP2;SHB,GO:BP
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,9.17958561548399e-15,1.0149700913484e-12,0.986546283587582,0.401189240619121,2.07681443561925,491,PLA2G2F;HMOX1;IL7R;IDO1;PARP14;SYK;OAS1;ADAR;PTPRC;LAG3;NMI;LTF;SH2D1A;MMP12;GBP1;UBASH3A;PTPN22;PGLYRP2;SERPINB4;IFI16;PSMB8;PYDC1;LGALS9;NLRX1;TNF;FCRLB;HMGB3;KLRK1;LAPTM5;AURKB,GO:BP
GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,9.96767256274134e-15,1.0776161559497e-12,0.986546283587582,0.415188996102341,2.12563742420594,433,DTX3L;PARP9;RFC3;RFC5;FANCD2;MAD2L1;ZWILCH;LCMT1;WDR76;TICRR;AURKA;CCNB1;AURKB;CDC6;TIMELESS;UBE2C;RFC4;CDCA8;CDC25A;ORC1;NSUN2;BIRC5;BID;ZWINT;PSME1;MAPK14;ATAD5;FBXO6;PSME2;CDC23,GO:BP
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,1.0554420810408e-14,1.11624472266598e-12,0.986546283587582,0.415520736025207,2.12478507966264,431,ENSA;CCNF;MAD2L1;ZWILCH;LCMT1;CCNB2;TICRR;AURKA;CCNO;CCNB1;AURKB;CDC6;UBE2C;CCNA2;FOXM1;RCC1;CDCA8;CDC25A;ORC1;CDKN3;BIRC5;BID;ZWINT;PSME1;ATAD5;PSME2;CDC23;BLM;TRIP13;DCUN1D3,GO:BP
REACTOME_TRANSLATION,2.40776159340543e-14,1.57192435455183e-12,0.97599468306432,0.445842849825842,2.21973398614106,346,ERAL1;SRPRA;GFM1;RPS26;MRPL17;MRPL44;EIF2S3;EIF5;MRPS15;FARSB;PSMD11;MRPL52;MRRF;PSMA3;PSMD2;MRPL3;MRPL57;MRPS2;ABCE1;SPCS3;TSFM;MRPS25;SRPRB;CUL2;MRPL15;MRPL37;EIF2S2;EEF1E1;MRPL18;MRPL46,Reactome
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,2.651962065146e-14,1.6526545415069e-12,0.97599468306432,0.672895634709388,2.76701751001116,89,ERAL1;GFM1;MRPL17;MRPL44;MRPS15;MRPL52;MRPL3;MRPL57;MRPS2;TSFM;MRPS25;MRPL15;MRPL37;MRPL18;MRPL46;MRPS5;MRPS18C;MRPL35;MRPS11;MRPL30;MRPL32;MRPL58;MRPS35;MRPL4;MRPL22;MRPL12;MRPS23;MRPS28;PTCD3;MRPL20,Reactome
REACTOME_HIV_INFECTION,3.26375808373674e-14,1.94548362295786e-12,0.965327754226083,0.514043212695684,2.44596068678547,217,CD28;CD247;KPNB1;NDC1;NUP210;NUP107;RCC1;NUP37;FEN1;TAF11;SSRP1;NELFCD;RANBP1;NPM1;TAF5;CCR5;PSMD11;XRCC5;PSMA3;NUP160;RAN;PSMD2;NUP93;NUP205;RAE1;POLR2H;HMGA1;NUP62;GTF2H3;LCK,Reactome
REACTOME_DNA_STRAND_ELONGATION,3.52315263385393e-14,2.01260094208906e-12,0.965327754226083,0.855024005827546,2.82348107242463,32,MCM6;POLD3;RFC3;RFC5;GINS2;RPA3;MCM4;RFC4;MCM2;FEN1;PCNA;POLA2;GINS3;CDC45;GINS4;RPA1;GINS1;POLD2;MCM5;MCM3;DNA2;RFC2;PRIM1;MCM7;PRIM2;MCM8,Reactome
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,4.40069373836295e-14,2.41334044611824e-12,0.965327754226083,0.720972951947224,2.76960235459209,64,OAS1;ADAR;IFIT1;STAT1;IFIT5;OAS2;MX2;GBP2;XAF1;PSMB8;IRF9;IFI6;KPNB1;RSAD2;MX1;OAS3;IRF7;IFIT3;ISG15;HLA-F;IFI27;OASL;IFIT2;HLA-B;ISG20;STAT2;USP18;IRF8;ABCE1;EIF2AK2,Reactome
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,2.93144182935606e-14,3.03435414889728e-12,0.965327754226083,0.49758613603303,2.34792587606722,226,IL17A;SYK;CD28;FFAR2;PTPRC;LAG3;SH2D1A;NOS2;NOD2;IL18RAP;IL2RG;LGALS9;TNF;HSPD1;PLA2G3;IL12RB1;KLRK1;RSAD2;LAPTM5;CFB;CAMK4;CD226;ATAD5;CLEC7A;SLAMF6;ARG1;KLRC4-KLRK1;RASGRP1;WNT5A;HLA-F,GO:BP
GOBP_DOUBLE_STRAND_BREAK_REPAIR,4.49758637522653e-14,4.55849119072439e-12,0.965327754226083,0.457933103052107,2.23450376477019,298,DTX3L;MCM6;PML;PARP9;FANCD2;KDM1A;GINS2;RPA3;MCM4;FIGNL1;HMGB2;XRCC2;RAD51AP1;TIMELESS;FOXM1;POLB;MCM2;MEAF6;DEK;BLM;TRIP13;FEN1;RUVBL1;CHEK1;RAD51;CDCA5;DCLRE1B;CDC45;GINS4;RFWD3,GO:BP
GOBP_TYPE_I_INTERFERON_PRODUCTION,5.45545361451849e-14,5.41648608870051e-12,0.965327754226083,0.595485927576442,2.56503927080009,127,SYK;OAS1;STAT1;LTB;OAS2;NMI;MMP12;XAF1;PTPN22;TRIM15;IFIH1;NLRX1;HSPD1;HMGB2;TLR8;KPNA2;OAS3;IRF7;CYLD;CTPS1;TRIM21;PYCARD;ISG15;REL;DHX33;TANK;TRIM38;RIOK3;DHX58;TBK1,GO:BP
GOBP_DNA_TEMPLATED_DNA_REPLICATION,6.60960653472649e-14,6.43114715828887e-12,0.954541630725724,0.551734633613714,2.49415764348555,168,MCM6;POLD3;RFC3;RFC5;MCM4;TICRR;CDC6;TIMELESS;RFC4;POLB;MCMBP;EXO1;MCM2;ORC1;POLE2;ATAD5;BLM;FEN1;ORC6;RAD51;TWNK;PCNA;POLA2;CCNE2;GINS3;CDC45;GINS4;RFWD3;RRM1;RPA1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,7.48452738062881e-14,7.13965209936454e-12,0.954541630725724,0.597187970672273,2.54567834430535,121,PARP14;OAS1;ADAR;LAG3;NMI;LTF;MMP12;SERPINB4;IFI16;CARD16;LGALS9;NLRX1;AURKB;OAS3;TIGIT;TRIM21;ARG1;ISG15;NLRC5;HLA-F;TRIM38;DHX58;USP38;HLA-B;SIRPA;STAT2;FOXP3;C1QBP;USP18;PIM1,GO:BP
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,7.96159985350252e-14,7.44868909370956e-12,0.954541630725724,0.476472363656463,2.29488431638707,257,CCR7;ICOS;IL7R;SYK;CD28;PTPRC;EPHA4;NOD2;IL2RG;LGALS9;TNF;HSPD1;FUT7;IL12RB1;KLRK1;DOCK8;CD83;NCKAP1L;IL2RA;CARD11;CYLD;CD6;PYCARD;LILRB2;KLRC4-KLRK1;CD3E;RASGRP1;LILRB4;MTOR;CD47,GO:BP
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,1.1123719931407e-13,1.02107353709991e-11,0.954541630725724,0.618401038482382,2.62785873435172,106,ZWILCH;KPNB1;MIS12;CCNB1;AURKB;KIF22;CENPA;CDCA8;BIRC5;ZWINT;CDC23;PINX1;TTK;CEP55;SKA1;NDC80;KIF2C;ECT2;NUF2;MEIOC;SPC24;NEK2;CDK1;RAB11A;SPDL1;RAB24;SPAG5;KIF18A;TEX14;RACGAP1,GO:BP
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,1.19004704582446e-13,1.07214423665482e-11,0.943632225232838,0.514337774235927,2.37408013897451,200,IL36A;TNIP3;CXCL13;GBP2;LTF;NOS2;GBP5;NOD2;PTPN22;IL18RAP;IL36G;CARD16;TNF;PTAFR;HMGB2;CMPK2;KLRK1;GBP3;IL36RN;CD6;CXCL10;PYCARD;NFKB1;LILRB2;MAPK14;ZC3H12A;MAPK8;KLRC4-KLRK1;WNT5A;MAP2K3,GO:BP
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,1.45414917776673e-13,1.28626104542457e-11,0.943632225232838,0.421626648345727,2.12881460986833,386,CCR7;IL17A;S100A12;IDO1;SYK;CD28;CXCL17;FFAR2;PTPRC;NMI;GBP2;GBP5;GBP1;NOD2;S100A8;FANCD2;PGLYRP2;IFI16;NLRX1;TNF;LGALS2;S100A9;SAA1;PLA2G3;FUT7;GBP3;PBK;IL2RA;IL36RN;CYLD,GO:BP
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,1.52880169150028e-13,1.32814646949087e-11,0.943632225232838,0.498108901723637,2.34399419559272,225,IL36A;TNIP3;SYK;CXCL13;GBP2;LTF;NOS2;GBP5;NOD2;PTPN22;IL18RAP;IL36G;CARD16;TNF;PTAFR;HMGB2;CMPK2;KLRK1;GBP3;IL36RN;CD6;CXCL10;PYCARD;NFKB1;LILRB2;MAPK14;CLEC7A;ZC3H12A;MAPK8;KLRC4-KLRK1,GO:BP
HALLMARK_MYC_TARGETS_V2,2.48488362361029e-12,1.38049090200572e-11,0.898671232061694,0.724911269937332,2.72699566511569,57,MCM4;IPO4;HSPD1;WDR43;PLK4;NOLC1;NIP7;NOP2;SUPV3L1;HK2;NPM1;TFB2M;PLK1;IMP4;GNL3;NOP56;PA2G4;BYSL;MCM5;MRTO4;RRP9;HSPE1;PRMT3;EXOSC5;SRM;NOP16;AIMP2;MPHOSPH10;NOC4L;CDK4,Hallmark
HALLMARK_OXIDATIVE_PHOSPHORYLATION,3.57388455074027e-12,1.78694227537013e-11,0.898671232061694,0.508335848170493,2.36468707228255,185,SUCLG1;SUPV3L1;GOT2;TOMM22;LRPPRC;MRPS15;TIMM8B;CASP7;MTRR;GRPEL1;AIFM1;VDAC1;ATP6V1G1;COX7B;COX6B1;ATP6V1C1;MDH2;MRPL15;NDUFB4;SLC25A11;DLAT;PDHX;IDH3A;OPA1;MRPL35;MRPS11;IDH2;IMMT;NDUFA9;SLC25A5,Hallmark
REACTOME_DNA_REPLICATION_PRE_INITIATION,4.06396876364961e-13,2.14296199037062e-11,0.932595211336209,0.655193478180862,2.69422438348042,89,MCM6;RPA3;MCM4;KPNB1;CDC6;UBE2C;MCM2;ORC1;POLE2;CDC23;ORC6;POLA2;CDC45;RPA1;MCM10;PSMD11;POLE3;PSMA3;PSMD2;ORC5;MCM5;DBF4;MCM3;ANAPC1;PRIM1;MCM7;CDC27;PRIM2;MCM8;PSMB2,Reactome
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,2.80338516952198e-13,2.35146014650421e-11,0.932595211336209,0.692077295217346,2.73785188238206,71,CD28;OAS1;ADAR;IFIT1;IFIT5;OAS2;LTF;IFI16;ILF3;IFIH1;TNF;RSAD2;MX1;OAS3;ZNFX1;ISG15;TOP2A;PLSCR1;OASL;APOBEC3A;TRIM38;ISG20;SLPI;N4BP1;APOBEC3B;EIF2AK2;PPIH;CCL5;CNOT7;ZC3HAV1,GO:BP
GOBP_LYMPHOCYTE_DIFFERENTIATION,2.77460639910672e-13,2.35146014650421e-11,0.932595211336209,0.409699992361288,2.0757853745656,406,CCR7;ICOS;IL7R;IKZF3;SYK;CD28;LY6D;BCL3;PTPRC;LAG3;FANCD2;THEMIS;PTPN22;PGLYRP2;IL18RAP;IL2RG;PSMB8;LGALS9;ITK;BLNK;HMGB3;FUT7;IL12RB1;RSAD2;LAPTM5;CD83;PSMB9;NCKAP1L;CFB;CD2,GO:BP
KEGG_CELL_CYCLE,1.51543392239205e-13,2.74293539952961e-11,0.943632225232838,0.592750067474701,2.61188086898146,123,MCM6;MAD2L1;MCM4;CCNB2;CCNB1;CDC6;CCNA2;PTTG1;CDC25A;MCM2;ORC1;CDC23;CHEK1;CDC20;ORC6;BUB1;TTK;PCNA;TFDP1;CCNE2;CDC45;E2F3;BUB1B;CDK1;PLK1;CDC25C;RBL1;ORC5;MCM5;DBF4,KEGG
GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY,3.48245394508459e-13,2.87154888861636e-11,0.932595211336209,0.653682013823591,2.66466566767254,86,PARP14;OAS1;ADAR;STAT1;OAS2;PARP9;MMP12;SP100;IFIH1;OAS3;CIITA;IRF7;RBM47;ARG1;ISG15;NLRC5;WNT5A;IFI27;OASL;TANK;TBK1;STAT2;TRAF3;MYD88;USP18;ZBP1;IFNGR1;AZI2;IKBKE;EIF4E2,GO:BP
REACTOME_CHROMOSOME_MAINTENANCE,6.76206530389472e-13,3.31099697558559e-11,0.921426003494898,0.638584219251114,2.64017361246096,91,POLD3;RFC3;RFC5;RPA3;CENPN;CCNA2;RFC4;CENPA;BLM;FEN1;RUVBL1;CENPP;HJURP;PCNA;POLA2;CENPU;OIP5;RPA1;NPM1;CENPS;POLD2;KNL1;CENPL;DNA2;RFC2;PRIM1;SHQ1;POLR2H;PRIM2;MIS18A,Reactome
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,6.52786216395332e-13,3.31099697558559e-11,0.921426003494898,0.595272894521447,2.57042533914252,117,CD28;CD247;KPNB1;NDC1;NUP210;NUP107;RCC1;NUP37;RANBP1;NPM1;PSMD11;PSMA3;NUP160;RAN;PSMD2;NUP93;NUP205;RAE1;HMGA1;NUP62;LCK;NUP88;PSMB2;SEH1L;PSMD6;B2M;SLC25A5;RANGAP1;AP1S3;PSMA5,Reactome
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,4.77794219793907e-13,3.87411479882893e-11,0.921426003494898,0.549974180096337,2.44959155389411,151,CCR7;CD28;PTPRC;LAG3;SH2D1A;GBP1;UBASH3A;THEMIS;PTPN22;TRAC;ITK;CD247;LAPTM5;CARD11;CYLD;CD226;TRBC1;ZC3H12A;CD3E;LILRB4;CTLA4;LCP2;SHB;CD80;FOXP3;TRBC2;LAT;CD8A;TRGC1;TRGC2,GO:BP
GOBP_MRNA_PROCESSING,5.04022439431159e-13,4.01978552103703e-11,0.921426003494898,0.388836742311434,2.00861286395849,470,SRSF2;ADAR;PRPF4;ILF3;SNRPA1;CCNB1;HNRNPA2B1;NRDE2;PNPT1;SRSF3;NSUN2;PUS7L;RBM47;CLNS1A;PTBP1;CSTF2;SNIP1;DDX20;PUS7;TGS1;SNRPD1;EFTUD2;UPF3B;SLBP;C1QBP;NPM1;PRDX6;CSTF1;HNRNPM;GEMIN2,GO:BP
GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION,6.36757775726617e-13,4.99649448211289e-11,0.921426003494898,0.664628900706614,2.690552987274,79,BCL3;PTPN22;IL18RAP;PSMB8;LGALS9;TNF;HSPD1;TLR8;IL12RB1;KLRK1;PSMB9;CD2;PYCARD;CD226;CLEC7A;SLAMF6;KLRC4-KLRK1;ISG15;CD3E;WNT5A;SASH3;IRF8;PSMA3;SLAMF1;HAVCR2;CD244;CRTAM;TLR9;IL12RB2;PSMB2,GO:BP
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,6.59628684246465e-13,5.02971004813662e-11,0.921426003494898,0.774675790861051,2.82359240162444,44,OAS1;IFIT1;IFIT5;OAS2;LTF;IFI16;ILF3;IFIH1;TNF;RSAD2;MX1;OAS3;ZNFX1;ISG15;PLSCR1;OASL;APOBEC3A;ISG20;SLPI;N4BP1;APOBEC3B;EIF2AK2;CCL5;ZC3HAV1;APOBEC3G;APOBEC3F,GO:BP
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE,6.61667920001529e-13,5.02971004813662e-11,0.921426003494898,0.384525047949342,1.99054981934707,491,CD28;PML;FANCD2;BRINP1;RPA3;MAD2L1;ZWILCH;LCMT1;TNF;TICRR;AURKA;CCNB1;AURKB;SMPD3;CDC6;TIMELESS;UBE2C;CYLD;FOXM1;RCC1;NUSAP1;CDCA8;CDC25A;ORC1;BIRC5;BID;ZWINT;PSME1;ATAD5;PSME2,GO:BP
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,7.13687553569606e-13,5.34167684325559e-11,0.921426003494898,0.487789091557619,2.29936290102605,228,IL7R;SYK;CD28;KLRB1;PTPRC;LAG3;SH2D1A;NOS2;SERPINB4;IL18RAP;LGALS9;TNF;HSPD1;PLA2G3;FUT7;IL12RB1;KLRK1;RSAD2;TIGIT;NCKAP1L;CAMK4;CD226;ATAD5;CLEC7A;SLAMF6;ARG1;KLRC4-KLRK1;RASGRP1;LILRB4;HLA-F,GO:BP
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,8.63149256525854e-13,6.17532519558571e-11,0.921426003494898,0.499957566907692,2.29753495239812,197,ICOS;SYK;CD28;BCL3;PTPRC;TRAC;IL18RAP;IL2RG;PSMB8;LGALS9;ITK;CD247;FUT7;IL12RB1;RSAD2;CD83;PSMB9;NCKAP1L;TRBC1;ZC3H12A;SLAMF6;CD3E;LILRB4;CDH26;STAT3;MTOR;TBK1;SHB;SASH3;CD80,GO:BP
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,8.54732032036032e-13,6.17532519558571e-11,0.921426003494898,0.435281580548853,2.13244418946651,314,CCR7;HMOX1;CARD14;S100A12;TNIP3;BCL3;STAT1;LTB;IFIT5;LTF;NOD2;CARD16;PYDC1;LGALS9;NLRX1;TNF;TLR8;TNFSF15;CARD11;CYLD;TRIM25;BIRC3;PYCARD;TNFRSF1A;NFKB1;CLEC7A;ZC3H12A;ZFAND6;TRIM22;REL,GO:BP
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,8.61940380546341e-13,6.17532519558571e-11,0.921426003494898,0.392618682653296,2.02296746478113,456,IL7R;MCM6;CD28;PML;PTPRC;RFC3;RFC5;KDM1A;MCM4;FIGNL1;TNF;TICRR;TAF5L;KPNA2;AURKB;HNRNPA2B1;ANKRD31;CDC6;RAD51AP1;TIMELESS;CCNA2;FOXM1;RFC4;POLB;HDAC8;CDC25A;MCM2;MEAF6;ATAD5;DEK,GO:BP
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,1.03154933186972e-12,7.27317028919737e-11,0.910119734774459,0.478418695813284,2.29909073802537,244,PML;MAD2L1;ZWILCH;LCMT1;CCNB1;AURKB;NCAPH;HNRNPA2B1;CDC6;UBE2C;CTPS1;HDAC8;CDCA8;BIRC5;ZWINT;CCT5;CDC23;TRIP13;FEN1;RUVBL1;CCT2;CDC20;DLGAP5;TACC3;BUB1;PINX1;TTK;SMC2;SKA1;NCAPG2,GO:BP
REACTOME_TCR_SIGNALING,1.53890370762697e-12,7.27529994191922e-11,0.910119734774459,0.614188423698157,2.58980880511087,103,PTPRC;PTPN22;ITK;CD101;CD247;CARD11;NFKB1;GRAP2;CD3E;LCP2;LAT;PRKCQ;PSMD11;FBXW11;PSMA3;PSMD2;CUL1;CD3D;CHUK;CD3G;HLA-DRB5;LCK;TRAT1;PSMB2;NCK1;HLA-DQA2;PSMD6;PSMA5;HLA-DPB1;PSMD12,Reactome
GOBP_RECOMBINATIONAL_REPAIR,1.72900994812233e-12,1.20166191394502e-10,0.910119734774459,0.517902412684842,2.36023790659857,180,MCM6;KDM1A;GINS2;RPA3;MCM4;FIGNL1;XRCC2;RAD51AP1;TIMELESS;MCM2;MEAF6;BLM;FEN1;RUVBL1;CHEK1;RAD51;CDC45;GINS4;RFWD3;AP5S1;ZGRF1;RPA1;C1QBP;RBBP8;SWSAP1;RNF138;PLK1;MRGBP;GEN1;XRCC5,GO:BP
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,2.76263162625613e-12,1.26252265319905e-10,0.898671232061694,0.799314405650853,2.72610887987344,37,MCM6;RFC3;RFC5;RPA3;MCM4;CDC6;RFC4;CDC25A;MCM2;ORC1;CHEK1;ORC6;CDC45;RPA1;MCM10;CDC25C;CLSPN;ORC5;MCM5;DBF4;MCM3;RFC2;MCM7;MCM8;ATR;CDC7;RAD9A;RAD9B,Reactome
