pathway,k,meanNES,nUp,Zc_up,p_stouffer_up,p_fisher,size,collection,FDR_stouffer_up,FDR_fisher,direction_consistent
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,4,-0.938586385487532,1,-4.26880674803993,0.999990173928241,1.31102489717803e-07,118,GO:BP,1,8.45438049529176e-07,FALSE
GOBP_PALLIUM_DEVELOPMENT,4,-1.30393039884544,0,-4.27165409605167,0.999990298581002,7.54487163738345e-05,167,GO:BP,1,0.00028152442416187,TRUE
GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE,4,-1.52923884334895,0,-4.27304651117656,0.999990358989187,9.28292792352621e-05,17,GO:BP,1,0.000340787287209251,TRUE
REACTOME_DISEASES_OF_GLYCOSYLATION,4,-0.902440185743638,1,-4.28283413483813,0.999990773613596,6.68240901247873e-08,134,Reactome,1,4.54941715741199e-07,FALSE
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,4,-1.49669478326258,0,-4.28485523156433,0.999990857089051,0.000125545246856455,34,Reactome,1,0.000449144248108478,TRUE
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM,4,-1.09746300899877,1,-4.29426596065114,0.999991236386836,1.54648036686582e-09,22,GO:BP,1,1.34238565529129e-08,FALSE
REACTOME_FATTY_ACID_METABOLISM,4,-0.885151540743416,1,-4.29527792863174,0.999991276269298,1.98153515665217e-09,159,Reactome,1,1.68673386173347e-08,FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,4,-1.44605278703854,0,-4.29555907943786,0.999991287318939,0.000297977685548933,58,GO:BP,1,0.000976047066318924,TRUE
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,4,-1.00727801205766,1,-4.30372697703084,0.999991602569291,7.15011651414678e-07,72,KEGG,1,4.02468589111146e-06,FALSE
REACTOME_METABOLISM_OF_STEROIDS,4,-0.939421239169111,1,-4.30456839035608,0.999991634419904,6.54718669702462e-07,134,Reactome,1,3.70427020928571e-06,FALSE
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,4,-1.54862015948884,0,-4.30898796497204,0.999991799835426,0.00025908877898232,18,GO:BP,1,0.000860195608931235,TRUE
GOBP_APPENDAGE_MORPHOGENESIS,4,-0.915390957756753,1,-4.31029839721451,0.999991848279894,4.56927653445528e-14,138,GO:BP,1,6.55293854300032e-13,FALSE
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,4,-1.05272770362043,1,-4.31392113425657,0.99999198079096,8.64446137824155e-12,43,Reactome,1,9.88345090333787e-11,FALSE
REACTOME_SIGNALING_BY_BMP,4,-1.09473010306619,1,-4.31496274943019,0.999992018509085,9.14474902655238e-07,26,Reactome,1,5.01896084260949e-06,FALSE
GOBP_VASCULOGENESIS,4,-1.39869481894852,0,-4.32652521298498,0.999992426000604,0.000143532352327148,78,GO:BP,1,0.000506896642560063,TRUE
GOBP_OSSIFICATION,4,-0.775678420100169,1,-4.33089286120884,0.99999257470343,3.23766678507869e-14,380,GO:BP,1,4.74641950692536e-13,FALSE
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION,4,-1.06646211595216,1,-4.34188003292098,0.999992936566634,3.17563682645757e-08,47,GO:BP,1,2.27624923214942e-07,FALSE
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS,4,-1.09071343070319,1,-4.34548736060859,0.999993051661295,1.45165613722375e-08,41,GO:BP,1,1.09321638553254e-07,FALSE
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION,4,-1.47948890180997,0,-4.34631536207969,0.999993077825778,1.03069396578054e-05,41,GO:BP,1,4.69253836594493e-05,TRUE
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,4,-1.28440189646337,0,-4.34793411060089,0.99999312870632,0.000282408743933551,247,GO:BP,1,0.000929665910044727,TRUE
GOBP_ACTION_POTENTIAL,4,-0.893937832448339,1,-4.35139088050708,0.999993236167927,6.27159009538258e-11,145,GO:BP,1,6.25925565192721e-10,FALSE
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,4,-1.5191138485663,0,-4.35717254816008,0.999993412330024,7.05952473897606e-05,31,GO:BP,1,0.000264912882269767,TRUE
GOBP_RESPONSE_TO_STEROL,4,-1.12584118446943,1,-4.35972096689652,0.999993488580289,1.69090677606828e-07,31,GO:BP,1,1.06338531951596e-06,FALSE
GOBP_REGULATION_OF_NEURON_MIGRATION,4,-1.47956402382657,0,-4.36660482854558,0.999993690363152,0.000152142501224955,43,GO:BP,1,0.000534443067402038,TRUE
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC,4,-0.96932389132917,1,-4.37154955901777,0.999993831608035,8.1261201932803e-08,98,GO:BP,1,5.44796899543396e-07,FALSE
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,4,-1.55446556026673,0,-4.3742036633738,0.999993906172174,0.000168976613828248,20,GO:BP,1,0.000587013544720881,TRUE
GOBP_RESPONSE_TO_CAMP,4,-1.03069323364978,1,-4.37624974697812,0.999993963066655,2.32059760554757e-06,73,GO:BP,1,1.20164697047075e-05,FALSE
GOBP_SYNAPTIC_VESICLE_CLUSTERING,4,-1.1845114582387,1,-4.38657900096012,0.99999424263227,2.39279212999134e-06,17,GO:BP,1,1.23611978712238e-05,FALSE
GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT,2,-1.89077505429258,0,-4.39337023931552,0.999994419659198,4.27283715855309e-05,12,GO:BP,1,0.000167885090738384,TRUE
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,4,-0.952921693460821,1,-4.39937276438934,0.999994571789679,1.61429275675945e-06,112,GO:BP,1,8.53324464450489e-06,FALSE
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,4,-1.51257509522262,0,-4.39994118400496,0.999994585988886,7.94244828235446e-05,37,Reactome,1,0.000295190598978548,TRUE
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT,4,-1.10947571492809,1,-4.41161913513854,0.999994869976259,3.244081831095e-07,29,GO:BP,1,1.95088494436953e-06,FALSE
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,4,-1.47557209067807,0,-4.44249792788679,0.999995553975498,0.000122199231630216,50,GO:BP,1,0.00043810582249048,TRUE
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE,4,-1.06114935333922,1,-4.44482555389304,0.999995601839337,2.36041679075879e-08,69,GO:BP,1,1.72252981953935e-07,FALSE
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION,4,-1.53071984173867,0,-4.44558523395892,0.999995617354054,6.97997687002884e-05,26,GO:BP,1,0.000262525127774118,TRUE
GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS,4,-0.963562808977901,1,-4.44810759917424,0.999995668493315,4.95348494280285e-08,101,GO:BP,1,3.42897588328126e-07,FALSE
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,4,-1.00232500803852,1,-4.45305514595507,0.999995767149979,1.09727959001704e-06,96,GO:BP,1,5.95782177394439e-06,FALSE
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT,4,-1.52690241711146,0,-4.4550116351902,0.999995805567744,3.61895674441339e-05,36,GO:BP,1,0.000144429870797914,TRUE
GOBP_MIRNA_TRANSCRIPTION,4,-1.04166946571183,1,-4.46518911161885,0.999996000097079,7.53253211435699e-07,71,GO:BP,1,4.21834587083303e-06,FALSE
GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION,3,-1.74912858810888,0,-4.4652658208811,0.999996001529994,8.68835681381373e-05,12,GO:BP,1,0.000320028419322888,TRUE
GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT,4,-1.21304908798451,1,-4.4750337359732,0.999996180037564,1.2606492298006e-05,28,GO:BP,1,5.60789141537056e-05,FALSE
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_IMPORT,4,-1.5478863041411,0,-4.47584086810809,0.999996194441985,7.90517106897543e-05,29,GO:BP,1,0.000293970764047525,TRUE
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,4,-0.894708149922543,1,-4.47801296570792,0.999996232948667,1.47718419538784e-07,183,GO:BP,1,9.424549455487e-07,FALSE
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,4,-0.903604593322158,1,-4.48549435972208,0.999996362746451,8.07688090390196e-10,155,GO:BP,1,7.21994353970748e-09,FALSE
GOBP_NEPHRON_TUBULE_FORMATION,4,-1.17065828051285,1,-4.48738868379174,0.999996394926871,3.91263778069992e-06,17,GO:BP,1,1.94805067466244e-05,FALSE
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,4,-0.913438478466779,1,-4.50115338599381,0.999996620714535,5.41355630181516e-11,144,GO:BP,1,5.45240166764498e-10,FALSE
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL,4,-1.47594410862864,0,-4.50503600360938,0.99999668191549,4.97672641620221e-06,48,GO:BP,1,2.43376309619614e-05,TRUE
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,4,-1.47115962153025,0,-4.51004005561495,0.999996759230693,7.20660961821721e-06,48,Reactome,1,3.38898968587339e-05,TRUE
GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION,4,-1.34276669359459,0,-4.52266198588191,0.999996946664042,1.76018344963351e-05,132,GO:BP,1,7.5500196470951e-05,TRUE
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS,4,-1.40219497052715,0,-4.52956727134207,0.999997044769308,0.000142016952373117,103,GO:BP,1,0.000502132300359124,TRUE
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,4,-0.962467636009154,1,-4.53653086625413,0.999997140643847,3.0436720728485e-10,124,GO:BP,1,2.85214554894625e-09,FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,4,-1.4653781025413,0,-4.541105554258,0.999997201999802,2.18898259274972e-05,53,GO:BP,1,9.09365123700877e-05,TRUE
GOBP_RESPONSE_TO_FATTY_ACID,4,-1.48307869807338,0,-4.54562091566691,0.999997261322927,6.37499286667889e-05,55,GO:BP,1,0.000241700160583222,TRUE
GOBP_VISUAL_BEHAVIOR,4,-1.50025456363387,0,-4.54626695751449,0.999997269711566,0.000178639702886578,52,GO:BP,1,0.00061733165004859,TRUE
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING,4,-1.59946819130956,0,-4.54692394402887,0.999997278217087,0.000162840079841402,16,Reactome,1,0.00056821209217635,TRUE
GOBP_CELLULAR_COMPONENT_MAINTENANCE,4,-1.45216453071352,0,-4.54754089151877,0.999997286181153,0.000128795281225279,75,GO:BP,1,0.000459525403052011,TRUE
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,4,-1.55852959035668,0,-4.54842440239026,0.999997297547397,5.36220108262368e-05,23,GO:BP,1,0.000207231637621959,TRUE
GOBP_CELL_MATRIX_ADHESION,4,-0.858920987900259,1,-4.55297233265085,0.999997355338419,5.52064381240077e-09,225,GO:BP,1,4.39320714480191e-08,FALSE
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,4,-1.5410940901704,0,-4.55349308837988,0.999997361879706,7.40467265166513e-05,36,GO:BP,1,0.000276606033312768,TRUE
GOBP_ASSOCIATIVE_LEARNING,4,-1.42624969539245,0,-4.55598502765632,0.999997392967474,1.76743647419472e-05,81,GO:BP,1,7.56853792165329e-05,TRUE
GOBP_REGULATION_OF_HEART_CONTRACTION,4,-0.887986751647264,1,-4.55650621193016,0.999997399424918,5.9982776125182e-13,188,GO:BP,1,7.60973796341973e-12,FALSE
GOBP_REGULATION_OF_CELL_MORPHOGENESIS,4,-0.864630831050028,1,-4.56600949739882,0.999997514518726,1.5115093599485e-07,227,GO:BP,1,9.60638463158022e-07,FALSE
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,4,-0.824766403972323,1,-4.57183159080309,0.999997582602745,4.78443376500867e-09,311,GO:BP,1,3.8491353107027e-08,FALSE
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,4,-0.77811285149515,1,-4.57338716053416,0.999997600489091,6.06115800739965e-11,414,GO:BP,1,6.07681753416649e-10,FALSE
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,4,-1.57486686254061,0,-4.57584413583847,0.999997628482076,3.16512738365454e-05,17,GO:BP,1,0.000127943292585595,TRUE
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,4,-1.50002785387104,0,-4.58101963450789,0.999997686428029,0.000143412275745249,59,Reactome,1,0.000506743858110019,TRUE
GOBP_CELLULAR_RESPONSE_TO_STEROL,4,-1.18545575876541,1,-4.58386304038744,0.999997717683581,7.64439306500909e-09,21,GO:BP,1,5.9680545621142e-08,FALSE
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,4,-1.47762242331363,0,-4.60220265381872,0.999997909769287,2.56972483111551e-05,56,Reactome,1,0.00010542583775416,TRUE
GOBP_TISSUE_HOMEOSTASIS,4,-1.29203758894789,0,-4.6031355588941,0.999997919114269,8.36944515136361e-05,232,GO:BP,1,0.000309491197665615,TRUE
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,4,-0.961887292299154,1,-4.61112924523012,0.999997997562851,4.16996006018946e-07,128,GO:BP,1,2.45180271988145e-06,FALSE
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,4,-0.875045212478985,1,-4.62237450694564,0.999998103138418,1.51031118507153e-08,213,GO:BP,1,1.13479759543472e-07,FALSE
GOBP_PRESYNAPTIC_MEMBRANE_ORGANIZATION,3,-1.71810448376149,0,-4.6365153605429,0.999998228340625,2.1477932892544e-05,10,GO:BP,1,8.95072162300145e-05,TRUE
GOBP_GLIAL_CELL_DIFFERENTIATION,4,-0.858857756764246,1,-4.64110117125726,0.999998267213078,5.15447575134538e-10,217,GO:BP,1,4.73594380663308e-09,FALSE
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,4,-1.47676109022446,0,-4.64514250042369,0.999998300791023,1.45233981677167e-05,54,GO:BP,1,6.31581131921077e-05,TRUE
GOBP_CARDIAC_MUSCLE_CONTRACTION,4,-0.948307644561261,1,-4.64756688469313,0.999998320633971,8.26549127025665e-11,130,GO:BP,1,8.19961592629822e-10,FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY,4,-0.904045582033225,1,-4.65244527450567,0.999998359890957,4.55466078858671e-09,192,Hallmark,1,3.68224230665521e-08,FALSE
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,4,-1.0547559651019,1,-4.67493680915172,0.999998529779276,7.26745347780841e-08,83,GO:BP,1,4.93244759188293e-07,FALSE
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,4,-1.28143174647903,0,-4.67596217820335,0.999998537107342,0.000100422240689991,321,GO:BP,1,0.000364804802770855,TRUE
GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT,3,-1.78614668964665,0,-4.67947302058547,0.999998561933994,3.96652663526909e-05,10,GO:BP,1,0.000156877555233035,TRUE
GOBP_PRESYNAPSE_ORGANIZATION,4,-1.0922446166849,1,-4.68284648236783,0.999998585407986,8.51437657235281e-08,49,GO:BP,1,5.66223208143261e-07,FALSE
GOBP_EPITHELIAL_CELL_DEVELOPMENT,4,-1.32795967286367,0,-4.68291157650663,0.999998585857303,2.59181674807316e-05,196,GO:BP,1,0.000106266097495579,TRUE
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,4,-1.22740093848994,1,-4.68297765569707,0.999998586313279,7.20231490119355e-07,20,Reactome,1,4.05061137281959e-06,FALSE
GOBP_ENSHEATHMENT_OF_NEURONS,4,-0.934494446228457,1,-4.68546632908142,0.999998603383908,1.92375118553586e-07,146,GO:BP,1,1.19164193154743e-06,FALSE
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,4,-0.932126842980861,1,-4.69106131962513,0.99999864104254,3.45505918286101e-08,159,GO:BP,1,2.46411085722531e-07,FALSE
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,4,-1.37308021444323,0,-4.69334272043976,0.999998656116765,2.94568527325721e-05,145,GO:BP,1,0.000119733122290067,TRUE
GOBP_RESPONSE_TO_CALCIUM_ION,4,-0.964683644574313,1,-4.70178681638019,0.999998710526589,1.71987508116566e-07,128,GO:BP,1,1.07851862266633e-06,FALSE
GOBP_STRESS_FIBER_ASSEMBLY,4,-1.42104699711472,0,-4.70331809115376,0.999998720164216,1.37964323226452e-05,109,GO:BP,1,6.03548169976728e-05,TRUE
GOBP_MECHANORECEPTOR_DIFFERENTIATION,4,-1.10443568111027,1,-4.70826357995964,0.999998750820439,1.10911521926972e-06,63,GO:BP,1,6.01218825104547e-06,FALSE
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,4,-1.28173183292432,0,-4.71021640947779,0.999998762730507,5.22543095733178e-06,308,GO:BP,1,2.53845125372001e-05,TRUE
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT,4,-1.00269615921989,1,-4.71326516379616,0.999998781106824,3.17356781820251e-07,115,GO:BP,1,1.91196592663762e-06,FALSE
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,4,-1.46389510142575,0,-4.7324520044306,0.99999889088117,2.41914214457848e-05,73,GO:BP,1,9.96197298862934e-05,TRUE
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,4,-1.39520232377329,0,-4.7328123501754,0.99999889284909,4.57076577815797e-07,121,GO:BP,1,2.66137174214547e-06,TRUE
GOBP_GLIOGENESIS,4,-0.860473512232752,1,-4.74126219542003,0.999998938045735,5.48878802332373e-10,284,GO:BP,1,5.00823438310742e-09,FALSE
