gene_name,n_ids,any_pc,any_lnc,gene_types,biotype
RBMX2P1,1,FALSE,FALSE,processed_pseudogene,other
AF127936.7,1,FALSE,TRUE,lincRNA,lncRNA
AF127577.8,1,FALSE,TRUE,antisense,lncRNA
AF127577.10,1,FALSE,TRUE,antisense,lncRNA
AF127577.11,1,FALSE,TRUE,antisense,lncRNA
AF127936.9,1,FALSE,TRUE,lincRNA,lncRNA
AF127577.13,1,FALSE,FALSE,TEC,other
NRIP1,1,TRUE,FALSE,protein_coding,protein_coding
AF127577.12,1,FALSE,TRUE,lincRNA,lncRNA
AF246928.1,1,FALSE,FALSE,TEC,other
CYCSP42,1,FALSE,FALSE,processed_pseudogene,other
AJ009632.3,1,FALSE,TRUE,lincRNA,lncRNA
RNU6-1326P,1,FALSE,FALSE,snRNA,other
AJ006998.2,1,FALSE,TRUE,lincRNA,lncRNA
RAD23BLP,1,FALSE,FALSE,processed_pseudogene,other
RBPMSLP,1,FALSE,FALSE,processed_pseudogene,other
USP25,1,TRUE,FALSE,protein_coding,protein_coding
RNU6-426P,1,FALSE,FALSE,snRNA,other
VDAC2P1,1,FALSE,FALSE,processed_pseudogene,other
RPS26P5,1,FALSE,FALSE,processed_pseudogene,other
AP001172.2,1,FALSE,TRUE,lincRNA,lncRNA
AP001172.3,1,FALSE,TRUE,lincRNA,lncRNA
AP000962.1,1,FALSE,FALSE,TEC,other
MIR99A,1,FALSE,FALSE,miRNA,other
MIRLET7C,1,FALSE,FALSE,miRNA,other
AP000962.2,1,FALSE,TRUE,lincRNA,lncRNA
MIR125B2,1,FALSE,FALSE,miRNA,other
MIR99AHG,1,FALSE,TRUE,lincRNA,lncRNA
AP000473.5,1,FALSE,TRUE,lincRNA,lncRNA
AP000473.8,1,FALSE,TRUE,lincRNA,lncRNA
RNU1-98P,1,FALSE,FALSE,snRNA,other
AP000473.6,1,FALSE,TRUE,lincRNA,lncRNA
AF212831.2,1,FALSE,TRUE,lincRNA,lncRNA
RNU6-113P,1,FALSE,FALSE,snRNA,other
LINC01549,1,FALSE,TRUE,lincRNA,lncRNA
RPL39P40,1,FALSE,FALSE,processed_pseudogene,other
RN7SL163P,1,FALSE,FALSE,misc_RNA,other
BTF3L4P1,1,FALSE,FALSE,processed_pseudogene,other
CXADR,1,TRUE,FALSE,protein_coding,protein_coding
C21orf91-OT1,1,FALSE,TRUE,lincRNA,lncRNA
AL109761.5,1,FALSE,TRUE,antisense,lncRNA
C21orf91,1,TRUE,FALSE,protein_coding,protein_coding
CHODL-AS1,1,FALSE,TRUE,lincRNA,lncRNA
RPL37P3,1,FALSE,FALSE,processed_pseudogene,other
AP000998.2,1,FALSE,TRUE,lincRNA,lncRNA
CHODL,1,TRUE,FALSE,protein_coding,protein_coding
TMPRSS15,1,TRUE,FALSE,protein_coding,protein_coding
AL109763.1,1,FALSE,TRUE,sense_overlapping,lncRNA
AF240627.2,1,FALSE,TRUE,lincRNA,lncRNA
MIR548X,1,FALSE,FALSE,miRNA,other
MIR548XHG,1,FALSE,TRUE,lincRNA,lncRNA
PPIAP22,1,FALSE,FALSE,processed_pseudogene,other
RP4-646P19.1,1,FALSE,FALSE,TEC,other
AL157359.4,1,FALSE,TRUE,lincRNA,lncRNA
AL157359.3,1,FALSE,TRUE,lincRNA,lncRNA
AP000431.1,1,FALSE,TRUE,lincRNA,lncRNA
AP000431.2,1,FALSE,TRUE,lincRNA,lncRNA
SLC6A6P1,1,FALSE,FALSE,processed_pseudogene,other
AP000855.4,1,FALSE,TRUE,lincRNA,lncRNA
RNU1-139P,1,FALSE,FALSE,snRNA,other
RPL37P4,1,FALSE,FALSE,processed_pseudogene,other
AP000403.3,1,FALSE,FALSE,processed_pseudogene,other
AP000568.2,1,FALSE,FALSE,processed_pseudogene,other
C1QBPP1,1,FALSE,FALSE,processed_pseudogene,other
LINC01683,1,FALSE,TRUE,lincRNA,lncRNA
AP001171.1,1,FALSE,TRUE,lincRNA,lncRNA
RNU6-772P,1,FALSE,FALSE,snRNA,other
RN7SKP147,1,FALSE,FALSE,misc_RNA,other
FDPSP6,1,FALSE,FALSE,processed_pseudogene,other
KRT18P2,1,FALSE,FALSE,processed_pseudogene,other
RPS3AP1,1,FALSE,FALSE,processed_pseudogene,other
AP001506.1,1,FALSE,FALSE,processed_pseudogene,other
LINC00320,1,FALSE,TRUE,lincRNA,lncRNA
PPIAP1,1,FALSE,FALSE,processed_pseudogene,other
AP001136.2,1,FALSE,TRUE,antisense,lncRNA
NCAM2,1,TRUE,FALSE,protein_coding,protein_coding
AF241725.4,1,FALSE,TRUE,lincRNA,lncRNA
AF241725.6,1,FALSE,TRUE,lincRNA,lncRNA
LINC00317,1,FALSE,TRUE,lincRNA,lncRNA
LINC01425,1,FALSE,TRUE,lincRNA,lncRNA
AP000472.3,1,FALSE,TRUE,lincRNA,lncRNA
LINC01687,1,FALSE,TRUE,lincRNA,lncRNA
MAPK6PS2,1,FALSE,FALSE,processed_pseudogene,other
AP000959.2,1,FALSE,TRUE,lincRNA,lncRNA
AP000949.1,1,FALSE,FALSE,processed_pseudogene,other
MIR6130,1,FALSE,FALSE,miRNA,other
ZNF299P,1,FALSE,FALSE,processed_pseudogene,other
MSANTD2P1,1,FALSE,FALSE,processed_pseudogene,other
AP001255.2,1,FALSE,TRUE,lincRNA,lncRNA
RNU2-55P,1,FALSE,FALSE,snRNA,other
D21S2088E,1,FALSE,TRUE,lincRNA,lncRNA
EEF1A1P1,1,FALSE,FALSE,processed_pseudogene,other
TUBAP,1,FALSE,FALSE,processed_pseudogene,other
AP000459.7,1,FALSE,TRUE,lincRNA,lncRNA
AP000474.1,1,FALSE,TRUE,lincRNA,lncRNA
AP000477.2,1,FALSE,TRUE,lincRNA,lncRNA
AP000477.3,1,FALSE,TRUE,lincRNA,lncRNA
AP000470.2,1,FALSE,TRUE,lincRNA,lncRNA
LINC01689,1,FALSE,TRUE,lincRNA,lncRNA
LINC01684,1,FALSE,TRUE,lincRNA,lncRNA
AP000402.3,1,FALSE,TRUE,lincRNA,lncRNA
AP000146.2,1,FALSE,TRUE,lincRNA,lncRNA
AP001342.1,1,FALSE,FALSE,processed_pseudogene,other
LINC01692,1,FALSE,TRUE,lincRNA,lncRNA
AP000235.3,1,FALSE,TRUE,lincRNA,lncRNA
RN7SKP236,1,FALSE,FALSE,misc_RNA,other
AP000233.2,1,FALSE,TRUE,lincRNA,lncRNA
AP000233.3,1,FALSE,TRUE,lincRNA,lncRNA
RNA5SP489,1,FALSE,FALSE,rRNA,other
AP000233.4,1,FALSE,TRUE,lincRNA,lncRNA
RPL13AP7,1,FALSE,FALSE,processed_pseudogene,other
AP001340.3,1,FALSE,FALSE,TEC,other
LINC00158,1,FALSE,TRUE,lincRNA,lncRNA
AP000221.1,1,FALSE,TRUE,lincRNA,lncRNA
MIR155,1,FALSE,FALSE,miRNA,other
MIR155HG,1,FALSE,TRUE,lincRNA,lncRNA
AP000223.42,1,FALSE,TRUE,antisense,lncRNA
MRPL39,1,TRUE,FALSE,protein_coding,protein_coding
RNGTTP1,1,FALSE,FALSE,processed_pseudogene,other
FDX1P2,1,FALSE,FALSE,processed_pseudogene,other
JAM2,1,TRUE,FALSE,protein_coding,protein_coding
ATP5J,1,TRUE,FALSE,protein_coding,protein_coding
LLPHP2,1,FALSE,FALSE,processed_pseudogene,other
GABPA,1,TRUE,FALSE,protein_coding,protein_coding
AP001442.2,1,FALSE,TRUE,processed_transcript,lncRNA
RNU6-123P,1,FALSE,FALSE,snRNA,other
APP,1,TRUE,FALSE,protein_coding,protein_coding
AP001439.2,1,FALSE,TRUE,antisense,lncRNA
RNU6-926P,1,FALSE,FALSE,snRNA,other
AP000230.1,1,FALSE,TRUE,lincRNA,lncRNA
AP001595.1,1,FALSE,TRUE,lincRNA,lncRNA
KB-1466C5.1,1,FALSE,TRUE,lincRNA,lncRNA
AP001596.6,1,FALSE,TRUE,antisense,lncRNA
CYYR1-AS1,1,FALSE,TRUE,antisense,lncRNA
CYYR1,1,TRUE,FALSE,protein_coding,protein_coding
ADAMTS1,1,TRUE,FALSE,protein_coding,protein_coding
AP001601.2,1,FALSE,TRUE,antisense,lncRNA
MIR4759,1,FALSE,FALSE,miRNA,other
ADAMTS5,1,TRUE,FALSE,protein_coding,protein_coding
GPX1P2,1,FALSE,FALSE,processed_pseudogene,other
EIF4A1P1,1,FALSE,FALSE,processed_pseudogene,other
AP001605.4,1,FALSE,TRUE,lincRNA,lncRNA
RPL10P1,1,FALSE,FALSE,processed_pseudogene,other
AP001604.3,1,FALSE,TRUE,lincRNA,lncRNA
NCSTNP1,1,FALSE,FALSE,processed_pseudogene,other
LINC01673,1,FALSE,TRUE,lincRNA,lncRNA
LINC00113,1,FALSE,TRUE,lincRNA,lncRNA
AJ006995.3,1,FALSE,TRUE,lincRNA,lncRNA
LINC00314,1,FALSE,TRUE,lincRNA,lncRNA
LINC01697,1,FALSE,TRUE,processed_transcript,lncRNA
LINC01695,1,FALSE,TRUE,lincRNA,lncRNA
LINC00161,1,FALSE,TRUE,lincRNA,lncRNA
AF131217.1,1,FALSE,TRUE,lincRNA,lncRNA
N6AMT1,1,TRUE,FALSE,protein_coding,protein_coding
HSPD1P7,1,FALSE,FALSE,processed_pseudogene,other
THUMPD1P1,1,FALSE,FALSE,processed_pseudogene,other
LTN1,1,TRUE,FALSE,protein_coding,protein_coding
RPL23P2,1,FALSE,FALSE,processed_pseudogene,other
RWDD2B,1,TRUE,FALSE,protein_coding,protein_coding
RP1-100J12.1,1,FALSE,TRUE,antisense,lncRNA
USP16,1,TRUE,FALSE,protein_coding,protein_coding
AF129075.5,1,FALSE,TRUE,sense_intronic,lncRNA
CCT8,1,TRUE,FALSE,protein_coding,protein_coding
RPL12P9,1,FALSE,FALSE,processed_pseudogene,other
MAP3K7CL,1,TRUE,FALSE,protein_coding,protein_coding
AF124730.4,1,FALSE,TRUE,antisense,lncRNA
GAPDHP14,1,FALSE,FALSE,processed_pseudogene,other
LINC00189,1,FALSE,TRUE,sense_overlapping,lncRNA
AP000240.9,1,FALSE,TRUE,sense_intronic,lncRNA
BACH1-IT1,1,FALSE,TRUE,sense_intronic,lncRNA
BACH1-IT2,1,FALSE,TRUE,lincRNA,lncRNA
BACH1-AS1,1,FALSE,TRUE,lincRNA,lncRNA
BACH1-IT3,1,FALSE,TRUE,sense_intronic,lncRNA
BACH1,1,TRUE,FALSE,protein_coding,protein_coding
RP11-313P22.1,1,FALSE,TRUE,antisense,lncRNA
GRIK1-AS1,1,FALSE,TRUE,antisense,lncRNA
GRIK1,1,TRUE,FALSE,protein_coding,protein_coding
AF096876.1,1,FALSE,TRUE,lincRNA,lncRNA
CLDN17,1,TRUE,FALSE,protein_coding,protein_coding
LINC00307,1,FALSE,TRUE,lincRNA,lncRNA
CLDN8,1,TRUE,FALSE,protein_coding,protein_coding
RPL8P2,1,FALSE,FALSE,processed_pseudogene,other
KRTAP24-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP25-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP26-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP27-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP23-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP13-6P,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP13-2,1,TRUE,FALSE,protein_coding,protein_coding
MIR4327,1,FALSE,FALSE,miRNA,other
KRTAP13-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP13-3,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP13-4,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP13-5P,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP15-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-2,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-3,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-4,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-5,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-9P,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP19-10P,1,FALSE,FALSE,unprocessed_pseudogene,other
AP000567.27,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP19-11P,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP19-6,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-7,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP22-2,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP6-3,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP6-2,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP22-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP6-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP20-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP20-4,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP20-2,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP20-3,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP21-3,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP21-4P,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP21-2,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP21-1,1,TRUE,FALSE,protein_coding,protein_coding
AP000244.11,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP8-2P,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP8-3P,1,FALSE,FALSE,unprocessed_pseudogene,other
KRTAP8-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP7-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP11-1,1,TRUE,FALSE,protein_coding,protein_coding
KRTAP19-8,1,TRUE,FALSE,protein_coding,protein_coding
UBE3AP2,1,FALSE,FALSE,processed_pseudogene,other
AP000563.2,1,FALSE,FALSE,processed_pseudogene,other
TIAM1,1,TRUE,FALSE,protein_coding,protein_coding
AP000251.3,1,FALSE,TRUE,antisense,lncRNA
FBXW11P1,1,FALSE,FALSE,processed_pseudogene,other
AP000253.1,1,FALSE,TRUE,lincRNA,lncRNA
AP000254.8,1,FALSE,TRUE,antisense,lncRNA
SOD1,1,TRUE,FALSE,protein_coding,protein_coding
HMGN1P2,1,FALSE,FALSE,processed_pseudogene,other
SCAF4,1,TRUE,FALSE,protein_coding,protein_coding
AP000255.6,1,FALSE,TRUE,lincRNA,lncRNA
TPT1P1,1,FALSE,FALSE,processed_pseudogene,other
HUNK-AS1,1,FALSE,TRUE,antisense,lncRNA
HUNK,1,TRUE,FALSE,protein_coding,protein_coding
LINC00159,1,FALSE,TRUE,lincRNA,lncRNA
AP000265.1,1,FALSE,TRUE,lincRNA,lncRNA
MIS18A,1,TRUE,FALSE,protein_coding,protein_coding
MIS18A-AS1,1,FALSE,TRUE,antisense,lncRNA
AP000266.7,1,FALSE,TRUE,antisense,lncRNA
MRAP,1,TRUE,FALSE,protein_coding,protein_coding
SNORA80A,1,FALSE,FALSE,snoRNA,other
URB1,1,TRUE,FALSE,protein_coding,protein_coding
URB1-AS1,1,FALSE,TRUE,lincRNA,lncRNA
EXOSC3P1,1,FALSE,FALSE,processed_pseudogene,other
EVA1C,1,TRUE,FALSE,protein_coding,protein_coding
SNORA33,4,FALSE,FALSE,snoRNA,other
RNA5SP490,1,FALSE,FALSE,rRNA,other
LINC00846,1,FALSE,TRUE,3prime_overlapping_ncRNA,lncRNA
TCP10L,1,TRUE,FALSE,protein_coding,protein_coding
AP000275.65,1,TRUE,FALSE,protein_coding,protein_coding
C21orf59,1,TRUE,FALSE,protein_coding,protein_coding
OR7E23P,1,FALSE,FALSE,processed_pseudogene,other
AP000275.64,1,FALSE,FALSE,processed_pseudogene,other
SYNJ1,1,TRUE,FALSE,protein_coding,protein_coding
PAXBP1-AS1,1,FALSE,TRUE,antisense,lncRNA
AP000281.1,1,FALSE,FALSE,processed_pseudogene,other
AP000281.2,1,FALSE,TRUE,antisense,lncRNA
AP000282.3,1,FALSE,TRUE,lincRNA,lncRNA
OLIG2,1,TRUE,FALSE,protein_coding,protein_coding
LINC00945,1,FALSE,TRUE,lincRNA,lncRNA
AP000282.2,1,FALSE,TRUE,antisense,lncRNA
OLIG1,1,TRUE,FALSE,protein_coding,protein_coding
AP000289.6,1,FALSE,TRUE,lincRNA,lncRNA
AP000290.7,1,FALSE,TRUE,antisense,lncRNA
LINC01548,1,FALSE,TRUE,lincRNA,lncRNA
IFNAR2,1,TRUE,FALSE,protein_coding,protein_coding
IL10RB-AS1,1,FALSE,TRUE,antisense,lncRNA
AP000295.9,1,TRUE,FALSE,protein_coding,protein_coding
IL10RB,1,TRUE,FALSE,protein_coding,protein_coding
USF1P1,1,FALSE,FALSE,processed_pseudogene,other
IFNAR1,1,TRUE,FALSE,protein_coding,protein_coding
BTF3P6,1,FALSE,FALSE,processed_pseudogene,other
MIR6501,1,FALSE,FALSE,miRNA,other
SON,1,TRUE,FALSE,protein_coding,protein_coding
DONSON,1,TRUE,FALSE,protein_coding,protein_coding
CRYZL1,1,TRUE,FALSE,protein_coding,protein_coding
ITSN1,1,TRUE,FALSE,protein_coding,protein_coding
ATP5O,1,TRUE,FALSE,protein_coding,protein_coding
RN7SL740P,1,FALSE,FALSE,misc_RNA,other
AP000304.12,1,TRUE,FALSE,protein_coding,protein_coding
AP000569.9,1,FALSE,TRUE,lincRNA,lncRNA
LINC00649,1,FALSE,TRUE,antisense,lncRNA
SLC5A3,1,TRUE,FALSE,protein_coding,protein_coding
RPS5P2,1,FALSE,FALSE,processed_pseudogene,other
MRPS6,1,TRUE,FALSE,protein_coding,protein_coding
LINC00310,1,FALSE,TRUE,lincRNA,lncRNA
AP000318.2,1,FALSE,TRUE,lincRNA,lncRNA
AP000320.7,1,FALSE,TRUE,processed_transcript,lncRNA
KCNE2,1,TRUE,FALSE,protein_coding,protein_coding
AP000320.6,1,FALSE,TRUE,antisense,lncRNA
C21orf140,1,TRUE,FALSE,protein_coding,protein_coding
SMIM11A,1,TRUE,FALSE,protein_coding,protein_coding
CMP21-97G8.1,1,FALSE,TRUE,lincRNA,lncRNA
AP000322.53,1,TRUE,FALSE,protein_coding,protein_coding
CMP21-97G8.2,1,FALSE,TRUE,lincRNA,lncRNA
KCNE1,1,TRUE,FALSE,protein_coding,protein_coding
RCAN1,1,TRUE,FALSE,protein_coding,protein_coding
CLIC6,1,TRUE,FALSE,protein_coding,protein_coding
LINC00160,1,FALSE,TRUE,lincRNA,lncRNA
LINC01426,1,FALSE,TRUE,antisense,lncRNA
AF015262.2,1,FALSE,TRUE,lincRNA,lncRNA
RPL34P3,1,FALSE,FALSE,processed_pseudogene,other
EZH2P1,1,FALSE,FALSE,processed_pseudogene,other
MIR802,1,FALSE,FALSE,miRNA,other
RPS20P1,1,FALSE,FALSE,processed_pseudogene,other
AF015720.3,1,FALSE,TRUE,lincRNA,lncRNA
PPP1R2P2,1,FALSE,FALSE,processed_pseudogene,other
RUNX1,1,TRUE,FALSE,protein_coding,protein_coding
LINC01436,1,FALSE,TRUE,lincRNA,lncRNA
RPL23AP3,1,FALSE,FALSE,processed_pseudogene,other
RIMKLBP1,1,FALSE,FALSE,processed_pseudogene,other
AP000688.11,1,FALSE,TRUE,antisense,lncRNA
RNU6-992P,1,FALSE,FALSE,snRNA,other
CBR1,1,TRUE,FALSE,protein_coding,protein_coding
SETD4,1,TRUE,FALSE,protein_coding,protein_coding
AP000688.15,1,FALSE,TRUE,lincRNA,lncRNA
AP000688.29,1,FALSE,TRUE,lincRNA,lncRNA
AP000688.14,1,FALSE,TRUE,sense_intronic,lncRNA
MEMO1P1,1,FALSE,FALSE,processed_pseudogene,other
RPS9P1,1,FALSE,FALSE,processed_pseudogene,other
CBR3,1,TRUE,FALSE,protein_coding,protein_coding
RPL3P1,1,FALSE,FALSE,processed_pseudogene,other
CBR3-AS1,1,FALSE,TRUE,processed_transcript,lncRNA
DOPEY2,1,TRUE,FALSE,protein_coding,protein_coding
SRSF9P1,1,FALSE,FALSE,processed_pseudogene,other
AP000692.10,1,FALSE,TRUE,antisense,lncRNA
AP000692.9,1,FALSE,TRUE,sense_overlapping,lncRNA
MORC3,1,TRUE,FALSE,protein_coding,protein_coding
ATP5J2LP,1,FALSE,FALSE,processed_pseudogene,other
CHAF1B,1,TRUE,FALSE,protein_coding,protein_coding
AP000695.6,1,FALSE,TRUE,antisense,lncRNA
PSMD4P1,1,FALSE,FALSE,processed_pseudogene,other
KB-176G8.1,1,FALSE,FALSE,TEC,other
AP000695.4,1,FALSE,TRUE,antisense,lncRNA
CLDN14,1,TRUE,FALSE,protein_coding,protein_coding
AP000696.2,1,FALSE,TRUE,lincRNA,lncRNA
AP000697.6,1,FALSE,TRUE,antisense,lncRNA
SIM2,1,TRUE,FALSE,protein_coding,protein_coding
HLCS-IT1,1,FALSE,TRUE,sense_intronic,lncRNA
RNA5SP491,1,FALSE,FALSE,rRNA,other
DPRXP5,1,FALSE,FALSE,processed_pseudogene,other
AP000704.5,1,FALSE,TRUE,lincRNA,lncRNA
HLCS,1,TRUE,FALSE,protein_coding,protein_coding
MRPL20P1,1,FALSE,FALSE,processed_pseudogene,other
RIPPLY3,1,TRUE,FALSE,protein_coding,protein_coding
RNU6-696P,1,FALSE,FALSE,snRNA,other
PIGP,1,TRUE,FALSE,protein_coding,protein_coding
AP001429.1,1,FALSE,TRUE,sense_intronic,lncRNA
TTC3-AS1,1,FALSE,TRUE,antisense,lncRNA
TTC3,1,TRUE,FALSE,protein_coding,protein_coding
RN7SL678P,1,FALSE,FALSE,misc_RNA,other
DSCR9,1,FALSE,TRUE,lincRNA,lncRNA
AP001432.14,1,FALSE,TRUE,lincRNA,lncRNA
DSCR3,1,TRUE,FALSE,protein_coding,protein_coding
AP001412.1,1,FALSE,TRUE,antisense,lncRNA
AP001437.1,1,FALSE,TRUE,antisense,lncRNA
DYRK1A,1,TRUE,FALSE,protein_coding,protein_coding
KCNJ6-AS1,1,FALSE,TRUE,sense_intronic,lncRNA
KCNJ6,1,TRUE,FALSE,protein_coding,protein_coding
DSCR4-IT1,1,FALSE,TRUE,sense_intronic,lncRNA
DSCR4,1,TRUE,FALSE,protein_coding,protein_coding
DSCR8,1,TRUE,FALSE,protein_coding,protein_coding
AP001425.14,1,FALSE,FALSE,transcribed_processed_pseudogene,other
DSCR10,1,FALSE,TRUE,sense_intronic,lncRNA
AP001434.2,1,FALSE,TRUE,lincRNA,lncRNA
SPATA20P1,1,FALSE,FALSE,processed_pseudogene,other
KCNJ15,1,TRUE,FALSE,protein_coding,protein_coding
LINC01423,1,FALSE,TRUE,lincRNA,lncRNA
SNRPGP13,1,FALSE,FALSE,processed_pseudogene,other
ERG,1,TRUE,FALSE,protein_coding,protein_coding
LINC00114,1,FALSE,TRUE,lincRNA,lncRNA
ETS2,1,TRUE,FALSE,protein_coding,protein_coding
AP001042.1,1,FALSE,TRUE,lincRNA,lncRNA
RPSAP64,1,FALSE,FALSE,processed_pseudogene,other
AP001043.1,1,FALSE,TRUE,lincRNA,lncRNA
AF064858.6,1,FALSE,TRUE,lincRNA,lncRNA
LINC01700,1,FALSE,TRUE,lincRNA,lncRNA
AF064858.8,1,FALSE,TRUE,lincRNA,lncRNA
AF064858.11,1,FALSE,TRUE,lincRNA,lncRNA
AF064858.10,1,FALSE,TRUE,lincRNA,lncRNA
RPL23AP12,1,FALSE,FALSE,processed_pseudogene,other
PCBP2P1,1,FALSE,FALSE,processed_pseudogene,other
PSMG1,1,TRUE,FALSE,protein_coding,protein_coding
AF129408.17,1,FALSE,TRUE,antisense,lncRNA
TIMM9P2,1,FALSE,FALSE,processed_pseudogene,other
BRWD1-IT1,1,FALSE,TRUE,sense_overlapping,lncRNA
METTL21AP1,1,FALSE,FALSE,processed_pseudogene,other
BRWD1-AS2,1,FALSE,TRUE,antisense,lncRNA
BRWD1,1,TRUE,FALSE,protein_coding,protein_coding
BRWD1-AS1,1,FALSE,TRUE,antisense,lncRNA
HMGN1,1,TRUE,FALSE,protein_coding,protein_coding
RNF6P1,1,FALSE,FALSE,processed_pseudogene,other
WRB,1,TRUE,FALSE,protein_coding,protein_coding
LCA5L,1,TRUE,FALSE,protein_coding,protein_coding
MIR6508,1,FALSE,FALSE,miRNA,other
MYL6P2,1,FALSE,FALSE,processed_pseudogene,other
RPS26P4,1,FALSE,FALSE,processed_pseudogene,other
SH3BGR,1,TRUE,FALSE,protein_coding,protein_coding
AF121897.4,1,FALSE,FALSE,processed_pseudogene,other
B3GALT5-AS1,1,FALSE,TRUE,antisense,lncRNA
B3GALT5,1,TRUE,FALSE,protein_coding,protein_coding
AF064860.5,1,FALSE,TRUE,sense_overlapping,lncRNA
AF064860.7,1,FALSE,TRUE,lincRNA,lncRNA
IGSF5,1,TRUE,FALSE,protein_coding,protein_coding
PCP4,1,TRUE,FALSE,protein_coding,protein_coding
MIR4760,1,FALSE,FALSE,miRNA,other
DSCAM-AS1,1,FALSE,TRUE,antisense,lncRNA
DSCAM-IT1,1,FALSE,TRUE,sense_intronic,lncRNA
DSCAM,1,TRUE,FALSE,protein_coding,protein_coding
YRDCP3,1,FALSE,FALSE,processed_pseudogene,other
LINC00323,1,FALSE,TRUE,antisense,lncRNA
MIR3197,1,FALSE,FALSE,miRNA,other
BACE2-IT1,1,FALSE,TRUE,antisense,lncRNA
PLAC4,1,FALSE,FALSE,TEC,other
AL773572.7,1,FALSE,TRUE,antisense,lncRNA
BACE2,1,TRUE,FALSE,protein_coding,protein_coding
FAM3B,1,TRUE,FALSE,protein_coding,protein_coding
MX2,1,TRUE,FALSE,protein_coding,protein_coding
AP001610.5,1,FALSE,TRUE,antisense,lncRNA
MX1,1,TRUE,FALSE,protein_coding,protein_coding
TMPRSS2,1,TRUE,FALSE,protein_coding,protein_coding
AP001610.9,1,FALSE,TRUE,lincRNA,lncRNA
AP006748.1,1,FALSE,TRUE,lincRNA,lncRNA
LINC00111,1,FALSE,TRUE,lincRNA,lncRNA
LINC00479,1,FALSE,TRUE,lincRNA,lncRNA
LINC00112,1,FALSE,TRUE,antisense,lncRNA
AP001615.9,1,FALSE,TRUE,antisense,lncRNA
MIR6814,1,FALSE,FALSE,miRNA,other
RIPK4,1,TRUE,FALSE,protein_coding,protein_coding
AP001619.3,1,FALSE,TRUE,antisense,lncRNA
AP001619.2,1,FALSE,TRUE,sense_intronic,lncRNA
PRDM15,1,TRUE,FALSE,protein_coding,protein_coding
C2CD2,1,TRUE,FALSE,protein_coding,protein_coding
ZBTB21,1,TRUE,FALSE,protein_coding,protein_coding
ZNF295-AS1,1,FALSE,TRUE,lincRNA,lncRNA
UMODL1-AS1,1,FALSE,TRUE,sense_overlapping,lncRNA
UMODL1,1,TRUE,FALSE,protein_coding,protein_coding
RNA5SP492,1,FALSE,FALSE,rRNA,other
ABCG1,1,TRUE,FALSE,protein_coding,protein_coding
TFF3,1,TRUE,FALSE,protein_coding,protein_coding
TFF2,1,TRUE,FALSE,protein_coding,protein_coding
TFF1,1,TRUE,FALSE,protein_coding,protein_coding
TMPRSS3,1,TRUE,FALSE,protein_coding,protein_coding
RNU6-1149P,1,FALSE,FALSE,snRNA,other
UBASH3A,1,TRUE,FALSE,protein_coding,protein_coding
RSPH1,1,TRUE,FALSE,protein_coding,protein_coding
AP001625.4,1,FALSE,TRUE,sense_intronic,lncRNA
AP001625.5,1,FALSE,TRUE,sense_intronic,lncRNA
AP001625.6,1,FALSE,TRUE,antisense,lncRNA
SLC37A1,1,TRUE,FALSE,protein_coding,protein_coding
LINC01671,1,FALSE,TRUE,lincRNA,lncRNA
AP001626.2,1,FALSE,TRUE,antisense,lncRNA
