rank,gene,gene_types,logFC,direction,SE,P,FDR,FDR_lncRNA,I2,I2_flag,k,k_flag,confidence
1575,RP11-7I15.3,antisense,-0.57167577366639,down_in_PP,0.112393616062613,3.64977297309969e-07,2.96886109223708e-06,3.38170613588916e-06,0,low,2,k2_or_less,C_significant_but_flagged
1576,RP11-697E22.2,antisense,0.570889343634871,up_in_PP,0.23828572925943,0.016583302480661,0.0381995153281551,0.0405171935820554,91.2651903772471,high,4,all4,C_significant_but_flagged
1577,RP11-140H17.2,sense_intronic,-0.570778351754606,down_in_PP,0.167574812195335,0.000658954674104866,0.00247041466603084,0.00273899795855116,0,low,2,k2_or_less,C_significant_but_flagged
1578,RP11-47A8.5,lincRNA,-0.570267997369783,down_in_PP,0.172886572398033,0.000971995992432634,0.0034649301485599,0.00382000604837058,82.2312495107572,high,4,all4,C_significant_but_flagged
1579,CCDC18-AS1,processed_transcript,-0.569880890981228,down_in_PP,0.150770973558852,0.000156967906185682,0.000701110259280975,0.000771818329619825,82.0174764440825,high,4,all4,C_significant_but_flagged
1580,DLGAP4-AS1,antisense,-0.568809983432813,down_in_PP,0.133145016363624,1.93633136711104e-05,0.000109322677906143,0.000121251893277706,84.8326402685901,high,4,all4,C_significant_but_flagged
1581,CTA-243E7.2,antisense,-0.568157168668086,down_in_PP,0.189539256928942,0.0027214145485783,0.00833688930649913,0.00907208070238698,77.0124712931039,high,4,all4,C_significant_but_flagged
1582,RP11-20G6.3,3prime_overlapping_ncRNA,-0.567230653204737,down_in_PP,0.154592949980693,0.000243321751807095,0.00103498468156643,0.00113210023663366,83.7217322489981,high,4,all4,C_significant_but_flagged
1583,LINC00847,lincRNA,-0.567169732671048,down_in_PP,0.129400502867665,1.17025674476118e-05,6.94012648774367e-05,7.70730735857173e-05,82.4607711014051,high,4,all4,C_significant_but_flagged
1584,RP11-17M16.2,antisense,0.564808083521685,up_in_PP,0.23668535437834,0.0170177230500436,0.0390494575242807,0.0414382035101512,87.7914142445165,high,4,all4,C_significant_but_flagged
1585,RP11-166P13.3,lincRNA,-0.563761826562584,down_in_PP,0.195319765521805,0.00389734536611158,0.0113351827278041,0.0123770631047683,80.455034710372,high,3,k3,C_significant_but_flagged
1586,RP11-506M13.3,lincRNA,-0.563547636956029,down_in_PP,0.214987048374335,0.00875926474276892,0.022352580489082,0.0241563661835316,87.0358013345173,high,4,all4,C_significant_but_flagged
1587,RP11-192H23.5,antisense,-0.56348800745585,down_in_PP,0.198629322306432,0.00455564034372091,0.0129126281717183,0.0141205270539258,87.9308860480544,high,4,all4,C_significant_but_flagged
1588,RP3-512B11.3,antisense,0.562930157976624,up_in_PP,0.165915395259724,0.000691632505120618,0.00258249312326176,0.00286108398628768,82.317869138392,high,4,all4,C_significant_but_flagged
1589,CTD-2410N18.4,processed_transcript,0.558391899714036,up_in_PP,0.117856647688828,2.15954366550489e-06,1.51561140702559e-05,1.70828984289573e-05,89.5796079865885,high,4,all4,C_significant_but_flagged
1590,ARMCX3-AS1,antisense,-0.557737961547561,down_in_PP,0.190696159668598,0.00344736718143817,0.0102161424028856,0.0111819773568838,77.9106682845963,high,4,all4,C_significant_but_flagged
1591,RP11-152H18.3,antisense,0.557602298681861,up_in_PP,0.193578092853833,0.0039704103388422,0.011508954882265,0.0125676412115364,91.2134539222566,high,4,all4,C_significant_but_flagged
1592,RP11-454E5.4,sense_intronic,-0.557460509053701,down_in_PP,0.24452519922119,0.0226215040984138,0.0496054016724513,0.0525124722284531,85.587317198794,high,3,k3,C_significant_but_flagged
1593,RP11-681H18.2,lincRNA,-0.557168305449962,down_in_PP,0.151225903182364,0.000229292067770389,0.00098315103549384,0.0010725911105324,87.5901720990006,high,4,all4,C_significant_but_flagged
1594,RP11-66N11.8,antisense,-0.556577958162111,down_in_PP,0.0926500834809096,1.88624326356727e-09,2.25754673693997e-08,2.55304376359752e-08,0,low,2,k2_or_less,C_significant_but_flagged
1595,RP3-337O18.9,antisense,0.556378232862117,up_in_PP,0.120562272352333,3.9335685501641e-06,2.6135497084892e-05,2.93406849575236e-05,82.6336447399867,high,4,all4,C_significant_but_flagged
1596,RP6-99M1.3,lincRNA,-0.556090170485559,down_in_PP,0.184262090814481,0.00254507326670683,0.00786687545759824,0.00857006383271631,0,low,2,k2_or_less,C_significant_but_flagged
1597,RP11-44I10.3,antisense,0.555612145617654,up_in_PP,0.141997414213832,9.12196809417625e-05,0.000434959597367285,0.000477854188177974,0,low,2,k2_or_less,C_significant_but_flagged
1598,AP001615.9,antisense,0.555469754539836,up_in_PP,0.135817695766084,4.31710470190777e-05,0.00022503177628788,0.000249068160602066,82.2957305426748,high,4,all4,C_significant_but_flagged
1599,CTD-2054N24.2,lincRNA,-0.555336134108766,down_in_PP,0.125395251664425,9.48091503764144e-06,5.76585034393035e-05,6.40998740123039e-05,0,low,2,k2_or_less,C_significant_but_flagged
1600,AC093110.3,antisense,-0.554752986496909,down_in_PP,0.161928266592868,0.000612725008065764,0.00231685488113219,0.00257403991252482,92.2072838493131,high,4,all4,C_significant_but_flagged
1601,RP4-785G19.5,sense_overlapping,0.553699152953506,up_in_PP,0.160187897244086,0.000547116443488857,0.00210304176483401,0.00233238704529683,87.157865884019,high,4,all4,C_significant_but_flagged
1602,TOB1-AS1,processed_transcript,0.553523995900448,up_in_PP,0.197162015676195,0.0049934255579336,0.013903480872451,0.0152588646816234,77.1037609614935,high,4,all4,C_significant_but_flagged
1603,SNHG9,lincRNA,0.552946768510626,up_in_PP,0.233995538636162,0.0181244692748591,0.0412304119965978,0.0436419468849835,87.6568885340437,high,3,k3,C_significant_but_flagged
1604,CTD-2286N8.2,sense_intronic,-0.552829674349822,down_in_PP,0.192828157792695,0.00414441779611994,0.0119223368694167,0.0130326277643975,64.6317257542815,moderate,2,k2_or_less,C_significant_but_flagged
1605,ADAMTSL4-AS1,processed_transcript,-0.551729737362939,down_in_PP,0.18210631871198,0.00244786868448001,0.00760821544954924,0.00830088385403214,82.8721748794045,high,4,all4,C_significant_but_flagged
1606,AF131215.8,lincRNA,0.54981722032216,up_in_PP,0.158175626286136,0.000508967363296875,0.0019762941428426,0.00217834004053964,22.1987338018025,low,2,k2_or_less,C_significant_but_flagged
1607,C1RL-AS1,antisense,0.549463300093841,up_in_PP,0.145463883622808,0.000158526470557671,0.000707218410782197,0.000776833565235609,78.0578300617446,high,4,all4,C_significant_but_flagged
1608,CTD-2562J17.7,antisense,0.548806701517357,up_in_PP,0.167138651228682,0.00102511541819458,0.00361494900953883,0.00398533190883014,89.5157602481838,high,4,all4,C_significant_but_flagged
1609,RP11-96D1.9,sense_intronic,-0.545573345500164,down_in_PP,0.22060100896108,0.013393817814403,0.0319630415220499,0.0343617743253061,11.1710417307286,low,2,k2_or_less,C_significant_but_flagged
1610,AC093690.1,antisense,-0.543542489286603,down_in_PP,0.184813528770613,0.00327120811839261,0.00978489810725452,0.010706896768748,0,low,2,k2_or_less,C_significant_but_flagged
1611,AC009299.2,antisense,0.543053370001156,up_in_PP,0.173259298825407,0.00172241768679026,0.00564130058368237,0.00619526295157228,80.9585013255406,high,4,all4,C_significant_but_flagged
1612,RP11-57H14.4,sense_overlapping,-0.542934149469642,down_in_PP,0.125906883755713,1.61646916095664e-05,9.2832149660622e-05,0.00010285973616852,81.8067678868188,high,4,all4,C_significant_but_flagged
1613,EIF1B-AS1,processed_transcript,-0.542401059664242,down_in_PP,0.223940715061454,0.0154321932102527,0.0360549665549877,0.0385537528988242,83.3251403913527,high,4,all4,C_significant_but_flagged
1614,LINC00294,lincRNA,-0.541584226005723,down_in_PP,0.168145810212828,0.00127779750170088,0.00435643599341961,0.00477876386331868,90.0821584650175,high,4,all4,C_significant_but_flagged
1615,RP5-855D21.2,antisense,-0.541583889870264,down_in_PP,0.227636030356896,0.0173518628040278,0.0396840298758542,0.0420648789950579,42.6611392766433,low,2,k2_or_less,C_significant_but_flagged
1616,RP11-19P22.8,antisense,-0.541332072563429,down_in_PP,0.201437852862305,0.00720235204636297,0.0189646298577378,0.0206661653213611,91.3063218857223,high,4,all4,C_significant_but_flagged
1617,RP11-304L19.1,sense_overlapping,-0.541308457586569,down_in_PP,0.167456036351993,0.00122694644787398,0.00421229203789284,0.00462859396682712,81.8939577867781,high,4,all4,C_significant_but_flagged
1618,RP11-307C12.12,antisense,0.539945694998546,up_in_PP,0.235697952872924,0.0219728173390973,0.048411670167249,0.0512541135451612,95.4435288470881,high,4,all4,C_significant_but_flagged
1619,RP11-345P4.9,antisense,0.539552591953556,up_in_PP,0.134845917133765,6.30080203330686e-05,0.000314062650275928,0.000344236999976247,82.7373680354643,high,4,all4,C_significant_but_flagged
1620,RP11-477J21.6,antisense,-0.538552331174904,down_in_PP,0.115932788342274,3.3944430773678e-06,2.28318659165302e-05,2.56778936988994e-05,0,low,2,k2_or_less,C_significant_but_flagged
1621,FZD10-AS1,processed_transcript,-0.538361514773481,down_in_PP,0.206264960820892,0.00905294340210766,0.0229756827892276,0.0248238821932318,81.1664663246016,high,4,all4,C_significant_but_flagged
1622,RP11-610P16.1,lincRNA,-0.538244388045235,down_in_PP,0.0836638264673493,1.24765712328881e-10,1.77562650902125e-09,1.97029648630317e-09,0,low,2,k2_or_less,C_significant_but_flagged
1623,RP11-478C19.2,processed_transcript,0.537459849725204,up_in_PP,0.17661868126599,0.00234191779453582,0.00733480926851498,0.0080043272487808,95.4343248057864,high,4,all4,C_significant_but_flagged
1624,RP11-135L13.4,antisense,-0.536877618506028,down_in_PP,0.177168651587027,0.002442951649228,0.00759872654185735,0.00829721490283325,94.4509583291985,high,4,all4,C_significant_but_flagged
1625,RP11-449P15.2,antisense,-0.536580065736454,down_in_PP,0.221722788399669,0.0155184055582328,0.0362192475414818,0.0387244180221876,90.4935579102916,high,4,all4,C_significant_but_flagged
1626,AC009950.2,antisense,0.534114499924823,up_in_PP,0.157871419058297,0.000716399664094812,0.00266243985851841,0.00295506324741492,78.2725597640345,high,4,all4,C_significant_but_flagged
1627,RP11-359P5.1,antisense,0.534089043808759,up_in_PP,0.211337216728349,0.011497967849671,0.028107845560223,0.0303920017626918,85.8661871325482,high,4,all4,C_significant_but_flagged
1628,CTD-2135J3.3,antisense,0.533867894730971,up_in_PP,0.227342021958422,0.0188591853581459,0.0425963323220849,0.0450103116628226,76.6096460679688,high,3,k3,C_significant_but_flagged
1629,RP4-803J11.2,antisense,-0.533420417290087,down_in_PP,0.165423976978726,0.001261640763404,0.00431132271781171,0.00473470909215014,79.7711296426183,high,4,all4,C_significant_but_flagged
1630,RP11-158M2.3,antisense,-0.532862979600109,down_in_PP,0.147786521562099,0.000311400905100609,0.00128614526757275,0.00141388427740854,86.5240706807808,high,4,all4,C_significant_but_flagged
1631,TMEM246-AS1,antisense,-0.532568133397822,down_in_PP,0.167597067491451,0.0014846374739465,0.004962387886376,0.00545333306431792,78.5476070494348,high,4,all4,C_significant_but_flagged
1632,RP11-762H8.4,sense_intronic,-0.531161133515677,down_in_PP,0.133340500815877,6.79092827820958e-05,0.000335688845184396,0.000366845776027626,79.5910488433242,high,4,all4,C_significant_but_flagged
1633,CTA-293F17.1,antisense,-0.528858038031808,down_in_PP,0.186091174312481,0.00448413760624355,0.0127459971291455,0.0139588945483567,80.5872344849555,high,4,all4,C_significant_but_flagged
1634,LINC02035,lincRNA,-0.528784805805223,down_in_PP,0.130192865707791,4.87480193988224e-05,0.000249994446935397,0.000275369033862539,84.4625448545695,high,4,all4,C_significant_but_flagged
1635,RP11-575F12.3,lincRNA,-0.528432158486023,down_in_PP,0.134762300451855,8.81030538208074e-05,0.000421945105074924,0.000463773617862085,0,low,2,k2_or_less,C_significant_but_flagged
1636,RP11-30K9.5,antisense,-0.527817535892226,down_in_PP,0.174469585734291,0.00248411578850134,0.00770220337639746,0.00839747579441039,77.8240061467508,high,4,all4,C_significant_but_flagged
1637,RP11-345J18.2,sense_intronic,-0.52628955393573,down_in_PP,0.126855420963521,3.34317207311989e-05,0.000178998596251268,0.000197670164191428,0,low,2,k2_or_less,C_significant_but_flagged
1638,TMEM220-AS1,antisense,-0.523656682194585,down_in_PP,0.172698995430735,0.00242783931849091,0.00756139045607296,0.00825236506764349,80.6667841895023,high,3,k3,C_significant_but_flagged
1639,SNHG15,lincRNA,0.521689407898553,up_in_PP,0.153103103371846,0.000655756859306247,0.00246137163515548,0.002730952772106,84.2007704495507,high,4,all4,C_significant_but_flagged
1640,RP11-84A19.4,lincRNA,-0.521621052415006,down_in_PP,0.223552088681115,0.0196307717016993,0.0440650604915351,0.0466203892169335,0,low,2,k2_or_less,C_significant_but_flagged
1641,RP4-591N18.2,antisense,-0.519100384705068,down_in_PP,0.198243226563017,0.00883166439996258,0.0225006783767269,0.0243250234618957,0,low,2,k2_or_less,C_significant_but_flagged
1642,RP11-386J22.3,sense_intronic,-0.519009434288075,down_in_PP,0.22403948649002,0.02052563848794,0.0457500490737062,0.0484530484109746,32.6663114615642,low,2,k2_or_less,C_significant_but_flagged
1643,RP3-521E19.2,antisense,-0.518131701279427,down_in_PP,0.0933126487606906,2.81384512528662e-08,2.80958512071448e-07,3.20408101503032e-07,0,low,2,k2_or_less,C_significant_but_flagged
1644,RP4-665N4.8,antisense,-0.517629393782716,down_in_PP,0.0963405099433045,7.74737535861376e-08,7.1779933914077e-07,8.23658309010362e-07,0,low,2,k2_or_less,C_significant_but_flagged
1645,SH3BP5-AS1,antisense,-0.517368085527568,down_in_PP,0.11702752783944,9.82864277910655e-06,5.95276571604564e-05,6.60381014055808e-05,77.8801530987634,high,4,all4,C_significant_but_flagged
1646,AC007255.8,antisense,-0.516681721342417,down_in_PP,0.214807944855104,0.0161583355173724,0.0374650943414179,0.0398706232889557,0,low,2,k2_or_less,C_significant_but_flagged
1647,RP11-180C16.1,antisense,-0.516249498340435,down_in_PP,0.131307167227246,8.43763947146841e-05,0.000406115076692801,0.000446328435122785,87.5965579525389,high,4,all4,C_significant_but_flagged
1648,RP11-127B20.3,antisense,-0.51592461057116,down_in_PP,0.117280139156376,1.08711193823072e-05,6.50553949282195e-05,7.20357328747983e-05,0,low,2,k2_or_less,C_significant_but_flagged
1649,AC005932.1,antisense,0.515050304275162,up_in_PP,0.121369769644035,2.19917447176792e-05,0.000122697485777933,0.000135683183356621,0,low,2,k2_or_less,C_significant_but_flagged
1650,ATP2A1-AS1,antisense,0.514185465837815,up_in_PP,0.125054227826025,3.92756471756322e-05,0.000207357545716388,0.000229037365672454,0,low,2,k2_or_less,C_significant_but_flagged
1651,AC002116.7,antisense,-0.512902756177327,down_in_PP,0.157302053948791,0.00111167587229005,0.00387332416395569,0.0042719551504432,25.0602908002686,low,2,k2_or_less,C_significant_but_flagged
1652,RNU12,lincRNA;snRNA,0.512476364083974,up_in_PP,0.183583573588283,0.00524618688501063,0.0144993312430675,0.0158854098330588,0,low,2,k2_or_less,C_significant_but_flagged
1653,CTD-2540L5.5,lincRNA,0.512285168273427,up_in_PP,0.0898099791305449,1.16958894735895e-08,1.24046712647948e-07,1.39033279539071e-07,79.396079709682,high,4,all4,C_significant_but_flagged
1654,RP11-635N19.3,sense_intronic,-0.512191327457904,down_in_PP,0.162820593811888,0.00165666955683667,0.00545949407408818,0.00600369277423138,0,low,2,k2_or_less,C_significant_but_flagged
1655,RP11-266J6.2,antisense,-0.510236638042193,down_in_PP,0.216708289891257,0.0185483416050212,0.0419964348455182,0.044407610766405,82.6906433904785,high,3,k3,C_significant_but_flagged
1656,RP11-53B2.3,antisense,-0.509246471603219,down_in_PP,0.195818451578773,0.00930594978907018,0.0235201405419198,0.0254580409425974,0,low,2,k2_or_less,C_significant_but_flagged
1657,AC008746.12,lincRNA,-0.50677450128645,down_in_PP,0.157782497492729,0.00131880926378553,0.0044755582625583,0.00491771952379736,0,low,2,k2_or_less,C_significant_but_flagged
1658,CTD-3099C6.11,sense_intronic,-0.504537094839358,down_in_PP,0.115323715759654,1.21452568372758e-05,7.18396098314386e-05,7.97458669725226e-05,0,low,2,k2_or_less,C_significant_but_flagged
1659,RP11-156K23.3,antisense,-0.504524422077871,down_in_PP,0.186455731788063,0.00681263131095238,0.0181231467906898,0.0197840642164369,84.6277147342246,high,4,all4,C_significant_but_flagged
1660,RP11-1035H13.2,antisense,-0.503354154271308,down_in_PP,0.209963262091899,0.0165144140549675,0.0381023464726392,0.0404795608598291,92.1747735853837,high,4,all4,C_significant_but_flagged
1661,GNG12-AS1,antisense,-0.501604306168768,down_in_PP,0.179997626410599,0.00532432573426683,0.0146877547113038,0.0160882384442546,89.3574594942949,high,4,all4,C_significant_but_flagged
1662,AC002454.1,antisense,-0.501235359908699,down_in_PP,0.124552459481266,5.71471836574969e-05,0.000287883963180741,0.00031702033805896,0,low,2,k2_or_less,C_significant_but_flagged
1663,RP13-514E23.2,antisense,-0.500758088157444,down_in_PP,0.181024266710902,0.00567053230430975,0.0155113382024242,0.016886712512559,81.1123896607533,high,4,all4,C_significant_but_flagged
1664,SGMS1-AS1,antisense,-0.499835861007691,down_in_PP,0.177822785988362,0.00494084985573371,0.0137831232284504,0.0151302599616134,89.181469803568,high,4,all4,C_significant_but_flagged
1665,CTC-444N24.6,antisense,-0.499725368288747,down_in_PP,0.214076346661618,0.0195783194980605,0.0439707650345187,0.0465213555563469,79.3912632223713,high,3,k3,C_significant_but_flagged
1666,RP11-295P9.3,processed_transcript,-0.499571447104231,down_in_PP,0.215682657235194,0.0205455100963496,0.0457780560130436,0.0484735126428052,96.4853625111544,high,4,all4,C_significant_but_flagged
1667,RP11-488C13.7,lincRNA,0.497059001117907,up_in_PP,0.203663168845652,0.0146631506050131,0.034538334629966,0.0369955992232605,89.5199474149587,high,4,all4,C_significant_but_flagged
1668,HLA-F-AS1,processed_transcript,-0.495815306870369,down_in_PP,0.17693387904402,0.0050745446920367,0.0141019379680785,0.0154413184827305,87.4138799191216,high,4,all4,C_significant_but_flagged
1669,CTB-31N19.3,sense_intronic,0.494919261105818,up_in_PP,0.126269971906469,8.87208901679979e-05,0.000424417436417325,0.000466458434698575,0,low,2,k2_or_less,C_significant_but_flagged
