"gene","logFC","SE","P","I2","k","FDR"
"YTHDC1",-0.152853244448079,0.0352734580116047,1.46838336946637e-05,29.526723062433,4,7.26767931233099e-05
"RP11-539L10.3",-0.813140783550585,0.187704973640655,1.47750793693073e-05,53.9104665739071,4,7.31138554422279e-05
"PDGFRB",-0.743324287865825,0.171598463812224,1.47918506609565e-05,59.0272369780865,3,7.31804199862615e-05
"TMEM185AP1",0.204547482648693,0.0472207673064016,1.47944169255584e-05,0,4,7.31804199862615e-05
"AP000254.8",-0.65560740345413,0.151425118912246,1.49392930396181e-05,48.5500279380845,4,7.38823509791455e-05
"ARPC2",0.541607826970756,0.125120649013998,1.50002569330759e-05,93.212034826127,4,7.4169097016875e-05
"USP12PY",-0.479785161417831,0.110849540852789,1.50294893118784e-05,39.3343046021906,3,7.42988630674293e-05
"SGCD",-0.679967561758874,0.157106215408485,1.50417910849447e-05,61.5079511173319,4,7.43448970618637e-05
"NPM1P6",0.766207347381857,0.177055357770846,1.50810237237056e-05,86.6452458953225,4,7.4523993623542e-05
"GTF2H3",0.250754525226151,0.0579492566813525,1.51058206640369e-05,41.8974308381789,4,7.46316981188044e-05
"LCK",1.71518260289244,0.396427685468014,1.51431052043362e-05,91.3892915792256,3,7.48010437050105e-05
"ERVFRD-1",-0.913836805522875,0.211228361887926,1.51636358375776e-05,70.7884563647477,3,7.48875806826624e-05
"TRIQK",-0.30317849936754,0.0700806735227995,1.51748000564581e-05,41.0434410014964,4,7.49278352271422e-05
"ZNF322P1",-0.416385870648141,0.0962512956714921,1.51821627552228e-05,53.7604939495307,4,7.49493069428966e-05
"CIZ1",-0.286515085884085,0.0662333092378602,1.51947658719869e-05,67.0740327526601,4,7.49966352069923e-05
"GREB1L",-1.44806818368897,0.334761267208641,1.52066025030193e-05,87.7019409742549,4,7.50358603915914e-05
"NT5C2",0.505544552496826,0.116871535274357,1.52087483460798e-05,89.6294516120163,4,7.50358603915914e-05
"CNNM2",0.263467778235757,0.0609143515779324,1.52381904951547e-05,70.9774539052985,4,7.51662060806419e-05
"EIF4G2",0.447923209022027,0.103564545157586,1.52488098386609e-05,88.6112799303053,4,7.52036702594492e-05
"IDH3A",0.75127924190541,0.173717330453595,1.52724012450727e-05,90.8328807256008,4,7.53050821653733e-05
"GJB5",-0.43190001543996,0.0998805363087522,1.53110003877161e-05,57.3083431430634,4,7.5477186423076e-05
"ELOVL7",1.19579610207968,0.276540163260045,1.53133759150816e-05,92.3166955821058,4,7.5477186423076e-05
"FAM49B",0.593174842735539,0.137185480111401,1.53302176377106e-05,88.4858211336296,4,7.55317134267147e-05
"ZNF608",-0.897311993633622,0.207524761481198,1.53309285618178e-05,80.1368324082809,4,7.55317134267147e-05
"EIF3EP1",-0.197151932554291,0.0455964759052509,1.53335514106835e-05,25.1046101981505,4,7.55317134267147e-05
"CTB-51J22.1",-1.9862789733838,0.459408407198827,1.53532629903045e-05,81.954254672614,3,7.56138319502697e-05
"SRMS",1.50028436371439,0.347017279731479,1.53663164309516e-05,79.3717448425078,3,7.56631335390184e-05
"TPM3",0.484373716730963,0.112037533972004,1.53701000824186e-05,87.4386270024692,4,7.56667805680898e-05
"PDIA6",0.548339644425186,0.126859645324687,1.54332695871159e-05,89.1828073126921,4,7.5943076062669e-05
"RP3-331H24.5",-0.198541927053019,0.045933245849813,1.54340050826958e-05,0,4,7.5943076062669e-05
"NUMA1",-0.512487019505376,0.118565887197697,1.54353859253893e-05,86.8904254725623,4,7.5943076062669e-05
"CGRRF1",-0.293143363197699,0.0678267073247778,1.54659078907085e-05,31.1729570650388,4,7.60781929990816e-05
"TRG-AS1",2.64756019924284,0.612696974280417,1.55212746458941e-05,91.6992298004314,3,7.63354460729435e-05
"NEK3",-0.345045695431632,0.0798530200504223,1.55316658092956e-05,33.1211067776459,4,7.63711648879351e-05
"RP11-192H23.7",0.133519831409994,0.0309004504479433,1.5534679964738e-05,0,4,7.63711648879351e-05
"HAUS1",0.454847334553067,0.105275119990493,1.55634653935544e-05,76.1067280473694,4,7.64975549468519e-05
"FOXQ1",-0.716144943188539,0.16576165094638,1.55796424211274e-05,76.6187832150663,4,7.65619344750503e-05
"INPP4A",-0.117939343984353,0.027308960609439,1.56947418294741e-05,0,4,7.71123197652052e-05
"TRAF6",-0.2983389780737,0.0690891546865464,1.57325520702371e-05,72.5956624797252,4,7.72828209756055e-05
"FAM86C1",0.421459619529683,0.0976186648976289,1.57872068646902e-05,59.1467208755414,4,7.75359837838016e-05
"SNRNP40",0.340257133447212,0.0788201461681622,1.58249943651664e-05,69.9019339812884,4,7.77062223310085e-05
"DKK1",-1.824677811053,0.422730890975521,1.5859075273998e-05,52.6507855572576,4,7.78397555304134e-05
"ANXA8L1",-0.214152962192144,0.0496143890798165,1.58631925135614e-05,0,4,7.78397555304134e-05
"RP11-49I4.3",-0.442656343897484,0.102553451089688,1.58632102883613e-05,0,4,7.78397555304134e-05
"ACSF2",-0.873560585996043,0.202385185296875,1.58647100871927e-05,90.5922068547267,4,7.78397555304134e-05
"RP11-195F19.30",-2.13249357630612,0.494095378818781,1.58914126639014e-05,90.2271479054039,4,7.79553890906632e-05
"HOTAIRM1",-0.29590600126374,0.0685629707253797,1.59005625415638e-05,0,4,7.79848891831409e-05
"RP11-849F2.7",-0.150038342978617,0.0347715724892034,1.59623522765653e-05,0,4,7.82725008300282e-05
"EXOSC7",-0.976318751642405,0.226290500051983,1.60001688264497e-05,89.7723736806196,4,7.84424680675274e-05
"RP11-651P23.4",0.37894968338502,0.0878469738423742,1.60510098851592e-05,82.5030636042628,4,7.86662889828695e-05
"UG0898H09",-1.0447278706012,0.242186548042319,1.60521495334625e-05,39.8637861968213,3,7.86662889828695e-05
"SNRPGP4",-0.880227272855988,0.204061571138998,1.60662754006217e-05,0,2,7.87200008102187e-05
"RP11-599B13.6",-0.665025725734694,0.154201859508023,1.61275881411736e-05,60.5177930210609,4,7.90048476592636e-05
"KLHL24",-0.369738828527997,0.0857401640432958,1.61552058274324e-05,51.2669680649307,4,7.91245515274639e-05
"CHAC2",1.19632571580388,0.277470189451959,1.62116429385143e-05,90.2918280239174,4,7.93853314905666e-05
"GPAT2",-0.646694358190542,0.150010512622213,1.62522618140459e-05,38.6870950676339,4,7.95685651246439e-05
"DLG5",-0.346871853616119,0.0804640789238669,1.62598228468977e-05,64.3177785802701,4,7.95899123840471e-05
"ARF3",0.303850724293704,0.0704910914893315,1.62897591673497e-05,74.4701335657648,4,7.97207540750476e-05
"PAEP",1.83172070911759,0.424983536456089,1.63182182568751e-05,61.3299507643324,2,7.9844316248614e-05
"TXN2",0.349903106955996,0.0811914837507167,1.63547463960447e-05,73.3424426715409,4,8.00073035380776e-05
"RPL12P38",-0.230262008462203,0.05343344890013,1.63754805563296e-05,0,4,8.00929778744475e-05
"PKNOX1",-0.123477441241301,0.0286555141179977,1.63972871172994e-05,0,4,8.01838626270927e-05
"CCL5",1.26023027691842,0.292484285588604,1.64208724988655e-05,73.8980892665676,4,8.02834084854088e-05
"SEL1L",0.174503739294564,0.0405015784259087,1.64316159438274e-05,20.6779905426687,4,8.03201419420506e-05
"SYT15",-0.398773171690542,0.0925638898924577,1.64673572686869e-05,30.7426660195323,4,8.04790302364717e-05
"SPC25",1.24736474484502,0.289585319742449,1.65172003243156e-05,90.2052095284617,4,8.0692815589897e-05
"DUSP10",-0.416726777410126,0.0967464443792574,1.65175915447831e-05,65.6991946154371,4,8.0692815589897e-05
"SGO2",0.856729544541501,0.19890597908302,1.6532767896922e-05,85.0253963994029,4,8.07510914407507e-05
"KRI1",0.153010995640717,0.0355286090331431,1.65709472449132e-05,0,4,8.09197753638079e-05
"RP11-679B19.1",-1.482072889142,0.344135111236407,1.65738122708869e-05,79.5627741155147,3,8.09197753638079e-05
"FLJ37035",-0.689062917767846,0.160002481918547,1.65800656966455e-05,73.4799792737602,4,8.0934415707261e-05
"LSM14B",-0.341394619665904,0.079302400082966,1.67006783325121e-05,85.1965825612964,4,8.15071771180069e-05
"SNORA40",0.921777636987598,0.214164910008823,1.67699700616806e-05,78.4861164836006,4,8.18292926910811e-05
"CSDC2",-0.502099217354746,0.116680447596669,1.6834930335251e-05,62.4604857402918,4,8.21301506212188e-05
"ARHGEF28",-0.897918612985569,0.208720319757769,1.69249410379257e-05,90.8070869207689,4,8.25530764709807e-05
"RAB39B",0.423851752074717,0.0985321189408839,1.69522696277716e-05,0,4,8.26701581808527e-05
"FOXJ2",-0.417040322783632,0.0969651804952655,1.70083822888258e-05,72.0625982780755,4,8.29275360772435e-05
"LA16c-306E5.3",-0.170978384252288,0.0397560249384992,1.70266235146165e-05,0,4,8.30002000224377e-05
"TRANK1",0.761597666753319,0.177156974358815,1.71571197963119e-05,74.6877043449698,4,8.3619941367129e-05
"C1orf226",-0.310256589190168,0.0721734733079716,1.71754734036442e-05,0,4,8.36929887624959e-05
"HS1BP3",-0.521168388009682,0.121267812433392,1.72607055778979e-05,82.0591770463552,4,8.40918308973373e-05
"ZNF112",-0.721078549005184,0.167809603721673,1.73122023180179e-05,87.3152261748969,4,8.43089267553977e-05
"RP11-21J18.1",0.359558524839172,0.0836766845877051,1.7312695701673e-05,79.020282432404,4,8.43089267553977e-05
"CTD-2017D11.1",-1.29020958842843,0.300260836217342,1.73154383069177e-05,81.1144312337398,4,8.43089267553977e-05
"FBXO7",-0.238778507448298,0.055575327517482,1.73528459055844e-05,74.0236578096721,4,8.4474523548994e-05
"AS3MT",-0.777576890977733,0.180991702379323,1.73749367131793e-05,78.3252543834383,4,8.45655072049159e-05
"IQCB1",-0.265653861744333,0.0618415505383896,1.74128823638636e-05,46.6498550455484,4,8.47336072132744e-05
"MECP2",-0.423643663304325,0.0986297253878873,1.74462009168186e-05,84.4331537159616,4,8.48791297197437e-05
"RALGDS",-0.499872982349531,0.116389878666782,1.74839169040277e-05,65.8557038362258,4,8.50459854725262e-05
"TEF",-0.74643641588231,0.173806660437981,1.74979850261168e-05,69.3057525767677,4,8.50977695402739e-05
"C9orf16",0.326614870963041,0.076058795350618,1.75291217458804e-05,14.1516301264175,4,8.52325266587919e-05
"HMMR",1.15307276738515,0.268545222737214,1.75660486188191e-05,87.4333222443978,4,8.53947668508541e-05
"PITPNM3",-0.512901340136516,0.119453471652589,1.75693568410267e-05,73.0940179166644,4,8.53947668508541e-05
"EXOSC10",0.172321751442041,0.0401376801745306,1.76063587005567e-05,54.2068160071305,4,8.55578884987379e-05
"ZNF605",-0.673604905611306,0.1569261567266,1.76675706085087e-05,80.2093659967254,4,8.583857185447e-05
"RP11-334E6.10",0.203432165102475,0.0474023085893921,1.77383245281771e-05,0,4,8.61654967215575e-05
"RP11-108L7.4",-1.02720260045113,0.239417752091387,1.78335895163009e-05,72.1697090125836,3,8.6611335334441e-05
"FBXO4",0.386687812191673,0.0901351986246864,1.78603420062613e-05,70.2778037427103,4,8.67243242194285e-05
"RP11-1260E13.4",0.423828773378728,0.0988261257311264,1.79777862516757e-05,0,3,8.72775542628206e-05
"AL928654.7",-1.66496098430096,0.388237293064683,1.79872635177248e-05,91.5117405631515,4,8.73065185695385e-05
"AMMECR1",0.99148847419025,0.231217496240322,1.80191378010056e-05,94.9538413334203,4,8.74441609211174e-05
"PABPC1P3",0.197598106153036,0.0460820228516225,1.80317407891805e-05,3.09390546322594,4,8.74882471148803e-05
"ZNF436-AS1",-0.504795150530712,0.117752957168936,1.81183815965779e-05,37.7629032838097,4,8.78914703044295e-05
"ARMCX7P",-0.481451994207186,0.112314350498694,1.81390036816075e-05,40.4920736503802,4,8.7974344752653e-05
"HDAC11",-0.464933821915668,0.10847862559671,1.81960996054224e-05,69.9981347501167,4,8.82340508557789e-05
"FGF12",-0.546404902982404,0.127488874973516,1.81998705467267e-05,0,2,8.82351298527794e-05
"MPHOSPH10",0.366853028090452,0.0856015085962336,1.82254280478366e-05,73.4287571675895,4,8.83418116642308e-05
"LRP1B",-0.95554287162797,0.222969631003004,1.8230467308822e-05,56.4876040527953,3,8.83490158061133e-05
"ZSCAN18",-2.085339542415,0.486620733371083,1.82452758988395e-05,97.4682510545897,4,8.84035523188898e-05
"CECR1",0.488487884685955,0.113993939858459,1.82567276178731e-05,45.3035964705275,4,8.84418057560942e-05
"RP11-366L5.1",-0.974806290538746,0.227516936397143,1.83114492179383e-05,66.9868952328532,3,8.86896175016078e-05
"OSGEPL1",-0.17798457080514,0.041544084915511,1.83370048198998e-05,0,4,8.87960977315732e-05
"WNT6",-1.53022415986771,0.357245045556005,1.84057147149916e-05,77.1891625639375,3,8.91114684779949e-05
"PLEC",-0.674686017532117,0.15753754282723,1.84639131546368e-05,72.6752262121975,4,8.93758350210628e-05
"RP5-1009N12.1",0.296964587272443,0.0693644107984387,1.85868062714364e-05,0,4,8.99531967196452e-05
"CYS1",-0.856136224807842,0.199977461009124,1.85918618295604e-05,41.8457939265091,4,8.99601549433448e-05
"SVIL",-0.383588029435651,0.0896010894693079,1.86001562147354e-05,80.5664796343853,4,8.99827790730758e-05
"RP11-216B9.9",-0.849059395380833,0.198375530222134,1.8684198901649e-05,90.7487605964675,4,9.03717739522282e-05
"PKHD1L1",-1.43398797462029,0.335062262461523,1.87090174625545e-05,88.410196778491,3,9.04742178576195e-05
"EDA",-1.34480843550037,0.314248137209995,1.87357743024631e-05,94.3235545189264,4,9.0585993351166e-05
"RP11-5O17.1",0.385906205740245,0.090178564303446,1.87434620125914e-05,0,4,9.06055455686427e-05
"PPP2R3B",0.292968141435391,0.0684656386864354,1.87689618466076e-05,29.6991709257964,4,9.07111769247316e-05
"OPA1",0.233071927121637,0.054477532382116,1.88315220096214e-05,48.4785333418427,4,9.09830123086227e-05
"C2orf68",-0.151239119245946,0.0353502755621885,1.8832524907604e-05,28.0717654180011,4,9.09830123086227e-05
"ANKIB1",-0.283605568014464,0.0662930907559092,1.88532426221966e-05,67.1358660857453,4,9.1065410070618e-05
"FRA10AC1",-0.455318885375117,0.106446958778532,1.89067605245093e-05,78.5981891418196,4,9.13061773553017e-05
"SEPT4",-0.462180430320769,0.108055198246112,1.89205780282249e-05,42.682801340562,4,9.13551637378329e-05
"PEX3",0.363576267239841,0.0850195447411237,1.89952996396388e-05,64.5730251200436,4,9.16981403298889e-05
"SLC22A18AS",-0.591064331334292,0.138222828907494,1.90135948504398e-05,37.3102042651996,4,9.17620641600426e-05
"RHOBTB2",-0.813279892668774,0.1901900658532,1.90159220066235e-05,87.0937739781988,4,9.17620641600426e-05
"RP11-47F1.1",0.4266277332234,0.0997783754203435,1.90491944752822e-05,13.2853542703628,2,9.190478653907e-05
"PRX",-0.901290587326258,0.210819733694108,1.90989932733791e-05,85.7030680987741,4,9.2122504176111e-05
"PROCA1",-0.336071613535976,0.078610670289361,1.91017305369592e-05,0,4,9.2122504176111e-05
"FBXO31",-0.514682078460267,0.120401780284645,1.91390633934471e-05,88.8694372905299,4,9.22846519956286e-05
"SMARCA2",-0.414283108441145,0.096928140746812,1.91888310012008e-05,83.9682913180015,4,9.25059898335303e-05
"SKA2",0.549593274620953,0.12858736160459,1.91924073655265e-05,78.7891624683155,4,9.25059898335303e-05
"MST1P2",-0.542879617714054,0.127039244921459,1.92581912857418e-05,0,4,9.28050745176853e-05
"FCGR1A",1.94743355226636,0.45575560854982,1.92879752790731e-05,84.3215500887628,3,9.29305935457146e-05
"RP11-15H20.7",-0.742893979666178,0.173909037181945,1.93954689663778e-05,70.2809071983648,4,9.34304012626791e-05
"SUSD2",-1.4072800809487,0.329500698151969,1.94644500261552e-05,89.8592779354306,3,9.37445311544402e-05
"CACNA1A",-0.425050155084002,0.0995378599675958,1.95266216326344e-05,0,2,9.4025750100133e-05
"ZCCHC3",-0.34489071705488,0.080787930870394,1.96274581142559e-05,78.7419741165291,4,9.44842937125091e-05
"ZSCAN12P1",0.896816539589739,0.210073315655025,1.96294482956174e-05,55.6076543439111,4,9.44842937125091e-05
"DDX56",0.365578669689341,0.0856598970816682,1.97416792395457e-05,77.8422873889596,4,9.50061149546244e-05
"RP11-20G6.1",-0.518158156001987,0.121424987999127,1.9784348679891e-05,54.0593409438846,4,9.51860894312987e-05
