gene,k,logFC,SE,z,P,FDR,I2,tau2,Q,direction,in_leading_edge,leading_edge_sets,stat3_target,in_coexpr_module,absLFC,neglog10FDR,robustness,pathway_support,evidence_score,evidence_rank
CRCT1,3,1.105,0.247,4.48,7.43782929182382e-06,3.68413342979906e-05,78.7,0.1102,9.39,up,False,,False,False,1.105,4.433664649165721,0.6389999999999999,0,-0.4983305876218591,1978
UBE2R2-AS1,3,1.319,0.299,4.41,1.05773511707989e-05,5.10315774025623e-05,91.7,0.2092,24.17,up,False,,False,False,1.319,4.292161007277395,0.2489999999999999,0,-0.4985425294369411,1979
FAM111B,3,1.327,0.314,4.23,2.35839630084333e-05,0.0001063527239576,91.5,0.2444,23.42,up,False,,False,False,1.327,3.973251382257682,0.2549999999999999,0,-0.4985639288075965,1980
ANKRD20A1,2,-1.388,0.501,-2.77,0.0055609633028095,0.0137346053972851,86.0,0.433,7.12,down,False,,False,False,1.388,1.8621838135818563,0.28,0,-0.4986593612417093,1981
NRXN3,3,-1.408,0.492,-2.86,0.0041965676441,0.0107539629973441,92.2,0.6163,25.71,down,False,,False,False,1.408,1.9684314621937444,0.23399999999999987,0,-0.49899400005902517,1982
RP11-20I20.4,2,-1.421,0.571,-2.49,0.0128903901976479,0.027978780170305,88.4,0.5816,8.65,down,False,,False,False,1.421,1.5531712239704845,0.23199999999999998,0,-0.4999577233357947,1983
LONRF3,2,-1.411,0.427,-3.3,0.0009630844276785,0.0029809392261704,90.7,0.3321,10.71,down,False,,False,False,1.411,2.525646878045829,0.18599999999999994,0,-0.5000643115725227,1984
NUSAP1,3,1.08,0.177,6.12,9.41917638085168e-10,8.37423091148336e-09,85.5,0.0672,13.76,up,False,,False,False,1.08,8.077055068020808,0.43500000000000005,0,-0.5003126085028553,1985
ADAMTSL1,3,-1.159,0.365,-3.18,0.0014824167057238,0.0043705154489028,77.9,0.2622,9.06,down,False,,False,False,1.159,2.3594673402805864,0.6629999999999999,0,-0.5005937448404728,1986
SPC25,3,1.338,0.327,4.09,4.26908626994546e-05,0.0001820310391496,92.2,0.2563,25.62,up,False,,False,False,1.338,3.7398545516740356,0.23399999999999987,0,-0.5015363024537495,1987
CTB-50L17.14,2,1.462,0.639,2.29,0.0221760849755927,0.0440978570500891,92.0,0.7531,12.44,up,False,,False,False,1.462,1.355582514703002,0.15999999999999992,0,-0.5015883366252327,1988
FKBPL,3,1.02,0.156,6.52,7.068305415029939e-11,7.15665923271782e-10,84.4,0.0522,12.82,up,False,,False,False,1.02,9.145289661404696,0.46799999999999975,0,-0.5018637476939757,1989
IGFL3,3,-1.009,0.242,-4.17,3.09264509322641e-05,0.0001355217689766,72.2,0.1052,7.19,down,False,,False,False,1.009,3.8679909380954083,0.8340000000000001,0,-0.5022323643506129,1990
KIAA1324,3,-1.066,0.427,-2.5,0.0124917292837671,0.027234692260753,70.7,0.3263,6.84,down,False,,False,False,1.066,1.564877527687046,0.8789999999999998,0,-0.5023443788475737,1991
TMEM139,3,-1.227,0.319,-3.85,0.0001184096453503,0.0004574012191429,84.6,0.2471,12.95,down,False,,False,False,1.227,3.339702682172802,0.4620000000000001,0,-0.5024492916286496,1992
SP140L,3,1.232,0.286,4.3,1.68657854715829e-05,7.82579132020384e-05,86.6,0.17,14.94,up,False,,False,False,1.232,4.106471737024692,0.402,0,-0.5024877404975676,1993
PLIN4,3,-1.135,0.434,-2.61,0.0089333294238793,0.0205887868941214,75.3,0.3789,8.08,down,False,,False,False,1.135,1.6863692415660279,0.741,0,-0.5026459726088802,1994
KRT8P26,3,-1.151,0.429,-2.68,0.0072652271151302,0.017271422924554,76.5,0.3394,8.51,down,False,,False,False,1.151,1.7626718811456112,0.705,0,-0.5028711750150637,1995
DCHS2,2,-1.4,0.44,-3.18,0.0014607255540245,0.0043147160244997,90.0,0.35,10.03,down,False,,False,False,1.4,2.3650477823476526,0.19999999999999996,0,-0.5032499934818001,1996
AJ003147.11,2,-1.023,0.251,-4.08,4.46208081643913e-05,0.0001893290734675,59.4,0.0773,2.46,down,False,,False,False,1.023,3.722782690436659,0.812,0,-0.5032627605500373,1997
DUOXA1,3,1.164,0.195,5.98,2.19464935852238e-09,1.85534658120803e-08,90.5,0.0758,20.95,up,False,,False,False,1.164,7.731574951684087,0.2849999999999999,0,-0.5033880588103533,1998
TTK,3,1.235,0.255,4.84,1.32433353609015e-06,7.47019849309263e-06,89.2,0.1496,18.52,up,False,,False,False,1.235,5.12666785825026,0.32399999999999995,0,-0.5034670582500304,1999
RP11-981P6.1,2,-1.298,0.333,-3.9,9.68540275243493e-05,0.0003824010676872,84.1,0.1869,6.28,down,False,,False,False,1.298,3.417480903817454,0.31800000000000006,0,-0.5037148774108386,2000
