"gene","logFC","AveExpr","t","P.Value","adj.P.Val","qvalue","B"
"LINC00854",-0.403938963614169,0.118265410829069,-4.09181149680408,6.43734946114533e-05,0.000112653615570043,1.50201301866657e-05,0.528901971572725
"KRTAP1-5",-1.75173693330599,1.12954717241633,-4.09164688193161,6.441532534048e-05,0.00011271877719564,1.50288181998705e-05,0.37764785099214
"SERPINH1",-0.334962061120908,6.85956265157518,-4.09159976845446,6.44273022470272e-05,0.00011273169278892,1.50305402386308e-05,-0.13815501668677
"RPL3L",0.594413960613938,-1.98555037149855,4.09058216851987,6.46865096851346e-05,0.000113177167384049,1.50899354598124e-05,0.898214253981824
"ACCS",-0.446031788369791,3.03661551632969,-4.08968674667247,6.49154182777916e-05,0.000113569570579007,1.51422546600804e-05,0.0934564911356892
"CBFA2T3",-0.276339607060643,2.97685168192023,-4.08946839855523,6.49713546310851e-05,0.00011365932432717,1.51542215461438e-05,0.100407844910828
"CLCN7",0.280117421967823,5.77873214212278,4.08828668012566,6.52748858729039e-05,0.000114182170923591,1.5223932792482e-05,-0.13748537722668
"MSMO1",-0.49948347348441,5.9315525169521,-4.08799572080712,6.53498278043494e-05,0.000114305111344583,1.52403244645926e-05,-0.142095766932735
"SLC16A13",0.33814165811948,1.92839993229106,4.08789784936735,6.53750548451704e-05,0.000114341082803932,1.52451205468106e-05,0.236107306763806
"SPN",0.309119159144556,3.77771864705769,4.08784991380116,6.53874139591647e-05,0.000114347732952693,1.52460072125395e-05,0.00437807801711898
"LA16c-390E6.5",0.348944392230964,3.62098228847695,4.0878469392577,6.53881809521559e-05,0.000114347732952693,1.52460072125395e-05,0.0222569930116254
"PTBP2",-0.337675192157102,2.7069212849077,-4.08648242432493,6.57409310696942e-05,0.000114956409587044,1.53271621958329e-05,0.122704828380543
"MBOAT7",0.243971860312065,5.12237287871516,4.086140703675,6.58295555264575e-05,0.000115103174932489,1.53467304501167e-05,-0.118452654682534
"FAM8A1",-0.216385447071246,5.46895856696001,-4.08552902596836,6.59884774641424e-05,0.00011537282594914,1.53826830767109e-05,-0.137984801051104
"BTF3P10",0.202114906549627,4.28148731374551,4.08316899904202,6.66050814662119e-05,0.000116442582908286,1.55253139963947e-05,-0.0655116542759693
"LRRTM1",-0.733391938061593,-1.48392654361513,-4.08133149849559,6.70889675170425e-05,0.000117280179264345,1.56369908941864e-05,0.771885546346041
"UBN2",-0.270482327101386,4.73007123840285,-4.08115185875129,6.7136453286191e-05,0.000117354826553855,1.56469436329499e-05,-0.112734061366421
"KLHL15",-0.264008665860923,2.86511622186817,-4.0797809759207,6.74998885104134e-05,0.000117981704937178,1.57305254592506e-05,0.0779059499607246
"PAPD5",0.238040282860771,3.85255212893265,4.07931634578288,6.7623492111937e-05,0.000118189326957503,1.57582077467574e-05,-0.0364025075573631
"KCNIP3",-0.338599527167718,2.51732700008654,-4.0789970575433,6.77085561713634e-05,0.000118329566495989,1.5776905913831e-05,0.118884580485861
"HELLPAR",-0.507033552064142,3.82595918584448,-4.07734203689588,6.81511216130861e-05,0.000119094522009531,1.58788975928577e-05,-0.04377065727006
"ZNF815P",0.281381513628737,0.226305430887522,4.07704133788908,6.82318265717165e-05,0.00011922227829485,1.58959313651689e-05,0.459071231756853
"PMPCA",0.214463645739803,5.26571107991619,4.07703342818275,6.82339506972891e-05,0.00011922227829485,1.58959313651689e-05,-0.160296392832766
"RP11-259P6.3",0.671129909439054,-1.41617873141898,4.07565174989561,6.86059654182878e-05,0.000119863745265315,1.59814582908524e-05,0.75195511841251
"CSNK2A1",0.116005244738082,6.15904106814575,4.07476000483735,6.88470929315044e-05,0.00012027645978803,1.60364856047094e-05,-0.196877626097625
"PPP2R3B",0.293764901284418,3.62727377253841,4.07459581011385,6.88915791660822e-05,0.000120345605995703,1.6045704883078e-05,-0.0286775860275226
"RP4-758J24.6",-0.643198247873012,-2.28265704060769,-4.07353513289431,6.91796160466774e-05,0.000120840166813339,1.61116447805994e-05,0.869679056849792
"MIEN1",0.201727802481995,4.31699769439284,4.07325875786976,6.92548567442846e-05,0.000120962979863549,1.6128019470337e-05,-0.10599639774982
"NDUFB8",0.263187387646366,6.13180885768478,4.07291166081735,6.93494614855992e-05,0.000121119594938677,1.6148900991145e-05,-0.203131733628918
"S100A6",-0.24059035116425,8.40822552263862,-4.0727351753636,6.93976116098895e-05,0.000121195059990557,1.61589627623367e-05,-0.193127645977173
"FOXP2",-0.247718330331884,3.19624069808479,-4.07177185585176,6.96609944903892e-05,0.000121646367140842,1.62191356393203e-05,0.00744350729817977
"TPSD1",-1.22348295540816,2.24190988851147,-4.07051949747589,7.00048298398733e-05,0.0001222380911449,1.62980303248619e-05,0.125849745920578
"RP13-270P17.1",0.150391610902614,4.2699258919546,4.06993261987375,7.01665137471608e-05,0.000122509952515145,1.63342776583642e-05,-0.114408776269381
"ZNF468",-0.190408163387563,3.08566012180177,-4.06991812275838,7.01705121854725e-05,0.000122509952515145,1.63342776583642e-05,0.0141072615511924
"TMC7",0.297090085816395,0.26908551779805,4.06987727426512,7.01817797461872e-05,0.000122520903460105,1.63357377501521e-05,0.424937412147144
"RP11-34P13.13",0.701829038870215,-2.31233299439037,4.06963218548633,7.02494207586522e-05,0.000122630260648226,1.63503183669757e-05,0.871952762226978
"MUC3A",-0.614141741854123,-0.0819628520010977,-4.06858063204435,7.05403409289419e-05,0.000123129339759827,1.6416860689579e-05,0.478196586857408
"SEPT7P9",-0.366442193843138,-1.2873162496331,-4.06853222618928,7.05537604016535e-05,0.000123144000222853,1.64188153721885e-05,0.692204783457714
"RP1-177A13.1",0.634926825895186,-1.80439760083357,4.0679943096875,7.07030500520542e-05,0.000123395788506958,1.64523863569065e-05,0.786134114862891
"NMT2",-0.138201969232686,4.49664196263592,-4.06779477278177,7.07585047292193e-05,0.000123476178386706,1.64631047564305e-05,-0.144109988416471
"ATP5D",0.422554428511252,5.63426004114447,4.06779234447642,7.07591798517424e-05,0.000123476178386706,1.64631047564305e-05,-0.209272404664119
"RP11-122G18.12",0.463219224364822,-1.58414154716896,4.06762869171013,7.08046930979389e-05,0.000123546810294248,1.64725221234742e-05,0.746266729471195
"FAM219A",-0.180132559814976,4.23223440042336,-4.06755876093711,7.08241499631391e-05,0.000123571969718016,1.6475876634721e-05,-0.12121406101073
"FBXO38",0.146456968883704,4.69487828865251,4.06748264458837,7.08453336396527e-05,0.000123600138239804,1.64796323496376e-05,-0.160443884384287
"AC002398.13",0.328638100373444,-0.0417017967113841,4.06550720845612,7.13972288208065e-05,0.000124554141430778,1.66068297951383e-05,0.465330925907132
"SNORD22",0.573776883922581,-0.849146371493712,4.06480915644801,7.15932285078418e-05,0.000124887185039495,1.66512345693256e-05,0.613529899174235
"METTL12",0.311201371365514,1.35046325368732,4.06431882380085,7.17312112828304e-05,0.000125118983810643,1.66821403480894e-05,0.230359418298849
"SLC24A4",0.464224629902799,-0.212079419715872,4.06424281201293,7.17526241848219e-05,0.000125147434118276,1.66859336335719e-05,0.494081293492173
"NFAT5",-0.299013053522747,6.00042282505867,-4.06332268730759,7.20123119602466e-05,0.00012559143826514,1.6745132799578e-05,-0.236672477632329
"CHD1L",0.149996809497285,4.56014328000182,4.06308319098732,7.20800521390715e-05,0.000125700641227668,1.6759692853471e-05,-0.165993105994926
"RILP",-0.242406359577715,2.09804638731762,-4.06278093854359,7.21656292796588e-05,0.000125840932388132,1.67783979033139e-05,0.114059146908255
"TP53I13",-0.318242615357534,3.67150910496883,-4.06201967349061,7.23815968500471e-05,0.000126208559574746,1.6827413713194e-05,-0.0842939642726694
"RP11-680G24.6",-0.322373268303106,0.0484334935631804,-4.06071687969517,7.27526245184196e-05,0.000126846486649687,1.69124686638649e-05,0.424964812475218
"HMGN2P41",0.55698114843619,-1.76474117781829,4.06026701386337,7.28811643054629e-05,0.000127061567850195,1.69411454854298e-05,0.749776684175941
"ME2",0.237112158040681,4.20196747363618,4.0601501068848,7.29146034759158e-05,0.000127110831134134,1.69477137694075e-05,-0.143924556456143
"RP11-366M4.17",-0.300843049133721,3.28781453122635,-4.05925421238445,7.31713443485531e-05,0.000127549337941959,1.70061799740469e-05,-0.0504930654362399
"RP11-690G19.4",-1.00718835814976,-0.674186036427577,-4.05907820610089,7.32218845478249e-05,0.000127628367267556,1.70167169706006e-05,0.55017437201753
"ESRRAP1",0.382074820666104,-1.21660120574744,4.05905160500687,7.32295259464681e-05,0.000127632616529167,1.70172835255422e-05,0.652315430366712
"LINC00665",-0.403060715956996,2.24403364599035,-4.05855799228698,7.3371458606247e-05,0.000127870906401451,1.70490547641817e-05,0.078149172660666
"GSK3B",-0.175546496301729,6.05891870590453,-4.0577298244762,7.36101781979773e-05,0.000128277829544582,1.71033099121843e-05,-0.258889288859324
"CHRNA10",0.555533542641748,-1.74304686241094,4.05693665143321,7.3839504769758e-05,0.000128668327152076,1.71553750400763e-05,0.734074741850026
"WWC3",-0.125787558993255,5.44501223459769,-4.05606520057971,7.40922488642719e-05,0.000129099572362212,1.7212873054373e-05,-0.247483975416007
"CYTL1",-0.46838313073302,-0.0148655383566584,-4.05587825815547,7.41465745348551e-05,0.000129185053288175,1.72242702441564e-05,0.418374822655842
"LINC01355",-0.530739937434509,0.993707426391666,-4.05536217580195,7.42967458575201e-05,0.000129437501412973,1.72579292055725e-05,0.246604284509435
"OLA1",0.190086887107759,5.5820326319775,4.05513412767433,7.43631963947461e-05,0.000129544068264938,1.72721377862913e-05,-0.255747077077508
"WHAMMP2",-0.394780485914536,0.615247843127869,-4.054457593527,7.45606640765261e-05,0.000129878841592858,1.73167731843025e-05,0.303857093283176
"PDSS2",0.159102166211115,3.62119372582255,4.05331605177285,7.48949928705915e-05,0.00013045195179164,1.73931860872835e-05,-0.10881429941064
"NOMO3",0.188364957101725,5.57826271929156,4.05316333518709,7.49398279639024e-05,0.000130520776844323,1.74023625459899e-05,-0.262973977996916
"HNRNPA3P3",0.32461364331434,0.837695974678882,4.05239655153305,7.51653302119639e-05,0.000130904233132565,1.74534888533095e-05,0.265625529465409
"ABT1",0.200349469003435,4.6437478595524,4.05206211710099,7.52638860294218e-05,0.00013106656702376,1.74751328650628e-05,-0.213720256723239
"KIZ",-0.169672542095524,3.68512177583715,-4.0517276500616,7.53625746784012e-05,0.000131220402580078,1.7495643792045e-05,-0.123829821301467
"SDHAF2",0.143433934979013,4.49590398667101,4.05172646535618,7.53629244596202e-05,0.000131220402580078,1.7495643792045e-05,-0.202950066723936
"JMJD6",0.194901984938878,3.41981213439142,4.05116500091107,7.5528869702939e-05,0.000131500008239189,1.75329236732056e-05,-0.0933278468201397
"DNAL1",-0.264732469331822,2.50290183444628,-4.05069438584305,7.56682320343337e-05,0.000131733295147856,1.75640278656569e-05,0.0151597437849134
"NARF",0.181042542780207,5.1202570745174,4.05008774730831,7.58482364650632e-05,0.000132037299078429,1.76045607734679e-05,-0.253630026572507
"ATP5A1P7",0.28017403435168,1.17446868472392,4.05006356706368,7.58554197867716e-05,0.000132040432654172,1.76049785737787e-05,0.20351252135277
"SMN2",0.253834666014134,3.43737592133366,4.04965393342865,7.59772098971898e-05,0.00013224304600896,1.76319930548594e-05,-0.100503778120274
"RP11-385F5.5",-0.487020501714231,-1.07627667671385,-4.04948343137216,7.60279575977616e-05,0.000132321985663655,1.7642518095573e-05,0.584793958372694
"RP4-561L24.3",-0.40092894495685,-1.82945804657849,-4.0493915391128,7.60553215238123e-05,0.000132360218982267,1.76476157519607e-05,0.709990833374453
"RP6-218J18.2",0.227131475606327,3.14883373235989,4.04915831669137,7.61248132929514e-05,0.000132471757392658,1.7662487191607e-05,-0.0681687790596834
"CTD-2292P10.4",-0.375227979492994,1.29913164777831,-4.04836578172139,7.63614124477004e-05,0.000132874058209222,1.77161260438393e-05,0.173665181790835
"AC002117.1",0.41760842197531,2.04344082347006,4.04792391458892,7.64936293339116e-05,0.000133094682578008,1.77455419371931e-05,0.0716763051021774
"NCK1",0.176409620231718,5.09538101318042,4.04690821004632,7.67983796237843e-05,0.000133615452930358,1.78149763574739e-05,-0.264121744853243
"RP11-307I14.2",-0.46484998560714,0.263787828886019,-4.04682553835412,7.68232351745631e-05,0.000133649217133249,1.78194781457255e-05,0.335332289890014
"COG2",0.123116523076194,4.35263236394145,4.04572760811677,7.71540600747351e-05,0.000134215233015114,1.78949451619443e-05,-0.212709995948005
"RPL23AP65",-0.291429153339229,5.91363635186592,-4.04567891603218,7.71687632277556e-05,0.000134231290295042,1.78970860824442e-05,-0.300694482508069
"RP11-378G13.2",0.937731606482763,1.91365332253849,4.04559818378312,7.71931471749703e-05,0.000134264183371697,1.79014717232521e-05,0.0900026252798378
"SEPHS2",0.115008451837027,5.54198478766633,4.04516579507983,7.73238686713682e-05,0.000134482014519699,1.7930515195893e-05,-0.291665474725907
"FLT3",0.346187206702381,1.389189397972,4.04399934239241,7.76775687304842e-05,0.000135087592585176,1.80112570463486e-05,0.149112786312103
"RPL41P5",-0.360167786827489,6.39782414381251,-4.04360106540003,7.77986899273853e-05,0.000135288639953131,1.80380627340763e-05,-0.315984748173644
"UHMK1",0.290744513455708,5.71386495866074,4.04312730877605,7.79429999134352e-05,0.000135524200911257,1.80694701260189e-05,-0.304579444832038
"RP11-212D19.4",0.135645643874416,3.74815984214216,4.04312008766242,7.79452014944189e-05,0.000135524200911257,1.80694701260189e-05,-0.161153821637941
"ESCO1",0.312714112591973,3.4716293818661,4.0430647402736,7.79620778350979e-05,0.000135543935720108,1.80721013722212e-05,-0.128500988040485
"TAF10",-0.145697631081394,6.66704061378865,-4.04295187245661,7.79965039072063e-05,0.00013559417732199,1.80788000955355e-05,-0.320484026414497
"RP13-228J13.5",-0.360267595510539,-0.97334990529418,-4.04236142786674,7.81768330852291e-05,0.000135898041241283,1.8119314335613e-05,0.540984992973271
"FDX2",0.263186944212169,2.19949847768344,4.04187733798359,7.83249766315153e-05,0.00013614591643525,1.81523635872024e-05,0.0262078046275631
"GDF1",-0.604554119860558,-1.75599505452495,-4.04155325436293,7.84243037837406e-05,0.000136308908957454,1.81740954143664e-05,0.668523506835464
"GTF2H2B",0.274215619739985,1.53189462734916,4.04116249799531,7.85442248779154e-05,0.000136507670077624,1.82005962761975e-05,0.11679906249325
"GABRB2",-0.681549724670986,-0.461003312066125,-4.04102301016021,7.85870752880607e-05,0.000136572465825815,1.82092355068911e-05,0.444000801330437
"RALGAPA1",-0.236271628808074,4.2693444937305,-4.04073629485682,7.86752236966203e-05,0.000136715967894488,1.82283686677987e-05,-0.224953456080426
"GPD2",-0.204175782969891,5.04755667127133,-4.04030300071887,7.88086154954731e-05,0.00013693806466938,1.82579808773672e-05,-0.286625731544838
"CCDC51",0.24659577355004,4.24767037681146,4.04015606074172,7.88539006427276e-05,0.000137007046466305,1.82671782348162e-05,-0.222805679450631
"SPINK2",-0.596116347466935,-2.38370127581029,-4.03940705372148,7.90851213897939e-05,0.000137399054926255,1.83194448049829e-05,0.75849528015786
"RP11-815J21.4",-0.71199290480254,-1.46883954798233,-4.03895959820646,7.92235604748689e-05,0.000137629824444195,1.83502133532007e-05,0.611795688217776
"PMPCB",-0.136596053936155,5.56182282007262,-4.03875029950637,7.92883950489662e-05,0.000137732702107723,1.83639300536516e-05,-0.316504384045778
"AP000721.4",0.455604581644772,4.75498213207314,4.03853120031759,7.93563197062103e-05,0.000137840932636069,1.83783604526912e-05,-0.270734147727111
"RP1-122P22.2",-0.375492307208559,-1.02002294776062,-4.03810170271437,7.94896325885067e-05,0.000138062718321122,1.84079311845864e-05,0.533199289930717
"AFG3L2",0.120616890402649,6.42122656795495,4.03758486836703,7.96503371461044e-05,0.0001383320448573,1.8443840548131e-05,-0.339084506123632
"GATAD1",-0.216513429673355,3.99954043417202,-4.03732038790372,7.97326944800489e-05,0.00013846527401633,1.84616040198416e-05,-0.211209375671784
"PTAR1",-0.278915659663424,4.86113396595288,-4.0369401507245,7.98512398697811e-05,0.000138661324709805,1.84877434999132e-05,-0.287256635350709
"CTD-2002H8.2",-0.555893881120075,-1.76835728586222,-4.03680206599054,7.98943316934256e-05,0.000138726332137643,1.84964109538985e-05,0.653008614667193
"DRD2",-0.577488099611505,-1.02040884929284,-4.03673266338968,7.99159983913956e-05,0.000138754130993428,1.85001173811695e-05,0.527580937515189
"PLTP",0.293064045363134,7.24528137347646,4.03637408302876,8.00280323242039e-05,0.000138938814895815,1.85247413246018e-05,-0.343766828744532
"CTD-2186M15.3",-0.254189999769258,0.534240483930192,-4.03586118455454,8.01885412375435e-05,0.000139207625414004,1.85605818873597e-05,0.248334346341506
"RP11-87H9.4",-0.38569857992682,0.542137603685657,-4.0354939670768,8.03036484703108e-05,0.000139397585964599,1.8585909367404e-05,0.245437522336858
"TUBGCP2",0.205540398167926,5.90696113023931,4.03499677661216,8.04597477424718e-05,0.000139658671900598,1.86207200099987e-05,-0.340273288191685
"CUL2",0.147906081085267,4.92862002322268,4.03494983670624,8.0474500054476e-05,0.000139674394093984,1.86228162533398e-05,-0.298561325221433
"R3HCC1",-0.225363987712794,4.36841655976759,-4.03488788864362,8.04939730883404e-05,0.000139698306934891,1.86260045574322e-05,-0.255811506092731
"ZRSR2",-0.234712947967779,2.76232133737811,-4.03343884275108,8.09507559353543e-05,0.000140481119398781,1.87303771073932e-05,-0.0820994494327607
"CPNE3",-0.197686401971735,6.7184133215361,-4.03211761727879,8.13693982042987e-05,0.000141197546259629,1.882589845098e-05,-0.360847152783692
"GPATCH1",-0.149881289644855,3.1236866891948,-4.03209965945195,8.13751024920955e-05,0.000141197546259629,1.882589845098e-05,-0.131353183317394
"CTD-2201G3.1",-0.593856635702933,-1.89777804826686,-4.03202847308513,8.13977185283889e-05,0.000141226797769281,1.88297985608957e-05,0.656016732772
"RHNO1",0.161724940780481,3.87806444874183,4.03183293310199,8.14598727616777e-05,0.000141318476863767,1.8842022153788e-05,-0.217044089043189
"AC003002.6",-0.221166323053442,1.15555307964263,-4.03182598573133,8.14620818809848e-05,0.000141318476863767,1.8842022153788e-05,0.134296922216133
"CCNH",0.155780781866725,3.98330330117891,4.0311493866361,8.16775000690929e-05,0.000141682158535694,1.88905119073677e-05,-0.230694693008901
