gene,cls,trend_slope,trend_FDR,spearman_rho,mu_NN,mu_PN,mu_PP,pn_frac
LGR5,late_PP,-1.606332059043,5.098629664297e-14,-0.678,3.30551714777828,2.89133864926191,-0.0187563535747685,0.125
RP11-252C24.3,late_PP,-1.59767838866591,3.44205160411026e-18,-0.692,-0.126735427826508,-0.475605280207214,-3.43900562568434,0.105
PPP1R1B,late_PP,-1.59536262035245,2.31314725227914e-18,-0.724,2.39952859315762,2.04581146370131,-0.907439463962663,0.107
ENKUR,late_PP,1.58656911125522,2.10948381607488e-14,0.611,-2.33470169485328,-2.28253004431217,0.982086775366181,0.016
ZNF135,late_PP,-1.57986739961206,5.03949761201681e-26,-0.8,4.09294639549975,3.77580936607501,0.814994814045889,0.097
PRSS53,late_PP,1.57601409408157,3.03753433582493e-20,0.708,1.70518147057577,2.1164700598648,4.96625122818896,0.126
PAK3,late_PP,-1.57407848418571,3.45702129917131e-23,-0.723,3.00373236299173,2.8496246457958,-0.277362229196353,0.047
HMGCS2,late_PP,-1.57381959942791,2.07907381181979e-13,-0.601,2.022845142597,1.71155653291771,-1.24299217249742,0.095
ZBP1,late_PP,1.56731449669569,5.27819928802941e-14,0.63,-2.63537268595671,-2.27166541369942,0.611937982399422,0.112
RP11-510N19.5,late_PP,1.56527371534208,3.42964936066797e-15,0.671,-0.535671466081039,-0.128502962446592,2.70329774239821,0.126
ZSCAN18,late_PP,-1.54524488408485,9.46515922847934e-27,-0.801,4.68317960727786,4.33964931943128,1.480185351943,0.107
C1QTNF7,late_PP,-1.54348046585109,7.2286948876713e-17,-0.657,3.39376119553007,3.30252812838206,0.170840902645574,0.028
MUC16,late_PP,-1.54076240741985,1.14631686151904e-07,-0.521,1.7005630635655,1.30493411063044,-1.48816911351792,0.124
CTC-327F10.5,late_PP,-1.53875742174951,3.00936269234763e-19,-0.689,0.339107638190261,0.120299150316091,-2.86198078788378,0.068
ELF3,late_PP,1.53518902562819,1.46933334862481e-17,0.661,1.43814823725251,1.64438353385108,4.63294289975647,0.065
AP000439.3,late_PP,-1.53352561341951,5.49099499446384e-22,-0.706,0.962458246456294,0.876183267313984,-2.2400845446181,0.027
LUZP2,late_PP,1.52376860663027,1.36603795928857e-14,0.653,-0.427288122855198,-0.227168907825074,2.7441691097299,0.063
KRT17,late_PP,1.52304055175571,5.3756796694964e-16,0.67,7.73530319150621,8.01603746061335,10.8976889747385,0.089
SERPINA1,late_PP,1.51453258547808,6.38048294071508e-18,0.69,-0.111267471695667,0.329411740187606,3.01833182230854,0.141
CD36,late_PP,1.50497154569943,1.21374580766836e-21,0.718,4.97687789252391,5.27651360861208,8.09966449085586,0.096
C5orf49,late_PP,-1.49264895583801,4.22896698914139e-22,-0.765,0.522225693505759,0.209436722301662,-2.57353067720326,0.101
RIMS1,late_PP,-1.48380274539408,2.38180182030868e-13,-0.646,-0.129355077103286,-0.231191139410638,-3.22634025042731,0.033
FAM83A,late_PP,1.47847748807571,6.36834208421761e-18,0.687,2.47840886336146,2.59425630180806,5.56293322696083,0.038
DSC2,late_PP,1.47668807153834,1.89212624553855e-21,0.711,6.05452787613059,6.35747931967308,9.11778920976166,0.099
HRNR,late_PP,1.47527093875425,9.43241422114583e-13,0.631,2.80717084894304,2.83007324338751,5.8936834292822,0.007
RP11-680F20.9,late_PP,-1.4693435860846,4.46721699587937e-20,-0.732,0.46292333137873,0.087246358689526,-2.57815287879906,0.124
WNK2,late_PP,-1.46635896335767,1.81938260490423e-18,-0.743,4.39552584636909,4.06392663550811,1.3565717431024,0.109
SLC16A9,late_PP,1.46561314988322,2.50417764293212e-12,0.6,-1.08159304318351,-1.03318269988441,1.98231174402319,0.016
TNNT3,late_PP,-1.45713771148843,7.94122499770953e-17,-0.672,0.870014477323921,0.626266206755461,-2.15785843145335,0.081
CD24,late_PP,1.44927007022332,6.82770047684692e-24,0.721,6.78219203944157,7.11052708205887,9.78567408607878,0.109
APCDD1L-AS1,late_PP,-1.44879852061618,9.11049187148081e-17,-0.647,0.499933192551931,0.397390450828899,-2.52370027735628,0.034
PDK4,late_PP,-1.4413667008076,1.6304646500849e-17,-0.668,4.5761452445316,4.55060274580383,1.56086242039158,0.008
SPINK1,late_PP,-1.44061791233839,3.50395109515336e-18,-0.664,-0.291622021182119,-0.319099982779657,-3.30515596884781,0.009
PGLYRP2,late_PP,1.43791016678299,5.15336323665639e-17,0.691,-2.60577582989529,-2.1668709270679,0.363571348770551,0.148
FAM95C,late_PP,-1.43492365116663,2.46141273270914e-18,-0.683,0.941759654390546,0.603670782352919,-2.03077328953939,0.114
MYEOV,late_PP,-1.43313664301421,1.37202716145607e-18,-0.688,1.76406199845199,1.40785092917325,-1.20303302991643,0.12
NPY1R,late_PP,-1.42856808413652,4.49513251052601e-21,-0.696,4.59720972427051,4.41404353353568,1.62347906528372,0.062
RP11-392E22.9,late_PP,-1.42648464211952,6.71291622877718e-18,-0.689,1.1495596883285,0.832217747855943,-1.80724750487193,0.107
KRT17P2,late_PP,1.42495063623441,6.20220283614375e-15,0.665,-0.912354112066958,-0.735125225941654,2.05435883603622,0.06
SNX18P3,late_PP,-1.41918985263679,6.77534972586945e-17,-0.667,1.41153982541846,1.12826420471731,-1.53318413873951,0.096
RP11-66B24.8,late_PP,1.41524887310079,1.06671686829579e-18,0.709,-3.09130984723423,-2.78255742198401,-0.157221934278264,0.105
RP1-127D3.4,late_PP,1.40580879828933,3.24984510178177e-15,0.666,-2.3190709177702,-2.12643366165984,0.606123764934786,0.066
SCIN,late_PP,-1.39356593362219,5.05010469935616e-21,-0.693,4.10342453105704,4.03209785890254,1.19250466083198,0.025
DDX25,late_PP,-1.39238997386849,5.81814055168815e-20,-0.746,2.40373043699806,2.02572221119368,-0.476015901854488,0.131
WFDC3,late_PP,-1.39135375058162,2.8183671576018e-12,-0.635,0.355293889572052,0.03336015008473,-2.52753268336493,0.112
ACKR2,late_PP,1.38743947896689,2.02966674128091e-17,0.649,0.226174400808574,0.37887002541136,3.11665004413704,0.053
AC067959.1,late_PP,-1.38716611464679,8.03331725514095e-18,-0.641,-0.190783846756089,-0.264642374294774,-3.08806789592455,0.025
TAC1,late_PP,-1.3869113685899,9.34410633366227e-17,-0.685,0.554922604255339,0.215186596526411,-2.3169366611604,0.118
AP001046.6,late_PP,-1.38345322249509,3.37320318021958e-19,-0.683,-0.383392230350289,-0.478112930736532,-3.27094977831182,0.033
TNFRSF21,late_PP,1.38143826878151,8.61774925208113e-23,0.753,2.26825744025713,2.6581225372042,5.1239650306618,0.137
ATP6V1B1,late_PP,-1.37495414565487,9.91844270047588e-13,-0.659,1.33858310075186,0.945178832750354,-1.50321786287632,0.138
CDH26,late_PP,1.37400760692741,1.30380907395951e-18,0.663,-0.392095210354684,-0.25592802899019,2.47180658980458,0.048
FGFBP2,late_PP,-1.36285095673933,5.69586842407947e-15,-0.646,1.94860882843951,1.8846863323987,-0.898698731498445,0.022
ZDHHC11B,late_PP,-1.35877411376894,2.79234443165059e-18,-0.69,3.496208100963,3.35486818665664,0.664683717442161,0.05
ZBED2,late_PP,1.35474895136857,2.29899184286623e-18,0.736,0.397545299313847,0.804853233933281,3.19574260375773,0.146
CYP1A1,late_PP,-1.34753526750401,3.92909613814414e-07,-0.478,0.849739720204308,0.732815972788314,-1.96054063117811,0.042
ANGPTL4,late_PP,1.34146777940935,2.56149838207719e-18,0.694,2.30573909774779,2.50582950482367,5.0955303745034,0.072
WNT5A,late_PP,1.34117044450037,1.04581996046813e-21,0.727,3.07536143145052,3.40888002660947,5.85203865863509,0.12
EEF1GP2,late_PP,-1.33481880285631,6.34944594971811e-14,-0.632,-0.578333215232433,-0.801492762855447,-3.35204432958339,0.08
PCOLCE2,late_PP,-1.33453646567712,2.85940738482424e-13,-0.629,3.15238764760493,3.04847159146574,0.368104067646246,0.037
ANKRD18A,late_PP,-1.3293255783363,8.24168448897858e-18,-0.702,2.83173039786669,2.65111342428042,0.0655371734817223,0.065
HMGN2P23,late_PP,1.32857786917695,1.90792208125137e-15,0.617,-2.82433254109361,-2.7023108327585,-0.0542190484306678,0.044
MYO3A,late_PP,-1.32623721857487,1.25172205664597e-11,-0.602,0.575601469214841,0.555734491288867,-2.19917531362673,0.007
FAM201A,late_PP,-1.32592775503841,2.67612988936272e-19,-0.727,1.25688734681778,1.04197437729981,-1.49898133666074,0.078
TMPRSS6,late_PP,-1.32161119698658,2.96012847466334e-17,-0.71,1.2889253036514,0.902765131588013,-1.44187398932636,0.141
C14orf132,late_PP,-1.31863810631925,1.42291982450656e-23,-0.701,6.69881787386858,6.5953434701895,3.94777806909665,0.038
REN,late_PP,1.31786739120881,1.00584282578183e-11,0.549,-2.24387617585909,-2.01326158286726,0.493647183368023,0.084
FAM3D,late_PP,1.31615704772987,8.32522215254385e-12,0.601,-0.934255589881757,-0.847575167474686,1.81316207313593,0.032
NTM,late_PP,-1.31562606402006,1.14148990921539e-20,-0.683,2.5448353701884,2.49977759116992,-0.205367325448949,0.016
GPR68,late_PP,1.30737407007462,8.77360657994105e-23,0.703,2.34914519667866,2.6182203882268,5.06109884903391,0.099
RP11-539E17.5,late_PP,1.30713946084448,1.99378953546669e-17,0.668,-2.68985254678897,-2.44714762480937,0.0240787069018916,0.089
CTD-2547L24.4,late_PP,1.30626992909044,6.06631580258292e-14,0.635,-2.89387578298729,-2.74849865343191,-0.172653173116237,0.053
PROB1,late_PP,1.29800435285717,1.82859833134297e-24,0.761,0.306048792569482,0.695917484853981,2.98707713363563,0.145
ICOS,late_PP,1.2968004402514,2.27236198359303e-13,0.648,-1.91623604948468,-1.89207665982996,0.796509450872871,0.009
TMEM132B,late_PP,-1.29382802724186,1.02635100788844e-22,-0.746,4.29798201713118,4.00817574036981,1.61632947421829,0.108
HAS1,late_PP,-1.29165664526459,4.96269140058295e-14,-0.647,-0.0428335883490439,-0.298288013469232,-2.72315610198466,0.095
ZFP92,late_PP,1.28712083721524,5.19137437504564e-14,0.654,-1.49876101430514,-1.24997387557681,1.17268943217507,0.093
ANGPTL5,late_PP,-1.28455752321853,5.79164024932671e-16,-0.673,2.67533524457606,2.60149476591653,-0.0071270979882194,0.028
IL1B,late_PP,1.2834589564139,1.64884945209685e-11,0.625,-0.637179820637225,-0.519328414848822,2.03886223874705,0.044
LINC01091,late_PP,-1.27566119278028,2.58952899943094e-20,-0.738,1.95894243949734,1.60886490477513,-0.679033062455615,0.133
FHL1,late_PP,-1.27126400310549,6.32086233738569e-24,-0.742,6.02292112974843,5.83129073918921,3.37931785467911,0.072
CDH20,late_PP,-1.27035815343124,1.02362726404561e-17,-0.649,1.16180712089299,0.991153906821247,-1.48186353188733,0.065
TRPM6,late_PP,1.26654209332461,2.93885420935961e-17,0.688,0.0158724377331331,0.218166817161037,2.64859146583592,0.077
MLC1,late_PP,-1.26491601837196,2.26961096662205e-15,-0.647,0.791485132598331,0.709384344816892,-1.84908203322307,0.031
ADAMTSL3,late_PP,-1.26240140108907,1.38146322627285e-19,-0.69,3.94991473867419,3.93347148487827,1.3084653693084,0.006
ACSM6,late_PP,-1.26224373588245,8.07783298133087e-12,-0.627,1.14557900589493,0.821041133686087,-1.46669646281584,0.124
RP11-464C19.3,late_PP,-1.25913121230575,9.88516081233546e-18,-0.682,-0.835606262328794,-0.94255335682105,-3.46173613208927,0.041
SCNN1D,late_PP,1.2586777032476,3.60522709759462e-17,0.699,-0.214586485869389,0.0115589660359026,2.3994345613548,0.087
CMAHP,late_PP,-1.25841459098395,1.61127031710378e-20,-0.698,5.08403093694062,4.95964811754426,2.46103373197387,0.047
SP8,late_PP,-1.25811141813857,5.90830133528011e-16,-0.688,3.06111105781692,2.80330263432958,0.451239882928185,0.099
CTLA4,late_PP,1.25716684611231,1.20837710988687e-11,0.604,-2.26049598621099,-2.02092591150752,0.349105087525563,0.092
TEKT3,late_PP,-1.25264681286639,7.15689513522163e-19,-0.713,-0.0441950371616317,-0.373404960286341,-2.63594079889658,0.127
PLXNA4,late_PP,-1.24629862234745,9.38674886250477e-20,-0.659,4.58060077223425,4.46612985550974,1.98204184913497,0.044
LIF,late_PP,-1.24320905130475,1.68515202522087e-20,-0.728,2.64543695041762,2.27051383904503,0.0777299421972639,0.146
FAM153B,late_PP,-1.24301762865359,1.68377139975722e-10,-0.56,3.46702341782911,3.35192943297094,0.87539198027756,0.044
KRT17P6,late_PP,1.24035573829306,2.03196663517795e-11,0.619,-1.47495107204771,-1.31696584583996,1.1070919018557,0.061
MFAP5,late_PP,-1.23667344142161,1.0518286225025e-12,-0.637,5.57893680226604,5.55705263820738,2.99186138097346,0.008
RGS1,late_PP,1.23574419810785,4.8714283686297e-16,0.694,0.286817785887406,0.635655468169142,2.84133834551261,0.137
RP5-1033H22.2,late_PP,-1.23493375517138,1.40447118814686e-20,-0.713,1.05124853422628,0.931542838265609,-1.5230265960842,0.047
RP11-66B24.4,late_PP,1.23329143537505,1.50668710019128e-17,0.672,2.10467733917804,2.3905832890679,4.65995441279949,0.112
AC006262.10,late_PP,1.23307033114948,2.22759319912863e-14,0.642,-2.02372581336384,-1.79287205361585,0.536242336548992,0.09
ADGRD1,late_PP,-1.22897633874385,4.9112427225786e-14,-0.687,2.83084615770144,2.54279197705332,0.284804373873299,0.113
FCHSD1,late_PP,1.22669028508479,3.7630460495013e-24,0.743,4.85769055219253,5.22229097066456,7.39177995176067,0.144
KCNA6,late_PP,-1.22536030246821,8.29234420020474e-15,-0.668,1.50517186524852,1.20877793255431,-1.03251854545731,0.117
CADM3,late_PP,-1.22383254428348,1.11814765760701e-16,-0.701,3.96834890226128,3.76842169206973,1.424825824719,0.079
ODF3L1,late_PP,-1.22319809847937,1.98997295801381e-15,-0.642,-0.274813315991655,-0.371502218521057,-2.8266732726267,0.038
DNAH8,late_PP,-1.22269213198592,4.49161463183444e-10,-0.552,1.05144639948824,0.707037067866461,-1.47616267589077,0.136
LRFN5,late_PP,-1.22225680916795,1.55197144821234e-17,-0.694,1.67322236839907,1.35270248582303,-0.855711835990858,0.127
RP11-96H17.1,late_PP,-1.22155450711401,4.43962546922253e-14,-0.637,0.204819260949143,0.0645520028196252,-2.3395198355347,0.055
SLC8A1-AS1,late_PP,-1.21632324837591,3.85738332657107e-22,-0.741,2.337970292278,1.98463442286025,-0.175469058953268,0.141
SEMA3D,late_PP,-1.21553507999274,1.02352964563535e-18,-0.695,4.23225360199888,4.05480369377184,1.70399793702839,0.07
TMEM171,late_PP,1.21485202446006,6.6109651162464e-13,0.666,-1.07201186456334,-0.850905066771985,1.45072658491176,0.088
EDIL3,late_PP,-1.21448448933736,1.18451149269613e-24,-0.72,5.47442543062291,5.34064032903988,2.94428140524442,0.053
BEST2,late_PP,-1.21115782377092,1.80625534191768e-15,-0.707,0.405641047603333,0.255193385443747,-2.11597825584525,0.06
FAM189A2,late_PP,-1.20840363596632,1.36494596972561e-20,-0.717,3.10373239559182,2.96268750180177,0.58699902782437,0.056
DIRAS2,late_PP,-1.20816536911417,2.44264681278056e-14,-0.644,0.210453500886772,0.156523582035277,-2.31393672817754,0.021
FOSL1,late_PP,1.20555781152283,3.52309237489885e-16,0.671,-0.736562066890969,-0.688809095739165,1.78294721319358,0.019
NAMPT,late_PP,1.20490342422237,1.04950197156933e-22,0.71,6.37866088859371,6.68271612570463,8.87280511932697,0.122
EPOP,late_PP,1.20276935899635,1.62575326027478e-18,0.708,1.29893109319582,1.6430823607784,3.78485361308926,0.138
UPK1B,late_PP,-1.20058194438931,1.20068888947779e-14,-0.64,0.104485164243804,0.102982935473452,-2.40893653424948,0.001
CCR7,late_PP,1.1987407685281,1.36489313755794e-14,0.689,-1.08820749901195,-0.73740318030037,1.38865782495495,0.142
NETO2,late_PP,1.1982226404078,2.80521335622329e-17,0.674,1.09203490554612,1.18865058896362,3.59161259911741,0.039
XDH,late_PP,1.19715585402438,2.94616549592623e-18,0.7,1.96370400456596,2.30353400309091,4.438278535425,0.137
AP003025.2,late_PP,-1.19636237653296,3.82306791271488e-13,-0.635,-0.650142864402549,-0.973851135373853,-3.12456547062437,0.131
KLK1,late_PP,-1.19628763570988,1.5904009180945e-20,-0.73,3.09280657712521,2.88085252992784,0.608078022453598,0.085
KRT17P3,late_PP,1.19522551094379,6.83449154734079e-15,0.654,-1.27251350563066,-0.941993243391083,1.19889119765434,0.134
ADORA2BP1,late_PP,-1.19454569983522,5.77259410688991e-15,-0.63,-0.672127663604072,-0.691542597204696,-3.17123477301216,0.008
RP11-1263C18.1,late_PP,-1.18999369277341,8.31143653407242e-21,-0.76,0.0264183965886173,-0.310052685991862,-2.43347575204838,0.137
GFRA1,late_PP,-1.1883935390495,6.47025530072053e-17,-0.695,5.50760754381683,5.14879929293366,3.05315471405177,0.146
UPK1A,late_PP,-1.187071395175,7.35140785800983e-07,-0.439,1.58392108027723,1.27307806896472,-0.872254187064051,0.127
SERPINB9,late_PP,1.18393399207624,1.61208795188654e-15,0.668,1.50605570882311,1.65127833904275,3.97116782185953,0.059
APOBEC3A,late_PP,1.18336871979995,6.01180218749449e-16,0.717,-0.996389075884114,-0.661367316228295,1.44977058259196,0.137
LIPG,late_PP,1.18123538091932,8.34239325736465e-13,0.626,1.85243131730259,2.00782481008536,4.31094136825248,0.063
GSTA3,late_PP,-1.17964935365767,6.73965063126908e-16,-0.614,2.83379936582709,2.73916873101533,0.372921236151004,0.038
CHRDL1,late_PP,-1.17944661404626,7.96527263822978e-14,-0.64,5.00539666784024,4.75103880514319,2.55989665650767,0.104
WDR72,late_PP,-1.17691026436025,6.95658552535552e-16,-0.677,3.22963876390292,2.95017907034008,0.79179893763898,0.115
EHF,late_PP,1.17675892438367,2.78659605258087e-24,0.73,6.60838622871833,6.90959055721681,9.04387347446521,0.124
MPZL2,late_PP,1.17081100634819,2.0104826909047e-24,0.744,5.73730134280132,6.03267384848812,8.16088188364562,0.122
CNTN2,late_PP,-1.16528801845056,1.42350191373901e-15,-0.69,1.56189146153828,1.44399269462081,-0.866741128037577,0.049
AC005162.5,late_PP,1.15512416196648,7.12917800041079e-14,0.657,-2.79481131140103,-2.4553225275639,-0.408203225992715,0.142
GALNT16,late_PP,-1.15476364914472,3.28780054385266e-16,-0.687,3.40098671116664,3.12097284230005,1.00956536271248,0.117
SLC8A1,late_PP,-1.15467809612459,3.89136955331927e-23,-0.73,6.0809997601858,5.78278683688591,3.69146132221447,0.125
RP11-5O23.2,late_PP,-1.15425756375336,1.27828204795307e-12,-0.624,0.334101996275358,0.129826001637499,-2.06335037938018,0.085
OTOGL,late_PP,-1.15369357474318,2.60356637655642e-10,-0.564,-0.493583684717858,-0.725685434876484,-2.88725023525755,0.097
ELF5,late_PP,1.15134955211432,1.14269834894149e-11,0.64,0.54540374505983,0.676089450764069,2.94365737027693,0.054
ATP1B1,late_PP,1.15033719464639,1.30022394998279e-16,0.606,5.56207561074743,5.65973068305596,7.96130207113287,0.041
LCK,late_PP,1.15009469675389,8.6669724812718e-17,0.711,-0.186341029941863,0.151312361943845,2.18990909599117,0.142
RAI14,late_PP,-1.15008551082797,9.50501286610314e-20,-0.66,6.34408938164579,6.2445294343417,3.94556818587353,0.042
CXCL17,late_PP,1.146052156099,7.7330589085585e-14,0.654,-2.80507021173436,-2.47281234651552,-0.436778500598197,0.14
CH17-360D5.1,late_PP,-1.14598071439519,3.88298043532546e-15,-0.676,0.650071128540839,0.479128456127716,-1.73317333469307,0.072
IL4R,late_PP,1.14539927380923,9.48481550803112e-23,0.719,4.13208656266959,4.41267794194294,6.50384840138536,0.118
AQP7,late_PP,-1.14381134001517,2.7478306674441e-11,-0.602,-0.345805934199862,-0.425752927534747,-2.73302756485561,0.033
CRABP1,late_PP,-1.14069815001735,3.51443732735622e-13,-0.634,1.5972736750141,1.39540424277768,-0.772015743536839,0.085
SERPINB1,late_PP,1.13784600944118,4.19923816608213e-21,0.709,4.36413744612679,4.63696276601542,6.72081267797004,0.116
RP11-71L14.3,late_PP,1.13616557972223,3.94747805999929e-17,0.642,0.683264560400825,0.70643164947605,3.05979460766591,0.01
ENPP5,late_PP,-1.12802233246455,2.83461202741153e-15,-0.676,1.03934677708976,0.750417862566855,-1.29525379035121,0.124
RP11-439E19.10,late_PP,-1.12614909431216,1.29448220127538e-18,-0.717,0.686681902853259,0.440250319097408,-1.64797541470664,0.106
CADM2,late_PP,-1.12554888033149,1.4067153639048e-12,-0.664,0.298534691451973,0.0521103865766441,-2.03486668757896,0.106
ATP2B2,late_PP,-1.1219296336598,8.34091213191743e-14,-0.657,0.440856368398532,0.20114182525355,-1.88559585122307,0.103
SLAMF1,late_PP,1.12131569760308,5.59251351869931e-14,0.684,-1.27792620281689,-1.05008364957805,1.04835212338036,0.098
GALNT8,late_PP,-1.12110407232267,2.39722702347756e-14,-0.662,2.12979608044668,1.89152503795824,-0.195062867962603,0.102
CACNA2D1,late_PP,-1.11943479573015,6.37922588934772e-22,-0.724,5.44304238736511,5.15837680327768,3.1260217254667,0.123
