gene,k,logFC,SE,z,P,FDR,I2,tau2,Q,direction
UTP6,2,0.074,0.183,0.4,0.686461089942956,0.968508560905064,44.7,0.0411,1.81,up
MT-TT,2,0.285,0.707,0.4,0.686472084450172,0.968508560905064,44.1,0.6194,1.79,up
WASHC4,2,-0.04,0.1,-0.4,0.686473881512782,0.968508560905064,22,0.009,1.28,down
DAGLA,2,0.199,0.492,0.4,0.68647422684541,0.968508560905064,33,0.2542,1.49,up
RNF222,2,-0.504,1.248,-0.4,0.6864964584421,0.968508560905064,64.8,2.2995,2.84,down
MAP2K1P1,2,0.121,0.301,0.4,0.686524603282723,0.968508560905064,74.9,0.141,3.99,up
CHAC1,2,-0.737,1.827,-0.4,0.686557877878426,0.968508560905064,84.8,5.7256,6.6,down
RPL23AP82,2,-0.033,0.083,-0.4,0.686663130398882,0.968586809616519,0,0,0.01,down
MTMR7,2,0.13,0.322,0.4,0.686767372549982,0.968649940836423,68.6,0.1528,3.18,up
KCTD3,2,0.073,0.182,0.4,0.68686574672198,0.968649940836423,74.2,0.052,3.87,up
BORCS6,2,0.067,0.166,0.4,0.686921724430499,0.968649940836423,32.9,0.0297,1.49,up
CYP2W1,2,-0.066,0.163,-0.4,0.686935249652283,0.968649940836423,0,0,0.53,down
RRAD,2,-0.578,1.434,-0.4,0.686956819678298,0.968649940836423,79.1,3.3785,4.79,down
PPARGC1B,2,-0.037,0.092,-0.4,0.6870149792664,0.968661746257487,0,0,0.34,down
TEX9,2,0.081,0.2,0.4,0.687137781473015,0.968727442470771,72.6,0.0602,3.65,up
KIAA0100,2,-0.045,0.112,-0.4,0.687300925240315,0.968727442470771,59.3,0.0171,2.46,down
RASGRF2,2,0.27,0.672,0.4,0.687375147433583,0.968727442470771,44.5,0.5664,1.8,up
MTAPP2,2,-0.064,0.158,-0.4,0.687458246369458,0.968727442470771,0,0,0.89,down
KIAA2022,2,0.37,0.921,0.4,0.687504490414541,0.968727442470771,50,1.1257,2,up
DCT,2,0.277,0.69,0.4,0.687545640251715,0.968727442470771,49,0.6167,1.96,up
CCDC14,2,-0.04,0.099,-0.4,0.687559515249933,0.968727442470771,0,0,0,down
NAP1L4,2,0.017,0.043,0.4,0.687572919903359,0.968727442470771,0,0,0.93,up
DHCR7,2,-0.136,0.339,-0.4,0.687594014343446,0.968727442470771,65.4,0.1647,2.89,down
CTD-2012M11.3,2,-0.164,0.407,-0.4,0.687800689280317,0.968727442470771,49.9,0.1768,2,down
POU2F2,2,-0.146,0.363,-0.4,0.687861622925516,0.968727442470771,21.4,0.1166,1.27,down
MIR205,2,0.079,0.196,0.4,0.687926372524066,0.968727442470771,35,0.0406,1.54,up
HIGD2A,2,0.022,0.055,0.4,0.687952768874088,0.968727442470771,0,0,0.03,up
IGFL2-AS1,2,0.076,0.189,0.4,0.688263413399757,0.968727442470771,0,0,0.23,up
TCF7L2,2,-0.148,0.37,-0.4,0.688413573460866,0.968727442470771,66.4,0.1992,2.98,down
SLC2A13,2,0.134,0.333,0.4,0.688414461853666,0.968727442470771,62.5,0.1559,2.67,up
PRDX1,2,0.093,0.232,0.4,0.688468294575402,0.968727442470771,77.3,0.0858,4.4,up
USP13,2,0.136,0.338,0.4,0.68847692125246,0.968727442470771,91,0.2096,11.15,up
BBS10,2,0.026,0.066,0.4,0.688481280063211,0.968727442470771,0,0,0.33,up
H2BFS,2,-0.121,0.301,-0.4,0.688484763145825,0.968727442470771,61.9,0.1173,2.63,down
DDX28,2,0.021,0.053,0.4,0.688522911427037,0.968727442470771,0,0,0.3,up
SLC2A9,2,-0.223,0.555,-0.4,0.688546277091007,0.968727442470771,75.4,0.4888,4.07,down
BASP1,2,0.042,0.104,0.4,0.688586406717281,0.968727442470771,0,0,0.54,up
EXOC2,2,-0.028,0.071,-0.4,0.688647780062932,0.968727442470771,24.9,0.0045,1.33,down
PPWD1,2,0.016,0.039,0.4,0.68867669638684,0.968727442470771,0,0,0,up
UBE2C,2,0.046,0.116,0.4,0.688796830142579,0.968727442470771,0,0,0.28,up
ACSL6,2,0.34,0.848,0.4,0.688878045088162,0.968727442470771,65.4,1.0325,2.89,up
ZNF302,2,0.105,0.262,0.4,0.688901467908414,0.968727442470771,67.9,0.1021,3.11,up
ZMYM5,2,0.018,0.045,0.4,0.688904885351613,0.968727442470771,0,0,0.24,up
IKBKAP,2,-0.067,0.167,-0.4,0.688917002275039,0.968727442470771,31.9,0.0287,1.47,down
PPP1R21,2,0.018,0.045,0.4,0.688956491875244,0.968727442470771,0,0,0.04,up
CDK10,2,0.073,0.183,0.4,0.689010884260019,0.968727442470771,22.5,0.0238,1.29,up
RP11-204C16.4,2,-0.095,0.237,-0.4,0.689046730356028,0.968727442470771,75.6,0.0874,4.1,down
DUSP1,2,0.088,0.22,0.4,0.689128936258211,0.968727442470771,5.7,0.028,1.06,up
PDXDC1,2,-0.015,0.038,-0.4,0.689183129550106,0.968727442470771,0,0,0.92,down
HIF1A,2,-0.138,0.346,-0.4,0.689226081464635,0.968727442470771,85.1,0.207,6.71,down
MAN1B1-AS1,2,0.055,0.136,0.4,0.689258171604086,0.968727442470771,0,0,0.72,up
DACT2,2,0.038,0.094,0.4,0.689258468624334,0.968727442470771,0,0,0.02,up
L34079.3,2,-0.051,0.127,-0.4,0.68934181808599,0.968727442470771,0,0,0.14,down
TRIM28,2,-0.018,0.045,-0.4,0.689400192578451,0.968727442470771,0,0,0.37,down
QSOX1,2,-0.156,0.391,-0.4,0.689500961394672,0.968727442470771,87.7,0.2711,8.1,down
CDC42EP3,2,0.036,0.091,0.4,0.689504498771237,0.968727442470771,0,0,0.07,up
LCN2,2,-0.9,2.253,-0.4,0.689537938476675,0.968727442470771,89.1,9.115,9.15,down
OPN1SW,2,0.218,0.545,0.4,0.68970103715355,0.968727442470771,74.3,0.4622,3.89,up
AP000347.2,2,-0.044,0.111,-0.4,0.689709546608233,0.968727442470771,0,0,0.11,down
SLC5A10,2,-0.101,0.253,-0.4,0.689771241554387,0.968727442470771,54.9,0.086,2.22,down
SLIT2,2,0.324,0.813,0.4,0.689782331490942,0.968727442470771,89.5,1.1908,9.52,up
RACGAP1,2,0.027,0.068,0.4,0.689829325587702,0.968727442470771,0,0,0.47,up
ELK4,2,0.054,0.135,0.4,0.689878851665636,0.968727442470771,64.1,0.0257,2.78,up
RRP36,2,0.061,0.154,0.4,0.689903570002581,0.968727442470771,47.7,0.0289,1.91,up
ADAP2,2,-0.338,0.848,-0.4,0.689903870884185,0.968727442470771,47.6,0.9385,1.91,down
FAM19A2,2,0.247,0.618,0.4,0.68996881905056,0.968727442470771,38.7,0.4631,1.63,up
BRMS1,2,0.078,0.195,0.4,0.689974761467454,0.968727442470771,74.6,0.0591,3.94,up
IGBP1,2,0.022,0.055,0.4,0.689974974651676,0.968727442470771,0,0,0.19,up
P4HA2,2,0.023,0.058,0.4,0.690032923650781,0.968727442470771,0,0,0.2,up
IRF5,2,-0.035,0.089,-0.4,0.690157495429484,0.968727442470771,0,0,0.49,down
PRR19,2,0.07,0.176,0.4,0.690163835160935,0.968727442470771,10,0.0119,1.11,up
WDR66,2,0.265,0.665,0.4,0.690176400366088,0.968727442470771,51.6,0.5645,2.07,up
ZNF789,2,0.036,0.089,0.4,0.690182631008876,0.968727442470771,0,0,0.55,up
HSPA8P9,2,0.07,0.176,0.4,0.690214196765201,0.968727442470771,0,0,0.49,up
TRIP10,2,0.044,0.111,0.4,0.690266415373081,0.968727442470771,24.2,0.0088,1.32,up
LLNLR-222A1.1,2,-0.06,0.15,-0.4,0.690328286712235,0.968727442470771,0,0,1,down
CTB-89H12.4,2,0.056,0.141,0.4,0.69034837853181,0.968727442470771,36.9,0.0226,1.59,up
ZNF569,2,0.068,0.171,0.4,0.690375249744805,0.968727442470771,59.7,0.0384,2.48,up
FAM215B,2,-0.067,0.169,-0.4,0.690400399917446,0.968727442470771,7.2,0.0112,1.08,down
WHAMMP3,2,0.068,0.171,0.4,0.690506958697668,0.968727442470771,0,0,0.03,up
ZNF213-AS1,2,0.028,0.069,0.4,0.690518787955599,0.968727442470771,0,0,0.29,up
CD163L1,2,0.098,0.245,0.4,0.690529054825898,0.968727442470771,4.8,0.0297,1.05,up
TMEM259,2,-0.123,0.308,-0.4,0.690542766682538,0.968727442470771,77.3,0.1528,4.41,down
GPR143,2,0.232,0.582,0.4,0.690546921239059,0.968727442470771,52.7,0.4467,2.12,up
ZC4H2,2,0.038,0.096,0.4,0.690606361715067,0.968728458761834,0,0,0.59,up
ZCWPW2,2,0.229,0.576,0.4,0.690647227152827,0.968728458761834,78.2,0.5407,4.59,up
USP32P1,2,0.142,0.357,0.4,0.690831988279368,0.968917759801282,0,0,0.04,up
SS18L1,2,0.019,0.048,0.4,0.690935310545344,0.968973781947055,0,0,0.03,up
ACVR2A,2,0.174,0.437,0.4,0.691034591382836,0.968973781947055,61.4,0.2743,2.59,up
GALNT14,2,0.077,0.193,0.4,0.691054358206969,0.968973781947055,4.1,0.0147,1.04,up
TM7SF3,2,-0.103,0.259,-0.4,0.691071145060513,0.968973781947055,47.5,0.0859,1.9,down
HNRNPRP1,2,-0.068,0.171,-0.4,0.691177966463586,0.969053723104095,42.4,0.0262,1.74,down
PLCB2,2,0.199,0.501,0.4,0.691286900595709,0.969136614641167,66.9,0.3646,3.02,up
U91328.19,2,0.059,0.149,0.4,0.691457184011835,0.969168300996525,0,0,0.82,up
FAM53C,2,-0.065,0.164,-0.4,0.691465959774345,0.969168300996525,71.5,0.0407,3.51,down
EPOR,2,0.046,0.116,0.4,0.691515840278505,0.969168300996525,0,0,0.04,up
TRPC4AP,2,-0.076,0.192,-0.4,0.691530949162059,0.969168300996525,84.4,0.0633,6.4,down
MIA,2,0.454,1.144,0.4,0.691583193707235,0.969168300996525,66.2,1.9315,2.95,up
LAD1,2,-0.167,0.42,-0.4,0.691608382557347,0.969168300996525,80.8,0.2949,5.2,down
PCDHA13,2,-0.068,0.17,-0.4,0.691751323498677,0.969227728995336,0,0,0.55,down
KIAA0825,2,0.139,0.351,0.4,0.691844202591421,0.969227728995336,77.1,0.1978,4.37,up
RLIM,2,-0.018,0.046,-0.4,0.691923314730339,0.969227728995336,0,0,0.1,down
RP11-96C23.11,2,-0.246,0.622,-0.4,0.691956308640337,0.969227728995336,81.1,0.6446,5.3,down
RP11-115C21.2,2,-0.041,0.103,-0.4,0.691995871757093,0.969227728995336,0,0,0,down
IGSF22,2,-0.276,0.697,-0.4,0.69205395946431,0.969227728995336,45.2,0.6234,1.83,down
ADAMTS6,2,-0.087,0.221,-0.4,0.692059258287604,0.969227728995336,0,0,0.1,down
RAD54L,2,-0.033,0.084,-0.4,0.692205959011512,0.969227728995336,0,0,0.14,down
PRUNE1,2,0.022,0.056,0.4,0.692213981942084,0.969227728995336,0,0,0.48,up
TMEFF1,2,-0.063,0.16,-0.4,0.692270249017267,0.969227728995336,0,0,0.17,down
RP11-771F20.1,2,-0.07,0.177,-0.4,0.692307023302819,0.969227728995336,0,0,0.23,down
FRG1EP,2,-0.102,0.258,-0.4,0.692326033289247,0.969227728995336,0,0,0.82,down
RND3,2,-0.145,0.367,-0.4,0.692492184436627,0.969227728995336,87.6,0.2383,8.1,down
ZNF614,2,0.033,0.084,0.4,0.692600980175718,0.969227728995336,25.8,0.0051,1.35,up
BCKDHB,2,0.094,0.237,0.4,0.692740377367477,0.969227728995336,73.2,0.0856,3.73,up
RP11-495P10.1,2,0.266,0.674,0.39,0.692912837555904,0.969227728995336,80.9,0.7543,5.23,up
HYAL3,2,-0.196,0.497,-0.39,0.692934987640567,0.969227728995336,76.7,0.3923,4.29,down
RP5-961K14.1,2,0.042,0.107,0.39,0.692961630296014,0.969227728995336,0,0,0,up
MSL2,2,0.087,0.221,0.39,0.69300022828882,0.969227728995336,85.5,0.0848,6.89,up
INSR,2,0.227,0.576,0.39,0.693038803861606,0.969227728995336,72.4,0.5182,3.62,up
CCDC180,2,0.224,0.568,0.39,0.693101557903685,0.969227728995336,58.4,0.4479,2.4,up
GPR135,2,-0.065,0.164,-0.39,0.693118302235007,0.969227728995336,0,0,0.57,down
NAT6,2,-0.102,0.259,-0.39,0.693149933068745,0.969227728995336,83,0.1122,5.87,down
SCYL3,2,-0.015,0.037,-0.39,0.693211352268378,0.969227728995336,0,0,0.5,down
MMP2,2,0.4,1.014,0.39,0.693218427473293,0.969227728995336,59.4,1.4386,2.46,up
SBSPON,2,0.271,0.687,0.39,0.693248887422713,0.969227728995336,50.2,0.6173,2.01,up
ST8SIA1,2,0.269,0.682,0.39,0.693258473344994,0.969227728995336,66.7,0.6919,3,up
IL1A,2,-0.39,0.989,-0.39,0.693270636162076,0.969227728995336,58.2,1.3544,2.39,down
TRAF6,2,-0.039,0.098,-0.39,0.69331181908988,0.969227728995336,27,0.0093,1.37,down
BHLHE22,2,-0.122,0.309,-0.39,0.693375950677554,0.969227728995336,0,0,0.36,down
CLDN12,2,-0.058,0.147,-0.39,0.693474014030147,0.969227728995336,42.4,0.0255,1.74,down
SCARF2,2,0.229,0.58,0.39,0.693477641125358,0.969227728995336,41,0.4067,1.7,up
ZZZ3,2,-0.016,0.04,-0.39,0.693517488395262,0.969227728995336,0,0,0.06,down
NDUFB8,2,0.067,0.17,0.39,0.693526199459293,0.969227728995336,76.8,0.0463,4.32,up
MREG,2,0.089,0.225,0.39,0.693540792971733,0.969227728995336,60.1,0.0694,2.51,up
ZFAS1,2,0.077,0.195,0.39,0.69355190024222,0.969227728995336,48.1,0.0471,1.93,up
SLC16A4,2,0.195,0.495,0.39,0.69357013958119,0.969227728995336,61.1,0.3432,2.57,up
RP11-752L20.3,2,0.069,0.175,0.39,0.693575290108448,0.969227728995336,0,0,0.88,up
TUBB2A,2,-0.273,0.693,-0.39,0.693646166737056,0.969227728995336,73.3,0.7553,3.74,down
ASH1L-AS1,2,0.028,0.07,0.39,0.693675364302516,0.969227728995336,0,0,0.1,up
RP11-64K7.1,2,0.054,0.137,0.39,0.693724447034051,0.969227728995336,0,0,0.62,up
PKP1,2,0.025,0.063,0.39,0.693807898905478,0.969227728995336,0,0,0.93,up
CTD-3148I10.15,2,0.126,0.32,0.39,0.69381956386803,0.969227728995336,26.4,0.1009,1.36,up
TMEM69,2,0.041,0.104,0.39,0.694009213142049,0.969227728995336,17.9,0.0096,1.22,up
SLC6A17,2,0.262,0.667,0.39,0.69401291253871,0.969227728995336,54.7,0.5973,2.21,up
PATZ1,2,0.127,0.323,0.39,0.694020483938417,0.969227728995336,79.3,0.1708,4.82,up
PSMD13,2,0.053,0.134,0.39,0.694096228150529,0.969227728995336,65.4,0.0256,2.89,up
FAR1,2,0.022,0.057,0.39,0.69420672618173,0.969227728995336,0,0,0.89,up
SLC25A19,2,0.043,0.11,0.39,0.694287361189069,0.969227728995336,0,0,0.11,up
LLNLF-65H9.1,2,-0.056,0.141,-0.39,0.694404261863495,0.969227728995336,0,0,0.7,down
BMPR1A,2,0.062,0.158,0.39,0.694412916687987,0.969227728995336,50,0.032,2,up
TMEM263,2,-0.03,0.077,-0.39,0.694423474305526,0.969227728995336,0,0,0.37,down
GJD3,2,-0.049,0.124,-0.39,0.6944325419964,0.969227728995336,0,0,0.69,down
TEX261,2,-0.028,0.071,-0.39,0.694463195831627,0.969227728995336,24,0.0039,1.32,down
RP11-321A17.3,2,0.069,0.177,0.39,0.694469271585269,0.969227728995336,25,0.0179,1.33,up
RP1-34M23.5,2,-0.041,0.105,-0.39,0.694470868700278,0.969227728995336,0,0,0.34,down
MAPT,2,0.341,0.867,0.39,0.694502405146829,0.969227728995336,54.3,1.0262,2.19,up
ABCA5,2,0.031,0.079,0.39,0.694550123174009,0.969227728995336,0,0,0.34,up
CTC-326K19.6,2,0.026,0.066,0.39,0.694589958130241,0.969227728995336,0,0,0.4,up
MTO1,2,0.015,0.039,0.39,0.694651552898673,0.969244163310139,0,0,0.41,up
RP11-1376P16.2,2,0.075,0.192,0.39,0.694764609437628,0.969332394493976,0,0,0.43,up
C7orf26,2,0.019,0.049,0.39,0.694889515391767,0.969347553140633,0,0,0.13,up
PI4K2A,2,-0.11,0.28,-0.39,0.694941497354697,0.969347553140633,78.4,0.1283,4.63,down
TMED1,2,-0.071,0.182,-0.39,0.694971130109343,0.969347553140633,70.3,0.0489,3.37,down
RP11-133K1.1,2,0.048,0.122,0.39,0.695039930228903,0.969347553140633,0,0,0.13,up
TRO,2,0.094,0.241,0.39,0.695108004574235,0.969347553140633,39.1,0.0543,1.64,up
AFG3L2P1,2,-0.046,0.119,-0.39,0.695167268272143,0.969347553140633,0,0,0.53,down
TMEM186,2,0.024,0.06,0.39,0.695174037024857,0.969347553140633,0,0,0.01,up
TLE2,2,0.308,0.787,0.39,0.695256884239485,0.969347553140633,51.9,0.8278,2.08,up
RP11-30L15.4,2,-0.073,0.187,-0.39,0.695313132032671,0.969347553140633,0,0,0.32,down
GNRHR2,2,-0.021,0.053,-0.39,0.695319143008863,0.969347553140633,0,0,0.47,down
TERF1P4,2,0.052,0.132,0.39,0.695325527033124,0.969347553140633,0,0,0.6,up
CHCHD6,2,0.027,0.069,0.39,0.695463875086142,0.969347553140633,0,0,0.66,up
ARFIP2,2,-0.068,0.174,-0.39,0.695552655610086,0.969347553140633,81.2,0.0503,5.32,down
CTC-250I14.3,2,-0.035,0.089,-0.39,0.695562008457522,0.969347553140633,0,0,0.21,down
ATXN7L3B,2,-0.014,0.037,-0.39,0.695567215416346,0.969347553140633,0,0,0.61,down
PLPP3,2,0.321,0.82,0.39,0.695587386968426,0.969347553140633,40.2,0.8245,1.67,up
TLK1P1,2,-0.091,0.233,-0.39,0.695727259837407,0.969347553140633,42.7,0.0464,1.74,down
RP11-697E2.7,2,-0.072,0.185,-0.39,0.695909333491406,0.969347553140633,13.6,0.0266,1.16,down
TUBB3,2,-0.085,0.217,-0.39,0.695924462650566,0.969347553140633,72.6,0.0689,3.65,down
KIAA1462,2,0.178,0.454,0.39,0.695932212788921,0.969347553140633,11.7,0.1948,1.13,up
ST3GAL1,2,-0.046,0.117,-0.39,0.695966956761351,0.969347553140633,0,0,0.47,down
FAM89A,2,0.109,0.28,0.39,0.695981103217783,0.969347553140633,60,0.1079,2.5,up
CMTM8,2,-0.05,0.129,-0.39,0.69598240418587,0.969347553140633,0,0,0.07,down
TARS,2,-0.162,0.415,-0.39,0.696061400679117,0.969347553140633,64,0.2506,2.78,down
SYNJ2,2,-0.026,0.067,-0.39,0.696076311291356,0.969347553140633,0,0,0.78,down
SEC62,2,0.034,0.087,0.39,0.696108055476644,0.969347553140633,18.5,0.0049,1.23,up
RAB4B-EGLN2,2,-0.022,0.056,-0.39,0.696120683207284,0.969347553140633,0,0,0.97,down
KCNK5,2,0.387,0.992,0.39,0.696377011551453,0.969550784183373,49.9,1.2702,2,up
RPL15P2,2,-0.045,0.116,-0.39,0.696404140446935,0.969550784183373,0,0,0.18,down
TSPY26P,2,-0.193,0.494,-0.39,0.696460029348445,0.969550784183373,54.4,0.3206,2.19,down
ATP1B1P1,2,-0.108,0.276,-0.39,0.69653944204351,0.969550784183373,24.1,0.0517,1.32,down
PTPRG-AS1,2,0.048,0.122,0.39,0.696566035808819,0.969550784183373,0,0,0,up
LRRC37B,2,-0.019,0.048,-0.39,0.696607308510659,0.969550784183373,0,0,0.06,down
OR2A20P,2,0.237,0.608,0.39,0.696782781489508,0.969550784183373,73.5,0.5762,3.77,up
STAC3,2,0.102,0.263,0.39,0.696858628330172,0.969550784183373,30.7,0.0647,1.44,up
TM7SF2,2,-0.035,0.09,-0.39,0.696936955144779,0.969550784183373,0,0,0.75,down
YWHAZP3,2,-0.069,0.177,-0.39,0.696968600875683,0.969550784183373,65.6,0.0448,2.9,down
GALNT5,2,-0.193,0.497,-0.39,0.696975300576502,0.969550784183373,62.7,0.3382,2.68,down
ZNF668,2,-0.114,0.294,-0.39,0.697001375147382,0.969550784183373,81.3,0.1441,5.35,down
EFCAB2,2,0.052,0.133,0.39,0.697077351034187,0.969550784183373,0,0,0.51,up
HLA-F-AS1,2,-0.041,0.106,-0.39,0.697119496523114,0.969550784183373,2.2,8e-04,1.02,down
DDX51,2,0.026,0.068,0.39,0.697205896450704,0.969550784183373,0,0,0.34,up
CTD-3141N22.1,2,0.059,0.152,0.39,0.697240091951649,0.969550784183373,0,0,0,up
USP6NL,2,-0.065,0.166,-0.39,0.697257172053709,0.969550784183373,35.8,0.032,1.56,down
TSPAN18,2,0.298,0.767,0.39,0.697263029431668,0.969550784183373,64.4,0.8573,2.81,up
HSPE1P3,2,-0.046,0.118,-0.39,0.697380315142421,0.969550784183373,0,0,0.17,down
RP1-117B12.4,2,-0.149,0.384,-0.39,0.697420902655796,0.969550784183373,55.4,0.1971,2.24,down
RBM12B-AS1,2,0.159,0.408,0.39,0.697446414104121,0.969550784183373,65.3,0.2362,2.88,up
ATG9A,2,-0.049,0.127,-0.39,0.697485011823362,0.969550784183373,59.8,0.0218,2.49,down
YBX1P6,2,-0.053,0.135,-0.39,0.697513803942184,0.969550784183373,0,0,0.03,down
REXO2,2,0.048,0.123,0.39,0.69776836283955,0.969550784183373,42.7,0.0171,1.74,up
IER2,2,-0.106,0.272,-0.39,0.697793296022658,0.969550784183373,64.6,0.106,2.82,down
NUTM2D,2,-0.056,0.143,-0.39,0.697801365398679,0.969550784183373,1.7,0.0023,1.02,down
WARS2,2,0.021,0.055,0.39,0.697837243107581,0.969550784183373,0,0,0.01,up
CDC16,2,-0.02,0.051,-0.39,0.697881007733957,0.969550784183373,0,0,0.15,down
GDPD1,2,-0.037,0.094,-0.39,0.698065122870022,0.969550784183373,0,0,0.66,down
LINC01547,2,-0.142,0.365,-0.39,0.698083940350243,0.969550784183373,65.8,0.1863,2.93,down
SMIM11B,2,-0.03,0.078,-0.39,0.698087236447996,0.969550784183373,0,0,0.49,down
RPL37AP8,2,0.067,0.172,0.39,0.69810323965158,0.969550784183373,5.1,0.0043,1.05,up
RBFA,2,0.018,0.046,0.39,0.698279686868647,0.969550784183373,0,0,0.19,up
FUT3,2,-0.613,1.581,-0.39,0.698302481072424,0.969550784183373,78.7,4.0993,4.7,down
AC074286.1,2,-0.127,0.327,-0.39,0.698312481445,0.969550784183373,25.3,0.1134,1.34,down
DYRK1A,2,-0.012,0.03,-0.39,0.698346133758771,0.969550784183373,0,0,0.66,down
DHX40P1,2,0.036,0.092,0.39,0.698368881747505,0.969550784183373,16.5,0.0049,1.2,up
ZNF33B,2,0.081,0.21,0.39,0.698409687108582,0.969550784183373,59.1,0.0594,2.45,up
IFT81,2,0.024,0.063,0.39,0.698433987157466,0.969550784183373,0,0,0.24,up
HARBI1,2,-0.09,0.233,-0.39,0.698453090966877,0.969550784183373,81.6,0.0903,5.42,down
CCDC137,2,0.061,0.158,0.39,0.6985308400512,0.969550784183373,39.4,0.0292,1.65,up
CCDC127,2,0.036,0.092,0.39,0.698591730855697,0.969550784183373,31.1,0.0076,1.45,up
MYCBPAP,2,0.133,0.342,0.39,0.698631510649457,0.969550784183373,10.1,0.0595,1.11,up
THEM4,2,0.032,0.083,0.39,0.698652100577701,0.969550784183373,0,0,0.49,up
RPS4XP6,2,-0.039,0.101,-0.39,0.698653397942527,0.969550784183373,0,0,0.06,down
DDX11L2,2,0.248,0.64,0.39,0.698678840791314,0.969550784183373,65,0.5884,2.86,up
TMEM8B,2,-0.128,0.331,-0.39,0.698730621597762,0.969550784183373,44.4,0.1366,1.8,down
ZNF503-AS1,2,0.162,0.419,0.39,0.698755483528924,0.969550784183373,10.8,0.0929,1.12,up
TAGLN2P1,2,0.029,0.075,0.39,0.698902878253869,0.969550784183373,0,0,0.85,up
WNT2B,2,0.223,0.575,0.39,0.698913709066604,0.969550784183373,70.7,0.509,3.42,up
CA8,2,0.076,0.197,0.39,0.698924124042525,0.969550784183373,0,0,0.5,up
STK11IP,2,-0.061,0.157,-0.39,0.698962562298024,0.969550784183373,45.5,0.0292,1.84,down
FRMD4B,2,-0.077,0.2,-0.39,0.698972281092602,0.969550784183373,74.6,0.0631,3.94,down
RP11-73M18.10,2,-0.056,0.144,-0.39,0.698997264634352,0.969550784183373,37.4,0.0216,1.6,down
PCDHA2,2,-0.074,0.192,-0.39,0.699007444990757,0.969550784183373,0,0,0.66,down
KAZN,2,-0.023,0.06,-0.39,0.699110430628528,0.969611711646996,0,0,0.06,down
SPATA7,2,0.025,0.064,0.39,0.699186442039619,0.969611711646996,0,0,0.44,up
TNFRSF10D,2,-0.152,0.393,-0.39,0.699239595791365,0.969611711646996,58.6,0.2063,2.41,down
RANP6,2,0.097,0.252,0.39,0.699250715775031,0.969611711646996,41.9,0.0614,1.72,up
TMEM86A,2,-0.333,0.863,-0.39,0.699407410018609,0.969693719362033,58.3,1.0472,2.4,down
LIG1,2,0.022,0.057,0.39,0.6994803132078,0.969693719362033,0,0,0,up
GPAT4,2,-0.017,0.044,-0.39,0.699499659436345,0.969693719362033,0,0,0.21,down
EIF2B3,2,0.02,0.052,0.39,0.69965405860077,0.969693719362033,0,0,0.31,up
TSPAN1,2,-0.082,0.213,-0.39,0.699673613945179,0.969693719362033,0,0,0.91,down
PRELID3A,2,-0.106,0.275,-0.39,0.699739924960623,0.969693719362033,23.5,0.0467,1.31,down
RP4-756G23.5,2,0.022,0.058,0.39,0.699746509439998,0.969693719362033,0,0,0.18,up
TXNRD1,2,0.074,0.191,0.39,0.699758394690559,0.969693719362033,28.7,0.0395,1.4,up
RP11-540B6.6,2,-0.057,0.149,-0.39,0.699794405555954,0.969693719362033,23.7,0.0149,1.31,down
SPDYE2,2,-0.062,0.161,-0.39,0.699846533139046,0.969693719362033,0,0,0.28,down
CH507-42P11.6,2,0.051,0.131,0.39,0.699858100703211,0.969693719362033,0,0,0,up
AP001258.4,2,0.086,0.224,0.39,0.700112520378048,0.969930097370837,50.2,0.0633,2.01,up
RP11-791G16.2,2,-0.086,0.223,-0.39,0.700128407045438,0.969930097370837,38,0.0469,1.61,down
TRAPPC6A,2,0.029,0.076,0.39,0.700219708441586,0.969969286312427,0,0,0.52,up
ZNF468,2,0.025,0.065,0.38,0.700256403965067,0.969969286312427,4.4,0.0014,1.05,up
PTPRS,2,0.173,0.449,0.38,0.70052269371825,0.970063867087831,68.3,0.3041,3.15,up
DOCK2,2,0.044,0.114,0.38,0.700527588190755,0.970063867087831,0,0,0.01,up
NBPF19,2,-0.066,0.172,-0.38,0.700566514488725,0.970063867087831,31.8,0.0306,1.47,down
NAA20,2,0.069,0.179,0.38,0.700602372522182,0.970063867087831,73.4,0.0493,3.76,up
HAAO,2,-0.033,0.085,-0.38,0.700649273934595,0.970063867087831,0,0,0.73,down
RASSF7,2,-0.147,0.383,-0.38,0.700691863809962,0.970063867087831,89.3,0.2634,9.34,down
LZTS2,2,-0.053,0.138,-0.38,0.70072154137541,0.970063867087831,63.6,0.0267,2.75,down
PPP2R2B,2,0.179,0.467,0.38,0.700723560241179,0.970063867087831,30.8,0.2415,1.44,up
RP11-552F3.9,2,0.047,0.123,0.38,0.700931071464349,0.970280509256801,0,0,0.16,up
TUBGCP6,2,-0.084,0.219,-0.38,0.700979792255017,0.970280509256801,57.6,0.0611,2.36,down
CEBPA,2,0.024,0.062,0.38,0.701122334501831,0.970408774280972,0,0,0.31,up
CENPA,2,-0.036,0.093,-0.38,0.701305246957584,0.970506935257191,0,0,0,down
PAQR6,2,0.15,0.39,0.38,0.701327807711097,0.970506935257191,64.5,0.2091,2.82,up
SPRR2A,2,0.743,1.936,0.38,0.701353265194206,0.970506935257191,93.2,6.9873,14.66,up
ACADM,2,0.05,0.131,0.38,0.701434041306075,0.970506935257191,0,0,0.8,up
PRRG2,2,-0.06,0.157,-0.38,0.701461354767667,0.970506935257191,35.4,0.0261,1.55,down
