"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.45283746684525e-09,0.482329927702808,0.437,0.385,3.51368741356525e-05,"ABHD17A"
1.4683666389034e-09,-0.252665974125277,0.18,0.249,3.55124471618786e-05,"ZNF511"
1.48047966147698e-09,-0.294405552853449,0.47,0.531,3.58054006128207e-05,"SYNCRIP"
1.51493610524945e-09,-0.353567863378632,0.214,0.282,3.66387297054578e-05,"NGDN"
1.52257763630047e-09,-0.129240913239931,0.181,0.259,3.68235401339268e-05,"TP53AIP1"
1.52500197201305e-09,0.381589745792436,0.603,0.563,3.68821726931355e-05,"PIM3"
1.52631153258185e-09,-0.251393926960249,0.548,0.608,3.6913844415492e-05,"ZFAND5"
1.55212972725003e-09,0.355997720950086,0.548,0.502,3.7538257453542e-05,"ARL2"
1.55467591489313e-09,-1.38382332243942,0.177,0.229,3.75998370016903e-05,"COL6A1"
1.56254917214759e-09,-0.503708228542,0.13,0.188,3.77902517283895e-05,"FBXO33"
1.57401150455283e-09,1.04456804283003,0.147,0.101,3.80674682376103e-05,"ARHGAP27"
1.59092661406764e-09,0.777475934143905,0.134,0.09,3.84765601612258e-05,"RAPGEF5"
1.73050194406543e-09,0.564462735166641,0.588,0.568,4.18521895172224e-05,"SNHG7"
1.76889308845419e-09,-0.497082771590305,0.143,0.204,4.27806793442646e-05,"ZNF217"
1.79472087794383e-09,0.491447293250866,0.425,0.363,4.34053244330715e-05,"SPTAN1"
1.8132895811835e-09,0.761970464556732,0.165,0.117,4.38544085209228e-05,"WARS1"
1.84263170327727e-09,-0.336811334486688,0.166,0.232,4.45640477437609e-05,"SRPRB"
1.84735214846323e-09,-0.13225469999272,0.561,0.637,4.46782117105832e-05,"HIGD2A"
1.85326400876792e-09,-0.447776551523513,0.199,0.267,4.48211900520522e-05,"NIP7"
1.91060185579132e-09,0.453031112471782,0.5,0.451,4.6207905882313e-05,"ARPC1A"
1.93918302439239e-09,0.899766223501506,0.151,0.104,4.68991414449299e-05,"AADACL2"
1.96726271080891e-09,-0.221711581372375,0.92,0.954,4.75782486609136e-05,"GAPDH"
2.06966646423958e-09,0.504642165063928,0.21,0.154,5.00548834376341e-05,"FNIP2"
2.08112643417239e-09,-0.502357140545381,0.083,0.135,5.03320428104593e-05,"IPMK"
2.09142193419193e-09,-0.591484851265719,0.096,0.151,5.05810394784319e-05,"TXLNG"
2.13349293618542e-09,-0.225340419456843,0.275,0.347,5.15985266616443e-05,"STARD10"
2.20477245192369e-09,-0.196187638710317,0.66,0.71,5.33224217497744e-05,"YWHAQ"
2.33151319441439e-09,-0.189298719433223,0.29,0.376,5.6387646606912e-05,"TMEM154"
2.36612326953161e-09,-0.594061659163418,0.095,0.149,5.72246912736219e-05,"SH2D3A"
2.3891163579934e-09,-0.141741213219724,0.658,0.714,5.77807791180705e-05,"NDUFB11"
2.4737267340628e-09,-0.11318796307644,0.501,0.573,5.98270810633089e-05,"ARHGDIA"
2.54766032796015e-09,-0.245152115842951,0.857,0.896,6.16151650317162e-05,"HSP90AB1"
2.60370995594547e-09,-0.323006168886242,0.405,0.471,6.29707252845411e-05,"CHMP2B"
2.68335178302884e-09,-0.259309980971581,0.403,0.477,6.48968628725525e-05,"AHNAK2"
2.69722000225812e-09,-0.135184909839333,0.984,0.992,6.52322657546126e-05,"RPS27"
2.72700156872762e-09,-0.38934560661942,0.435,0.502,6.59525329396775e-05,"H2AZ2"
2.75149572970778e-09,0.653405665427143,0.232,0.178,6.65449242229826e-05,"TRIOBP"
2.88446256729579e-09,-0.574038163864798,0.16,0.222,6.97607271900486e-05,"MBIP"
2.91661245600747e-09,-0.485041326365734,0.168,0.231,7.05382722485406e-05,"LYAR"
3.08539999739477e-09,-0.169800054433464,0.351,0.417,7.46203989369926e-05,"EBNA1BP2"
3.08819429024589e-09,-0.440886999108596,0.098,0.152,7.46879789095968e-05,"TRPS1"
3.10002230279944e-09,-0.375614420743157,0.101,0.158,7.49740393932044e-05,"FOXQ1"
3.16091864954661e-09,-0.10428558624818,0.984,0.988,7.64468175392847e-05,"RPL18A"
3.47935296855171e-09,-0.346220108438658,0.291,0.36,8.41481515444231e-05,"NIT2"
3.52286908200181e-09,-0.354817147202094,0.199,0.266,8.52005887482138e-05,"DCAF13"
3.60211893425714e-09,-0.211019031748858,0.202,0.272,8.7117246425009e-05,"RRP15"
3.6667912132449e-09,-0.387272556957717,0.278,0.347,8.86813454923279e-05,"EEA1"
3.68918590101005e-09,0.461321899896266,0.274,0.216,8.9222961015928e-05,"SOX7"
3.70169596726553e-09,-0.40818818215769,0.289,0.36,8.95255169683168e-05,"SYNGR1"
3.72304192946574e-09,-0.27074619877183,0.418,0.49,9.0041769064129e-05,"COPS6"
3.77121744006745e-09,0.707936844004649,0.265,0.21,9.12068937880313e-05,"RALB"
3.82075842060466e-09,-0.392466819477536,0.19,0.255,9.24050424023237e-05,"NPM3"
3.86049366806714e-09,-0.216223920018029,0.341,0.414,9.33660393622039e-05,"KLF13"
3.91006521456184e-09,0.808360352235275,0.198,0.148,9.45649272141782e-05,"ACP5"
3.91820312732057e-09,0.467862023237214,0.446,0.387,9.47617426342481e-05,"NBDY"
4.08025010073292e-09,-0.228571938188694,0.329,0.397,9.86808486862258e-05,"ATG101"
4.09685706110344e-09,-0.224507516581294,0.252,0.327,9.90824880227866e-05,"PSMG1"
4.13230662526054e-09,0.827745462281912,0.268,0.213,9.99398357319261e-05,"HSDL2"
4.15751281935148e-09,-0.539084258394193,0.254,0.317,0.000100549447536015,"ERRFI1"
4.33350323080822e-09,0.911048855329376,0.128,0.086,0.000104805775637097,"KLF7"
4.36608725169416e-09,-0.113347670511261,0.543,0.612,0.000105593820182223,"HNRNPM"
4.37304269540774e-09,-0.236019635113262,0.497,0.561,0.000105762037588436,"MRPL57"
4.39444485951373e-09,0.398321813042902,0.155,0.105,0.00010627964892734,"TNS1"
4.41880296953694e-09,0.526958841724757,0.393,0.331,0.000106868749818251,"YPEL3"
4.50061580766953e-09,-0.222826999064284,0.475,0.532,0.000108847393308488,"MRPS34"
4.60468885369757e-09,0.326598192749839,0.157,0.106,0.000111364399926676,"DAB2"
4.66609712605352e-09,-0.519874569944695,0.124,0.18,0.000112849558993604,"POLR1C"
4.70629258846425e-09,-0.128540455090138,0.626,0.692,0.000113821686252008,"PSMD8"
4.75921759550155e-09,-0.207042347564041,0.633,0.696,0.000115101677547205,"RSL24D1"
4.87258323267381e-09,-0.795683930883103,0.063,0.11,0.000117843425482216,"GLI3"
4.9848470984208e-09,-0.267460084477342,0.18,0.249,0.000120558527075307,"THOC6"
5.00450626724060e-09,-0.595460283696018,0.364,0.425,0.000121033984073214,"DDIT3"
5.17135292874115e-09,-0.281965577078861,0.456,0.521,0.000125069170581605,"IFRD1"
5.25718791107522e-09,-0.224003107787267,0.205,0.27,0.000127145089629354,"FH"
5.27838818844708e-09,-0.435392538184009,0.496,0.538,0.000127657818337593,"TYMP"
5.29650600894398e-09,0.643391665224345,0.28,0.226,0.00012809599782631,"FEZ2"
5.52871284914292e-09,-0.863239054732438,0.103,0.157,0.000133711920256522,"TNFSF9"
5.80981596954063e-09,-0.1718395851912,0.314,0.38,0.00014051039922334,"ABCF1"
6.24104949345039e-09,-0.152495374091595,0.653,0.702,0.000150939781999098,"POLR1D"
6.44150990117139e-09,-0.124592940366917,0.983,0.986,0.00015578791695983,"RPS19"
6.50521776447294e-09,-0.175123992687755,0.54,0.611,0.000157328691633778,"NDUFA13"
6.51776977672923e-09,-0.232897339564213,0.811,0.854,0.000157632262050196,"ZFP36"
6.55581594876756e-09,-0.42528987249488,0.288,0.359,0.000158552408720943,"IL1RN"
6.65587106801514e-09,-0.273536618583959,0.461,0.533,0.000160972241779946,"EIF1B"
6.67974101841583e-09,0.506168010981442,0.101,0.062,0.000161549536530387,"ZNF667-AS1"
6.69635567445643e-09,-0.420376120449808,0.177,0.242,0.000161951361986729,"BLVRA"
6.96754431933698e-09,-0.274920253611344,0.334,0.401,0.000168510059363165,"NAA50"
7.10234204357932e-09,0.650774864651779,0.296,0.25,0.000171770142323966,"CAPNS1"
7.10281369889035e-09,0.736400970727418,0.376,0.325,0.000171781549307663,"LAP3"
7.18224856115476e-09,-0.160228457893482,0.472,0.535,0.000173702681451528,"EIF3J"
7.191967224691e-09,-0.226496218814435,0.311,0.382,0.000173937727329152,"NOP58"
7.26319703591488e-09,-0.28104291426428,0.129,0.191,0.000175660420313601,"CDCP1"
7.28677466475006e-09,0.843725561115964,0.146,0.1,0.00017623064526698,"ALDOC"
7.36007182621522e-09,-0.138740481485984,0.289,0.358,0.000178003337117015,"UBE2H"
7.37771255954419e-09,-0.160967970303764,0.755,0.82,0.000178429978252576,"COX7A2"
7.41498923741717e-09,0.587001822144082,0.189,0.139,0.000179331514706934,"ZNF22"
7.47669503015174e-09,-0.537278562973651,0.153,0.211,0.00018082386930422,"ANXA8L1"
7.65228546710028e-09,-0.991522684103435,0.058,0.103,0.00018507052402182,"BCL2"
7.69701306890884e-09,0.83581656636798,0.143,0.099,0.00018615226107156,"LRCH1"
7.80354764999086e-09,-0.25697388595478,0.518,0.579,0.000188728799915029,"BLOC1S1"
8.08615349620775e-09,0.533010548229715,0.317,0.263,0.000195563622305785,"CYSTM1"
8.36631055381463e-09,-0.298347511025452,0.341,0.41,0.000202339220744007,"ITPA"
8.43450592483892e-09,-0.235192116053093,0.403,0.47,0.000203988525792229,"PCMT1"
8.57367631359378e-09,-0.113498878374398,0.471,0.568,0.000207354361644266,"PKP1"
8.71324219490484e-09,-0.174659313281323,0.569,0.627,0.000210729762483774,"LSM7"
8.73990327040142e-09,-0.273144734065956,0.098,0.153,0.000211374560594658,"DEF6"
8.78415106073966e-09,-0.102044043252217,0.958,0.969,0.000212444693403989,"RPL10A"
9.00970015760273e-09,-0.149491813453844,0.433,0.517,0.000217899598311622,"APEX1"
9.06231379782258e-09,-0.224290439563766,0.457,0.527,0.000219172059200339,"HNRNPR"
9.11152669283745e-09,-0.528524893927807,0.21,0.27,0.000220362273066274,"GM2A"
9.21991227492279e-09,-0.588491604038861,0.074,0.122,0.000222983578369008,"HSF2"
9.28413326238914e-09,-0.144524260504105,0.817,0.861,0.000224536762950881,"COX6C"
9.48142573355170e-09,-0.274139618962463,0.255,0.324,0.000229308281365948,"ELL2"
9.81101628249734e-09,1.46883171897903,0.239,0.201,0.000237279428792198,"LY6G6C"
9.98749925982024e-09,-0.266942884648613,0.25,0.317,0.000241547669598752,"ANKLE2"
1.00328497861961e-08,-0.277751503931643,0.4,0.459,0.000242644472079152,"BAIAP2"
1.04705885706388e-08,0.639633840482005,0.122,0.081,0.000253231184580899,"PRKAG2"
1.11634045069202e-08,-0.102519473318485,0.97,0.984,0.000269986937999864,"MT-CO3"
1.11909865699572e-08,-0.268317215323542,0.816,0.849,0.000270654010194416,"NFKBIA"
1.14827599647538e-08,-0.253629919457452,0.322,0.383,0.00027771054974757,"POLD2"
1.17683755606192e-08,-0.693896551942331,0.104,0.155,0.000284618162933576,"MORC4"
1.20333218436481e-08,-0.633604393272876,0.195,0.251,0.00029102588878863,"SPTY2D1"
1.20938365959776e-08,0.20897245590029,0.889,0.918,0.000292489438073719,"HLA-C"
1.28967381362438e-08,-0.455028957632384,0.19,0.251,0.000311907611825057,"RRP1"
1.30794151606758e-08,-0.263758839888653,0.36,0.431,0.000316325655660944,"MPG"
1.36009589501158e-08,-0.591547544844343,0.178,0.236,0.000328939192208552,"DDX3Y"
1.36761216882041e-08,-0.186153522980144,0.154,0.215,0.000330757003029216,"METTL8"
1.36936899715187e-08,-0.235783151369588,0.453,0.515,0.000331181891961181,"AP3S1"
1.37673159338011e-08,-0.434948302500181,0.248,0.307,0.00033296253585898,"NOC2L"
1.3858335807791e-08,0.559905220560912,0.147,0.102,0.000335163851511425,"BCAR1"
1.3860330772093e-08,-0.198780438794306,0.301,0.383,0.000335212099723068,"TENT5B"
1.3920490784542e-08,-0.62498847298643,0.08,0.128,0.000336667069624148,"ESPN"
1.39889741609014e-08,-0.207339117546721,0.334,0.396,0.000338323340081399,"GLRX5"
1.4221162673132e-08,-0.886857845849986,0.071,0.118,0.000343938819249697,"YARS2"
1.42527803281966e-08,0.933345117317983,0.125,0.084,0.000344703492237434,"ATP11A"
1.42621898125058e-08,-0.306897838523057,0.193,0.254,0.000344931060615452,"CTR9"
1.43356351730211e-08,-0.32722772420223,0.455,0.512,0.000346707336659515,"MRPL18"
1.51016237631099e-08,-0.585480760959723,0.18,0.237,0.000365232770710814,"DNAJA4"
1.53484843316875e-08,-0.200777626140926,0.564,0.615,0.000371203093561862,"NHP2"
1.53808339550198e-08,-0.430363583786084,0.319,0.384,0.000371985469202154,"EPC1"
1.59968915624139e-08,-0.346294452689025,0.193,0.255,0.00038688482243698,"POP5"
1.60682735326839e-08,-0.1272008101359,0.613,0.683,0.000388611195387959,"SBDS"
1.62963355914107e-08,-0.314832457683671,0.255,0.323,0.000394126876278267,"CEBPZ"
1.66201032880724e-08,0.604066406080693,0.364,0.31,0.00040195719802203,"TJP1"
1.6641402596258e-08,-0.342586103050091,0.27,0.33,0.0004024723217905,"RNF149"
1.76039330796413e-08,-0.112646324980722,0.536,0.599,0.000425751121531125,"RBM25"
1.76230619199599e-08,-0.527382432915522,0.105,0.159,0.000426213752534231,"FARSB"
1.7958090758903e-08,-0.27118929586199,0.286,0.353,0.000434316425004069,"PABPC4"
1.79969151313426e-08,-0.244318661430115,0.336,0.402,0.00043525539245152,"ZNF385A"
1.80344375206007e-08,0.410187981150145,0.24,0.185,0.000436162871435727,"PHACTR2"
1.8059907046006e-08,-0.206821467730835,0.821,0.886,0.000436778851907655,"PFN1"
1.84019854639192e-08,-0.385567355242524,0.216,0.278,0.000445052018444887,"LLPH"
1.90831728450319e-08,-0.457580407544846,0.209,0.273,0.000461526535257097,"DDX27"
1.91251783076623e-08,0.822081758049872,0.479,0.45,0.000462542437370813,"GGCT"
1.98692969822407e-08,-0.197109565124039,0.58,0.685,0.000480538947515492,"MT2A"
2.04007644826079e-08,0.794771848389762,0.18,0.131,0.000493392489011871,"KIF9"
2.04803760492459e-08,-0.404670112678738,0.64,0.68,0.000495317894751011,"HES1"
2.07210950628805e-08,-0.307229888479739,0.664,0.71,0.000501139684095765,"CEBPD"
2.08835077313698e-08,-0.571421508557918,0.119,0.172,0.000505067634483179,"NOC4L"
2.10978470546033e-08,0.371730577857089,0.529,0.481,0.000510251431015582,"APP"
2.16815677574222e-08,0.663549494100672,0.119,0.079,0.000524368716213257,"ARC"
2.25162948003743e-08,0.617650404306734,0.443,0.421,0.000544556589747053,"CAV2"
2.27498533709103e-08,-0.582995815353893,0.203,0.259,0.000550205203775466,"MYADM"
2.2774699662749e-08,0.413472142876369,0.185,0.134,0.000550806111343585,"FAM219B"
2.30856431269442e-08,-0.401007259233684,0.17,0.226,0.000558326279025145,"HIVEP2"
2.3429678866175e-08,-0.893087239785797,0.092,0.141,0.000566646783378442,"OAF"
2.39947728140199e-08,-0.367574614202995,0.19,0.249,0.000580313580507072,"CREBBP"
2.42555932163631e-08,-0.258132040631757,0.591,0.653,0.00058662152193774,"SARAF"
2.44032915410728e-08,-0.135113442110748,0.586,0.653,0.000590193605920846,"NDUFV2"
2.46634471030798e-08,-0.276477563715213,0.251,0.32,0.000596485468187985,"PCBD1"
2.49067886084322e-08,-0.482360197945318,0.131,0.186,0.000602370682494932,"BARD1"
2.50418615473753e-08,-0.259531043281272,0.369,0.434,0.000605637421523273,"MRPS26"
2.5087439268829e-08,-0.182650607105751,0.336,0.398,0.000606739718716628,"SMG1"
2.55754925116802e-08,-0.10994554570644,0.758,0.782,0.000618543286394986,"PERP"
2.61417330956462e-08,-0.279530270847138,0.146,0.204,0.000632237814918202,"TMEM238"
2.62243075361728e-08,0.923176645141617,0.101,0.064,0.000634234877762339,"SH3BP4"
2.66819014959765e-08,0.226504514328697,0.786,0.794,0.000645301787680191,"SRSF5"
2.71825166524599e-08,-0.214521663075022,0.457,0.517,0.000657409165239744,"SRP72"
2.75087395891675e-08,-0.322408706268762,0.245,0.31,0.000665298866964017,"SF3B4"
2.79069647296598e-08,0.377477281599467,0.646,0.632,0.000674929941986822,"GABARAPL2"
2.91847332822335e-08,-0.19138055427365,0.308,0.387,0.000705832774430816,"PPP1R14C"
2.93197253127282e-08,-0.135485670540743,0.172,0.234,0.000709097556688332,"CHP2"
2.99755158649749e-08,-0.206309195097495,0.416,0.48,0.000724957851194418,"NDUFS3"
3.06571513858554e-08,-0.230175325078292,0.287,0.352,0.000741443206266912,"C1D"
3.06871045658769e-08,-0.594964238599318,0.116,0.17,0.000742167623925733,"ATIC"
3.14122770719139e-08,-0.341472234156054,0.069,0.116,0.000759705920984238,"LGR4"
3.14770476712306e-08,-0.330094361753746,0.321,0.381,0.000761272397928712,"UBE2G1"
3.16215169398138e-08,-0.33334394994696,0.122,0.177,0.000764766387189397,"RAB7B"
3.2003632846323e-08,0.620328329006081,0.243,0.188,0.000774007860388322,"WWP1"
3.23804763086152e-08,-0.145087897789781,0.717,0.771,0.000783121819523858,"ATP5ME"
3.25244201039226e-08,-0.775466074831276,0.078,0.124,0.000786603100213367,"MTFR1"
3.28885932809336e-08,-0.482072110306165,0.172,0.228,0.00079541062849938,"PNO1"
3.42237144368458e-08,0.441816230952011,0.632,0.616,0.000827700533655115,"TPM3"
3.44902482398007e-08,-1.07475394996586,0.06,0.103,0.000834146653679579,"AMN"
3.45093343105364e-08,-0.331258529034897,0.319,0.382,0.000834608250300323,"UBA2"
3.50923791402845e-08,-0.158258971764384,0.328,0.403,0.000848709189507782,"CLCA2"
3.53085651866328e-08,-0.725815009623827,0.132,0.185,0.000853937649038714,"EZH2"
3.67649149416581e-08,0.978254716983593,0.167,0.123,0.000889159467864002,"PIEZO1"
3.68942851755361e-08,-0.3822000425927,0.321,0.377,0.00089228828697034,"MPZL2"
3.70435480388997e-08,-0.490488975385097,0.079,0.126,0.00089589820932079,"EEF1AKMT4"
3.79545443957445e-08,-0.337578584962485,0.345,0.409,0.000917930656211081,"MPLKIP"
3.9104845499695e-08,-0.520570961076513,0.14,0.193,0.000945750688410123,"PHF23"
4.06118131144719e-08,0.481596789454731,0.273,0.219,0.000982196700173502,"RCN1"
4.13526110536778e-08,0.645394468663284,0.485,0.448,0.0010001128983332,"SYNE2"
4.1924409672547e-08,-1.14231779130737,0.058,0.1,0.00101394184793055,"MT1F"
4.24214941420274e-08,-0.133979222751244,0.247,0.326,0.00102596383582493,"NECTIN4"
4.25901311692646e-08,-0.312270962939447,0.475,0.534,0.00103004232232866,"CLK1"
4.26236721681828e-08,-0.385720445975986,0.119,0.172,0.0010308535113875,"BYSL"
4.31129039483776e-08,-0.512787746087363,0.153,0.207,0.00104268558199151,"SRF"
4.32585574363196e-08,-0.451331091585648,0.237,0.295,0.00104620821159739,"SNHG19"
4.45383855379475e-08,0.385152889116112,0.168,0.121,0.00107716085423526,"SLC29A1"
4.54156258735168e-08,0.591709648150786,0.183,0.134,0.001098376911751,"GSE1"
4.61755347838356e-08,-0.335588751689755,0.148,0.204,0.00111675530874706,"PPTC7"
4.64198139861338e-08,-1.04985050922842,0.088,0.134,0.00112266320125465,"FN1"
4.85708942670884e-08,-0.231093087375635,0.251,0.313,0.00117468707784953,"MRPS35"
4.86803483214673e-08,-0.346833120091448,0.446,0.507,0.00117733422415469,"SGK1"
4.88029162868828e-08,0.843428261303656,0.11,0.073,0.00118029853039826,"APOL1"
5.11380480120797e-08,0.433042630868273,0.478,0.423,0.00123677369117215,"ARL4A"
5.20130862429779e-08,-0.30195314182207,0.177,0.238,0.00125793649078642,"EXOSC5"
5.26441885523832e-08,-0.266142144182232,0.203,0.263,0.00127319970013939,"TCERG1"
5.35197199057378e-08,0.582862972869657,0.208,0.159,0.00129437442592027,"STARD3"
5.58746570175367e-08,-0.137749598216659,0.397,0.464,0.00135132857996913,"HEXIM1"
5.66217029160998e-08,-0.222137024825328,0.114,0.165,0.00136939588502587,"ANKRD39"
5.66228250558181e-08,0.772907400688127,0.139,0.096,0.00136942302397496,"CCDC85C"
5.74466644184584e-08,-0.376418568003469,0.312,0.372,0.00138934757896042,"TSPYL1"
5.80767547408883e-08,-0.139316347724925,0.594,0.648,0.00140458631340838,"MICOS10"
5.8564547778919e-08,-0.103412486633669,0.743,0.804,0.00141638358803316,"HNRNPK"
5.93185216720248e-08,-0.108734508706943,0.84,0.889,0.00143461844663792,"COX7C"
5.94124292346362e-08,-0.116786169485929,0.684,0.737,0.00143688960103968,"ZNF706"
5.96547760238139e-08,-0.34250975943316,0.418,0.475,0.00144275075813594,"DPP7"
6.10703015914886e-08,-0.845461159087415,0.086,0.132,0.00147698524399015,"ACKR3"
6.12544506117089e-08,-0.102439091843437,0.779,0.842,0.00148143888804418,"HNRNPA2B1"
6.21289603788541e-08,0.783178700501838,0.213,0.165,0.00150258890676259,"TMEM107"
6.29011924519478e-08,-0.581694073968176,0.126,0.179,0.00152126533945036,"ZDHHC18"
6.3047053700732e-08,-0.702047112892076,0.103,0.151,0.0015247929937522,"CENPW"
6.55547748779523e-08,-0.433646876115263,0.112,0.164,0.00158544223042328,"TSKU"
6.59039747863233e-08,-0.250612782399997,0.41,0.46,0.00159388763020723,"MRPS12"
6.59607851212094e-08,-0.135182838548817,0.595,0.653,0.00159526158815645,"SNRPF"
6.62104398313675e-08,0.80220848749575,0.144,0.102,0.00160129948732162,"SLC39A10"
6.68430933654468e-08,-0.387312580194866,0.196,0.256,0.00161660021304333,"SDHAF3"
6.68507055833385e-08,-0.277541769463607,0.306,0.369,0.00161678431453304,"COQ4"
6.75037621984686e-08,-0.382348487614207,0.239,0.295,0.00163257848876996,"LRRC59"
6.75947636451059e-08,-0.161778488527292,0.606,0.678,0.00163477935875689,"MIF"
6.7788153814399e-08,-0.459869886320789,0.08,0.125,0.00163945650000124,"NUFIP1"
6.88753050396936e-08,-0.138088632060258,0.967,0.986,0.00166574925238499,"MT-CO1"
6.90933604639472e-08,0.356265601391736,0.188,0.137,0.00167102292282056,"LAMC1"
6.96058793465821e-08,-0.148275518694344,0.868,0.913,0.00168341819199709,"RPS26"
7.05995824708927e-08,0.578402311946405,0.269,0.213,0.00170745090205854,"TANC1"
7.09408694050841e-08,-0.460809617545565,0.135,0.189,0.00171570492656196,"FAM83F"
7.10670098750691e-08,-0.246468294946841,0.428,0.488,0.00171875563382855,"YME1L1"
7.13061732063078e-08,-0.117154493146403,0.764,0.823,0.00172453979899455,"ELOB"
7.14297829652333e-08,-0.342004662300707,0.385,0.442,0.00172752930101417,"PPP1R10"
7.23092531382809e-08,0.639777677879968,0.144,0.101,0.00174879928714932,"CDC42BPA"
7.59783490893926e-08,-0.200691324496015,0.628,0.69,0.00183753637272696,"NDUFA11"
7.70659951251169e-08,-0.160457246449348,0.359,0.421,0.00186384109210095,"CCDC47"
7.84245342301458e-08,-0.173474814005625,0.622,0.688,0.00189669736035608,"TMEM258"
7.94664450235338e-08,-0.208200047322218,0.293,0.351,0.00192189597289416,"PNPLA8"
8.2161126627023e-08,0.184193427274657,0.206,0.153,0.00198706684747455,"PCMTD2"
8.45650250825297e-08,-0.569629589291277,0.127,0.179,0.00204520513162098,"FAT1"
8.54423120234904e-08,-0.10788720188151,0.572,0.633,0.00206642231628811,"TUFM"
8.71725600740452e-08,-0.334698553828574,0.199,0.254,0.00210826836539078,"AEBP2"
8.82930596318584e-08,-0.184476331616713,0.204,0.26,0.00213536764719649,"RBP1"
8.94102413852574e-08,-0.277249606082899,0.354,0.422,0.00216238668790245,"MAFF"
8.97458522127379e-08,-0.123836518703464,0.855,0.901,0.00217050343576507,"YBX1"
9.19114240544882e-08,-0.1546461552558,0.571,0.635,0.0022228777907578,"RWDD1"
9.41894116030201e-08,-0.844702137018375,0.084,0.128,0.00227797091961904,"RHOBTB3"
9.52072521651254e-08,-0.834103961344693,0.141,0.194,0.00230258739361356,"CCL20"
9.86495020157545e-08,-0.199508250777906,0.29,0.355,0.00238583820625102,"KRR1"
1.01030019419667e-07,0.645971795417784,0.126,0.087,0.00244341101966463,"NRP2"
1.01223251311129e-07,-0.110658993172957,0.667,0.731,0.00244808433295966,"SF3B5"
1.0186729969835e-07,-0.385620617309083,0.247,0.306,0.00246366064320461,"PLEKHB2"
1.02337278500707e-07,-0.282983537682205,0.387,0.439,0.00247502708053961,"GTF3C6"
1.0251484328255e-07,-0.212671673864571,0.245,0.304,0.00247932148478847,"TACC2"
1.09274318416755e-07,-0.242702353505094,0.2,0.259,0.00264279939090921,"SREBF1"
1.10192745365015e-07,0.410652997665059,0.138,0.095,0.0026650115466529,"FERMT2"
1.13504036170909e-07,0.622333753638346,0.191,0.143,0.00274509511479342,"STIM2"
1.14668428550038e-07,-0.773436466350314,0.093,0.14,0.00277325594448266,"CKAP2"
1.15091743171066e-07,-0.550782981073131,0.158,0.212,0.00278349380859223,"RCAN3"
1.15628187324843e-07,-2.89672474847966,0.117,0.159,0.00279646771045133,"APOD"
1.15908564070586e-07,0.53661876037677,0.203,0.152,0.00280324862204711,"ENDOD1"
1.1693101769952e-07,0.557920248312119,0.194,0.145,0.0028279766630629,"SKAP2"
1.17754093333674e-07,-0.367357681412435,0.244,0.304,0.00284788274727491,"ATP6V1B2"
1.20358273396563e-07,-0.340006773859832,0.106,0.154,0.00291086484209587,"BASP1"
1.20626331622837e-07,-0.183638395647774,0.595,0.65,0.00291734783029832,"TRA2B"
1.2072822670492e-07,-0.136804595233176,0.502,0.559,0.0029198121628585,"CCT3"
1.21648563404135e-07,-0.861590979855051,0.095,0.141,0.002942070505929,"PTK7"
1.26716432921924e-07,0.305880210264548,0.103,0.066,0.00306463693021673,"LIX1L"
1.27052290219052e-07,-0.15380121781762,0.75,0.814,0.00307275963894777,"TPI1"
1.29713842257619e-07,-0.832691178214784,0.113,0.161,0.0031371292750005,"ZNF503"
1.30340312243465e-07,-0.325475011118826,0.219,0.276,0.0031522804516082,"MLEC"
1.31514182710361e-07,-0.129382063899593,0.531,0.606,0.00318067050885009,"FBL"
1.31886899794186e-07,-0.545513259934438,0.187,0.243,0.00318968467152239,"SMNDC1"
1.32113531234923e-07,0.655681038822402,0.17,0.126,0.00319516575291662,"SLC6A6"
1.33552773066532e-07,-0.334371148461418,0.209,0.15,0.00322997381661408,"NNMT"
1.35210455500746e-07,-0.252970220129973,0.368,0.429,0.00327006486628555,"IDH3G"
1.36300287060896e-07,-0.171433741978036,0.438,0.506,0.00329642244256778,"ANXA7"
1.36489001839259e-07,-1.11672022398478,0.062,0.101,0.00330098650948248,"LOXL1"
1.36771115145779e-07,-0.294327403997167,0.265,0.326,0.00330780941980067,"TWF1"
1.41892670153581e-07,-0.359998319937536,0.247,0.309,0.00343167422766437,"TIPRL"
1.44091029523238e-07,-0.966534286194453,0.07,0.112,0.00348484154901951,"TEX10"
1.45354421140613e-07,0.758034753298068,0.188,0.142,0.00351539667528573,"PTPN14"
1.45682592517898e-07,-0.306348536693467,0.196,0.254,0.00352333350004536,"ITPRIP"
1.5034020460576e-07,-0.393772360292712,0.182,0.235,0.00363597784839032,"WDR47"
1.51706717891586e-07,-0.888623825306111,0.067,0.107,0.00366902697220801,"PARD6B"
1.53481972049429e-07,-0.458890258477366,0.104,0.152,0.00371196149401544,"FOXN1"
1.55104140417053e-07,-0.166552935538789,0.356,0.422,0.00375119363598643,"RAB21"
1.57915662351628e-07,-0.137771550277365,0.915,0.938,0.00381919029397411,"RPL4"
1.6071267622717e-07,0.57002679919039,0.433,0.383,0.00388683607455409,"LYPLA1"
1.63095611547043e-07,-0.54665896608773,0.172,0.224,0.00394446736526524,"ZNF331"
1.669174908845e-07,-0.644995684224874,0.124,0.173,0.00403689951704164,"RAB3IP"
