"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","fdr_BH"
2.51503727503071e-36,-0.156768199339538,0.249,0.331,6.08261764966177e-32,"RNF149",9.33833545863815e-36
2.64153480624321e-36,-0.185777644955319,0.283,0.366,6.3885519288992e-32,"PLEKHJ1",9.80000780649544e-36
2.74989416757397e-36,0.784806445726677,0.199,0.147,6.65061904427765e-32,"PLCG2",1.01936893183293e-35
3.34177108269323e-36,-0.252064056871697,0.128,0.19,8.08207336349358e-32,"FBXO33",1.23776366121615e-35
3.91118573912352e-36,-0.495923988176167,0.084,0.138,9.45920271007024e-32,"NUP88",1.44748935952403e-35
4.20414330521331e-36,-0.31904387062777,0.14,0.205,1.01677205836584e-31,"STK17B",1.55464289486756e-35
4.44668644438488e-36,-0.146937446071295,0.389,0.474,1.07543111657448e-31,"MRPS15",1.64299456012626e-35
5.70884956313812e-36,-0.298806981477298,0.151,0.219,1.38068526684495e-31,"PAK1IP1",2.10763299725286e-35
5.99584983686968e-36,-0.142452647566004,0.343,0.431,1.45009628304693e-31,"IDH3G",2.21179156045696e-35
7.46365246865712e-36,-0.117666398027991,0.338,0.424,1.80508434954472e-31,"LTBP3",2.75101021592305e-35
7.69233713311071e-36,-0.105875585069603,0.247,0.331,1.86039173564283e-31,"CEBPZ",2.83300104796883e-35
9.03957922408959e-36,-0.154222184755554,0.233,0.314,2.18622223534607e-31,"GAS2L1",3.32647724931854e-35
9.4479457032525e-36,-0.157228134832573,0.232,0.312,2.28498566833162e-31,"RNF114",3.47393695858053e-35
9.96751363704343e-36,-0.110996744207177,0.34,0.431,2.41064317311895e-31,"DGCR6L",3.66201289852866e-35
1.04550491772242e-35,-0.284491652894519,0.12,0.182,2.52855364351168e-31,"PSME4",3.83802573272232e-35
1.05332321164091e-35,-0.151076282290045,0.296,0.378,2.54746218735354e-31,"VPS4B",3.86360315352292e-35
1.08041698517284e-35,-0.113266321919692,0.942,0.97,2.61298847864051e-31,"RPS5",3.95978493112984e-35
1.14566516784995e-35,-0.159557503984431,0.333,0.415,2.7707912084451e-31,"MRPL36",4.19553671548921e-35
1.14752685055703e-35,-0.252835568608373,0.146,0.213,2.77529368807219e-31,"EXOSC3",4.19896811311803e-35
1.22392061691071e-35,-0.23242677344852,0.143,0.208,2.96005201199855e-31,"SEMA4B",4.47489816537161e-35
1.23211190294888e-35,-0.132041278831048,0.335,0.421,2.97986263728185e-31,"MPC1",4.5012229696628e-35
1.25051575770284e-35,-0.225918977336171,0.227,0.301,3.02437236000431e-31,"TOMM5",4.56478461071431e-35
1.38703684630221e-35,-0.104638822216369,0.418,0.506,3.35454861278189e-31,"BHLHE40",5.05906371008702e-35
1.4304924444959e-35,0.98965310785095,0.224,0.172,3.45964597701334e-31,"UACA",5.21337575478e-35
1.58551214396219e-35,-0.139703653732788,0.252,0.331,3.83456112017256e-31,"PTGR1",5.77370540956881e-35
1.65844807333773e-35,-0.273768355436429,0.149,0.214,4.0109566653673e-31,"GRWD1",6.0344653053098e-35
1.76752905018503e-35,-0.298172494448933,0.16,0.226,4.27476900787249e-31,"STX3",6.42622050992011e-35
1.78010488695548e-35,-0.430699506052497,0.084,0.137,4.30518366910183e-31,"IPMK",6.46676503333187e-35
1.93868061946793e-35,-0.921073185013967,0.065,0.113,4.68869907818318e-31,"MXRA8",7.03720918705345e-35
1.98853994176968e-35,-0.148647440219509,0.337,0.425,4.80928384916997e-31,"AK3",7.21242801563587e-35
2.06850627277841e-35,-0.283718227480444,0.176,0.244,5.00268242071459e-31,"TMEM41A",7.49647804045232e-35
2.267797096596e-35,-0.185115080985985,0.263,0.342,5.48466727811743e-31,"GPI",8.21217433464309e-35
2.33466663102914e-35,-0.609143775600796,0.085,0.137,5.64639124714399e-31,"GAREM1",8.4475865908393e-35
2.38735879514303e-35,-0.186002255563771,0.395,0.485,5.77382724605342e-31,"SELENOT",8.63136647193033e-35
2.4639320471977e-35,-0.144890326767096,0.474,0.575,5.95901965614764e-31,"MLF2",8.90112603526234e-35
2.5101543168053e-35,-0.137272070567697,0.268,0.352,6.07080821519363e-31,"IFT25",9.06089884945379e-35
2.83504646316403e-35,-0.117186546361885,0.449,0.552,6.85655987116222e-31,"KHDRBS1",1.02255329541127e-34
3.32541432856779e-35,-0.153842112857183,0.331,0.42,8.04251455364121e-31,"CLNS1A",1.19846876714495e-34
3.71051795002854e-35,-0.129307560377782,0.217,0.296,8.97388766214403e-31,"RNF141",1.33619841483581e-34
3.71510955021369e-35,-0.207286266636547,0.156,0.223,8.98499244719181e-31,"NUP50",1.33679179615851e-34
3.8089575037139e-35,-0.106140676719824,0.442,0.53,9.21196372273207e-31,"MRPL52",1.36947553637093e-34
3.92529849619676e-35,-0.203105862005592,0.201,0.272,9.49333441305186e-31,"PTGES2",1.41018832842005e-34
4.47325684549295e-35,0.30207321164117,0.786,0.834,1.08185716808247e-30,"MYL12A",1.60577544153229e-34
4.48745420271078e-35,-0.102756001539205,0.214,0.29,1.0852907989256e-30,"DKC1",1.60959948929776e-34
4.95873914273924e-35,-0.106118850277594,0.986,0.995,1.19927106167148e-30,"RPL41",1.77724028785942e-34
5.27379268108453e-35,0.837863521812638,0.106,0.066,1.27546675992029e-30,"LFNG",1.88866660605717e-34
5.64413007958366e-35,-0.319619987393109,0.111,0.17,1.36503285974731e-30,"ZBTB21",2.01970013328522e-34
6.18045605046575e-35,-0.165050301624033,0.438,0.536,1.49474329580514e-30,"MYDGF",2.20987802560354e-34
6.23806497491682e-35,-0.162382078018432,0.17,0.24,1.50867601418363e-30,"GNL2",2.22702963830867e-34
6.23823320838719e-35,-0.609190604526715,0.063,0.111,1.50871670144844e-30,"ZNF57",2.22702963830867e-34
6.51057333477878e-35,-0.159929391556376,0.174,0.243,1.57458216101625e-30,"ING1",2.32242839852556e-34
6.63387709215662e-35,-0.299337164770601,0.189,0.259,1.60440317473808e-30,"SDHAF3",2.36455540623887e-34
7.03394541926874e-35,-0.38374223445659,0.12,0.18,1.70115969965014e-30,"NAF1",2.50518793324701e-34
7.18594110745606e-35,0.904707178983366,0.191,0.142,1.73791985683825e-30,"ABCD4",2.55731650226943e-34
7.66089494980043e-35,-0.308550853689522,0.254,0.328,1.85278744360923e-30,"GJB2",2.72420704518745e-34
7.87336152073116e-35,-0.129970840289444,0.404,0.494,1.90417248378883e-30,"CAPZA1",2.79756922266355e-34
9.59652597148334e-35,-0.105721997448591,0.672,0.775,2.32091980620325e-30,"UBE2D3",3.4071793930028e-34
1.00130699906051e-34,-0.138965012886841,0.316,0.398,2.42166097722785e-30,"C1orf122",3.55229303338576e-34
1.00885361552089e-34,-0.123184711034113,0.71,0.816,2.43991246913728e-30,"SAP18",3.57627187203775e-34
1.0125664850595e-34,-0.295888136045667,0.161,0.228,2.44889204411641e-30,"FAM53C",3.58663370409921e-34
1.12573885286071e-34,-0.263553045627424,0.147,0.212,2.72259941564364e-30,"RCAN3",3.98439604897933e-34
1.14620329512444e-34,-0.109374058915885,0.395,0.487,2.77209266925845e-30,"CCDC12",4.05366757255458e-34
1.17200837588348e-34,-0.147364957709239,0.332,0.417,2.8345022570742e-30,"TAF9",4.14170430730497e-34
1.20941651563463e-34,-0.302300720196638,0.1,0.158,2.92497384306235e-30,"FOXQ1",4.27057573677827e-34
1.30856110514892e-34,-0.171123816736256,0.302,0.386,3.16475503280266e-30,"EPC1",4.61707535235528e-34
1.46957312665989e-34,-0.224233248127569,0.21,0.282,3.55416260682694e-30,"PIP4P1",5.18115804981565e-34
1.48372287546625e-34,-0.220477139874942,0.219,0.296,3.58838377431512e-30,"TMA16",5.22698648370228e-34
1.61385082948999e-34,-0.159909877751541,0.239,0.318,3.90309823112153e-30,"MRPS35",5.68100512923569e-34
1.74450519565754e-34,-0.225821255565545,0.256,0.334,4.21908581569775e-30,"CNN2",6.13617203213082e-34
1.7959613220011e-34,-0.301871653791907,0.094,0.15,4.34353245725966e-30,"LRRC75A",6.31227582291563e-34
1.86579440631268e-34,-0.138296787207414,0.311,0.395,4.51242377166722e-30,"MYLIP",6.55264686702698e-34
2.34160705686388e-34,-0.278040326069369,0.107,0.165,5.6631766670253e-30,"IGSF3",8.21733975673793e-34
2.38041154303375e-34,-0.128308793490831,0.329,0.416,5.75702531682712e-30,"ARPP19",8.34706472348746e-34
2.58011511889977e-34,-0.219342436087132,0.178,0.248,6.2400084150591e-30,"UTP18",9.04035706398446e-34
2.76230638162522e-34,-0.390280588077982,0.121,0.182,6.68063798396059e-30,"QDPR",9.67126698454905e-34
2.77300687148413e-34,-0.216003269975773,0.095,0.15,6.70651711868437e-30,"SIK1",9.70125131233393e-34
2.78617467869859e-34,-0.117638032125996,0.735,0.828,6.73836346043254e-30,"ELOB",9.73981463893017e-34
2.79590336088753e-34,-0.137582013081157,0.218,0.293,6.76189227830649e-30,"ARID1A",9.76630550906944e-34
2.9602665371443e-34,-0.218624887277307,0.134,0.198,7.1594046200835e-30,"APEH",1.03324906573192e-33
3.30975524642889e-34,-0.383467248336579,0.101,0.159,8.00464306348828e-30,"GMFB",1.1543470486969e-33
3.61518698100447e-34,-0.284925332055471,0.155,0.22,8.74332971355931e-30,"CXCL16",1.25990514817662e-33
3.74516456922786e-34,1.16812747291017,0.106,0.068,9.05768051067757e-30,"RPGR",1.30420186417666e-33
3.75253724852974e-34,-0.205614233761473,0.167,0.233,9.07551133556917e-30,"PARD3",1.30576794218954e-33
3.79716475195212e-34,-0.187192939035769,0.265,0.34,9.18344295259621e-30,"SLAIN2",1.32028523266574e-33
3.97450240939539e-34,-0.256263258696478,0.233,0.308,9.61233407712274e-30,"CISD2",1.3808887101044e-33
4.17427840347435e-34,-0.194629622603439,0.127,0.187,1.00954923188027e-29,"BOP1",1.44918946713892e-33
4.69824375138591e-34,-0.20752334609684,0.286,0.366,1.13627025127268e-29,"FDFT1",1.62984911192081e-33
4.804731176443e-34,-0.353151663802954,0.137,0.2,1.16202423502274e-29,"SH3RF2",1.66551788337616e-33
5.49381831179452e-34,-0.25354532144407,0.183,0.253,1.32867995870751e-29,"ING2",1.90293127031723e-33
5.53502810324544e-34,-0.411852543505742,0.094,0.149,1.33864654676991e-29,"RBM47",1.91574410189311e-33
5.88097371874961e-34,-0.147274112087364,0.156,0.222,1.42231349387959e-29,"FAM83H",2.03393005764219e-33
5.97838065074013e-34,-0.253650360005445,0.158,0.224,1.4458713603815e-29,"LETM1",2.06604463736765e-33
6.17353425593231e-34,-0.157747042587058,0.331,0.41,1.49306925979723e-29,"TIMM10",2.13186456701054e-33
6.28874081656927e-34,-0.166935088999139,0.211,0.284,1.52093196648728e-29,"LSM12",2.16999787599096e-33
6.66078387489082e-34,-0.110651638868468,0.341,0.431,1.61091058014234e-29,"MPG",2.29663018799387e-33
7.97709665966449e-34,1.0476464367668,0.194,0.146,1.92926082713986e-29,"LAMA5",2.74840636809836e-33
9.09589415687267e-34,-0.227429399566687,0.374,0.462,2.19984200183965e-29,"LITAF",3.13149775332516e-33
9.33842721489838e-34,-0.22413056118565,0.277,0.359,2.25849862192317e-29,"NAXE",3.21256045324648e-33
1.03250885203607e-33,-0.183448746613215,0.167,0.234,2.49712265864923e-29,"ALG3",3.5492980295956e-33
1.05697917576478e-33,-0.118355978062522,0.384,0.472,2.55630413658711e-29,"SNF8",3.63066750162471e-33
1.28371454800556e-33,-0.160506168190973,0.402,0.494,3.10466363435145e-29,"ARL6IP1",4.40615855063738e-33
1.36263511441323e-33,-0.194870957935152,0.208,0.281,3.29553302420839e-29,"MLEC",4.67350910464538e-33
1.37619448447269e-33,-0.145479948713197,0.232,0.305,3.32832636069719e-29,"RAB22A",4.71645219169093e-33
1.40833020650763e-33,-0.213474015032526,0.248,0.322,3.4060466044387e-29,"TFDP1",4.82294680825878e-33
1.41309960365689e-33,-0.576456555568171,0.102,0.157,3.41758139144419e-29,"KIF21A",4.83563323301126e-33
1.44518422653221e-33,-0.150156472827374,0.194,0.263,3.49517805186815e-29,"GARS1",4.94170299147799e-33
1.48949012854433e-33,-0.135895579139929,0.263,0.339,3.60233187588445e-29,"MRPL37",5.08937146254312e-33
1.55714300222536e-33,-0.135018307416164,0.396,0.484,3.76595035088203e-29,"NDUFB6",5.31653110759801e-33
1.58483867461467e-33,0.14778778253123,0.145,0.097,3.83293233455558e-29,"CTHRC1",5.40702661264103e-33
1.65139170461456e-33,-0.470863513365804,0.129,0.189,3.99389083761031e-29,"FASN",5.62985715514618e-33
2.03070863081998e-33,-0.114542837048126,0.325,0.409,4.91126882363812e-29,"UFM1",6.91781537325846e-33
2.04248766030303e-33,-0.143852697589536,0.518,0.619,4.93975640644287e-29,"ID2",6.952725986084e-33
2.09280577325986e-33,-0.161758803430982,0.256,0.335,5.06145076262897e-29,"POLR1H",7.11867491863148e-33
2.15276387140665e-33,-0.182081483425798,0.286,0.367,5.20645942299698e-29,"ZDHHC12",7.3171412724982e-33
2.25157589460657e-33,-0.140489837521554,0.356,0.439,5.44543630110598e-29,"C6orf62",7.64727459791207e-33
2.28148577190212e-33,-0.248503060700679,0.191,0.261,5.51777333934527e-29,"PRPF19",7.7430694246693e-33
2.35809149023672e-33,-0.207141483313707,0.2,0.274,5.70304426913751e-29,"FAM83G",7.99708249228151e-33
2.36139667275229e-33,-0.111296632320851,0.204,0.276,5.71103785305142e-29,"GATAD2A",8.00231514251354e-33
2.71972223740678e-33,-0.135495283265521,0.359,0.446,6.57764823116829e-29,"RPN2",9.20973801645353e-33
2.92481936223088e-33,-0.193299655513538,0.161,0.227,7.07367562755539e-29,"ISG20L2",9.89687386280956e-33
3.09054702922188e-33,-0.114036191481802,0.198,0.273,7.47448799017311e-29,"EVPL",1.04498689945618e-32
3.33628090588029e-33,-0.118529516695782,0.467,0.566,8.06879537087148e-29,"RAB1A",1.12723598166685e-32
3.42203268894698e-33,-0.224832813132305,0.227,0.3,8.27618605821826e-29,"GAR1",1.15534947513072e-32
3.57045421457241e-33,-0.125186961518131,0.34,0.426,8.63514351794336e-29,"MAP7D1",1.20456408531748e-32
3.59296984017157e-33,-0.329820590780245,0.162,0.228,8.68959755845494e-29,"RIOK1",1.21126028539117e-32
4.02905562665881e-33,-0.125005870377117,0.366,0.453,9.74427103307434e-29,"WAC",1.35726569737816e-32
4.50301805034942e-33,-0.161083730556473,0.529,0.615,1.08905491547701e-28,"SLIRP",1.51580466765283e-32
4.75360732884665e-33,-0.165474082484853,0.3,0.385,1.14965993248156e-28,"SRSF1",1.59897265779945e-32
4.80038789771232e-33,-0.701521623458265,0.194,0.261,1.16097381306172e-28,"CYB561A3",1.61351306021552e-32
5.4766314906598e-33,-0.473158239122524,0.095,0.149,1.32452332601607e-28,"CENPW",1.83945144963655e-32
6.26263087720646e-33,-0.107760502505095,0.52,0.613,1.51461727765238e-28,"RSRC2",2.10189259522502e-32
6.53941857149353e-33,1.03988937641613,0.173,0.128,1.58155838151571e-28,"RASIP1",2.19316837024757e-32
6.6149127341634e-33,-0.100599330991805,0.945,0.971,1.59981664475742e-28,"RPL10A",2.2168500904676e-32
6.69033169180001e-33,-0.289857086508716,0.256,0.334,1.61805671966183e-28,"OLFM2",2.24047169708435e-32
6.82341095898943e-33,-0.63567295500332,0.067,0.115,1.65024194043159e-28,"BDKRB1",2.28335365989469e-32
7.35320846756276e-33,-0.152244182104078,0.202,0.274,1.77837346788005e-28,"KCNK6",2.45883060759959e-32
8.35038847214613e-33,-0.170935597602736,0.263,0.34,2.01954145198854e-28,"NDUFAF2",2.79022178454861e-32
8.83578596684082e-33,-0.123972401110174,0.505,0.599,2.13693483608045e-28,"GDI2",2.95024294672236e-32
9.36068870611585e-33,-0.111736218773763,0.473,0.565,2.26388256357412e-28,"LSM5",3.121980421749e-32
9.36387873689085e-33,-0.124434169025559,0.209,0.282,2.26465407251705e-28,"NANS",3.121980421749e-32
1.00260786278833e-32,-0.217290375522201,0.118,0.179,2.42480711615358e-28,"RAB7B",3.3403098348656e-32
1.01814346860359e-32,-0.1148962681112,0.602,0.701,2.46237997881777e-28,"PRELID1",3.38958173821767e-32
1.02065088139907e-32,-0.28700345524669,0.163,0.23,2.46844415666366e-28,"PRRX2",3.39544003841258e-32
1.10553125227426e-32,-0.190707418253792,0.181,0.249,2.67372733362529e-28,"SMNDC1",3.67512255971992e-32
1.33307789789856e-32,-0.155089221916867,0.206,0.274,3.22404889606766e-28,"RNF139",4.42831509462865e-32
1.46377893751261e-32,-0.192852574399055,0.215,0.285,3.54014936037425e-28,"IFRD2",4.85893286202102e-32
1.539386885919e-32,-0.120561883354117,0.443,0.541,3.72300718359509e-28,"CHMP4B",5.10617666103592e-32
1.57353344302033e-32,0.678040553361562,0.174,0.126,3.80559063194468e-28,"ETS1",5.21563165310607e-32
1.68651424144254e-32,-0.261937461532634,0.171,0.235,4.07883469292879e-28,"NFKBIB",5.5860402409851e-32
1.8760591964044e-32,-0.560894384717086,0.104,0.159,4.53724916650405e-28,"PIGA",6.20931837527141e-32
1.92772237242125e-32,0.305993144389157,0.215,0.304,4.66219655770079e-28,"TMEM40",6.37566445241435e-32
2.02405509193192e-32,-0.3441315815717,0.098,0.152,4.89517723983734e-28,"PAK6",6.68939896103555e-32
2.04865792880307e-32,-0.215206327371345,0.149,0.214,4.95467920081023e-28,"ARHGEF35",6.76578593068708e-32
2.25652793878407e-32,-0.110046933318951,0.517,0.613,5.45741281994927e-28,"PGK1",7.44687018169946e-32
2.52031840990631e-32,-0.349453012961502,0.101,0.156,6.09539007435841e-28,"TCHP",8.31137683324949e-32
2.52479709384461e-32,-0.247463227347759,0.121,0.18,6.10622177146318e-28,"RASGEF1B",8.32010421128329e-32
2.5670933323225e-32,-0.125035977828152,0.557,0.649,6.20851522422197e-28,"RSRP1",8.45335084994668e-32
2.65374458955159e-32,-1.00227367247696,0.087,0.136,6.41808128983051e-28,"MFAP4",8.73235810228534e-32
2.74205625552828e-32,-0.113259983752603,0.954,0.977,6.63166305399514e-28,"RPL36",9.01642104008249e-32
2.80895521106095e-32,-0.244660134791755,0.125,0.185,6.7934581779509e-28,"SLC6A8",9.22971462621402e-32
3.049403792152e-32,-0.208737701571995,0.13,0.19,7.37498307131962e-28,"EFS",1.00125398555041e-31
3.113065033016e-32,-0.28394274640275,0.147,0.207,7.52894778234919e-28,"SIRT1",1.02141823084723e-31
